id,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,prix,categorie,latitude,longitude,gouvernorat,delegation
1030,120,6,3,False,False,False,0,False,False,True,False,True,False,False,480000,maison,36.9440904,10.1734852,raoued,cité chaker
1031,105,2,3,False,False,False,0,False,False,True,True,True,False,True,291800,maison,33.7735976,10.8861888,djerba,djerba
1032,250,4,4,False,True,False,0,False,False,True,False,True,False,True,666000,maison,33.7735976,10.8861888,djerba,djerba
1033,200,3,2,False,True,False,0,False,False,True,False,True,False,False,65000,maison,35.2966435,10.71284,el jem,Non spécifié
1034,244,3,2,False,True,False,0,False,False,False,False,True,True,False,550000,maison,36.4012665,10.5572827,hammamet,hammamet
1035,430,2,1,False,True,False,0,False,False,True,True,False,False,False,220000,maison,36.9535973,10.1891941,raoued,raoued
1036,146,3,2,False,True,False,0,False,False,True,True,True,False,False,315800,maison,33.7735976,10.8861888,djerba,djerba
1037,139,3,2,False,True,False,0,False,False,True,False,True,False,True,388900,maison,33.7735976,10.8861888,djerba,djerba
1038,652,3,2,False,True,False,0,False,False,True,True,False,False,False,400000,maison,36.6944327,10.4865924,soliman,Non spécifié
1039,80,2,2,False,False,False,0,False,False,False,False,True,False,True,335000,maison,33.7735976,10.8861888,djerba,djerba
1040,467,4,1,False,True,False,0,True,False,True,False,False,False,True,1500000,maison,36.8547834,10.2985614,le kram,les jardins de carthage
1041,46,1,1,False,False,False,2,False,True,False,False,True,True,False,189000,appartement,36.0317203,10.5064796,hergla,Non spécifié
1042,160,3,2,False,False,False,6,True,True,False,False,True,True,False,330000,appartement,36.8479251,10.2611996,la marsa,aouina
1043,65,1,1,False,False,False,7,False,True,True,False,True,True,False,390000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1044,70,2,1,False,True,True,4,False,True,False,False,False,False,False,160000,appartement,36.7897886,10.1707683,tunis,montfleury
1045,89,2,1,False,True,True,4,True,True,False,False,True,True,False,240000,appartement,36.7897886,10.1707683,tunis,montfleury
1046,140,3,2,False,True,True,1,False,True,False,False,True,True,False,310000,appartement,36.8336187,10.1471736,el menzah,el manar 1
1047,140,2,1,False,True,False,5,False,True,False,False,True,True,False,290000,appartement,36.8479251,10.2611996,la marsa,aouina
1048,122,2,1,False,True,False,1,True,True,False,False,True,True,False,550000,appartement,36.8865322,10.3011415,la marsa,cité el khalil
1049,100,1,1,False,True,False,0,False,True,False,True,True,True,True,345000,appartement,36.8749751,10.2454267,la soukra,la soukra
1050,69,2,1,False,True,False,0,True,True,False,False,True,True,False,289000,appartement,36.8736198,10.237927,la soukra,aéroport tunis carthage
1051,93,2,1,False,True,True,0,True,False,False,False,True,True,True,380000,appartement,36.8852466,10.2438059,la soukra,chotrana 2
1052,256,3,3,False,True,False,0,True,False,True,False,True,True,True,1244000,appartement,36.8852466,10.2438059,la soukra,chotrana 2
1053,61,1,1,False,True,True,0,True,True,False,False,True,True,True,281000,appartement,36.8852466,10.2438059,la soukra,chotrana 2
1054,65,1,1,False,False,False,0,False,True,True,False,True,True,False,380000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1055,140,4,1,False,True,False,0,True,False,False,False,False,True,False,380000,appartement,36.8653305,10.2425306,la soukra,dar fadhal
1056,121,0,1,False,False,False,0,True,False,True,False,False,False,True,750000,appartement,36.8749751,10.2454267,la soukra,la soukra
1057,73,1,1,False,True,True,0,False,True,True,True,True,True,True,350000,appartement,35.9052411,10.5620745,akouda,chott meriem
1058,52,1,1,False,False,False,0,True,False,False,False,True,True,False,225000,appartement,36.8811985,10.211819,la soukra,chotrana 1
1059,104,2,1,False,False,False,4,False,True,True,False,False,True,False,245000,appartement,35.0283419,10.3837478,menzel chaker,cité taieb mhiri
1060,189,3,2,False,True,False,0,False,True,True,False,True,True,True,650000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1061,189,3,3,False,True,False,0,False,True,True,False,True,True,True,650000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1062,125,2,1,False,False,False,1,False,False,False,False,True,True,False,420744,appartement,36.0317203,10.5064796,hergla,Non spécifié
1063,166,3,2,False,False,False,6,False,True,True,False,True,True,False,831000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1064,109,2,2,False,True,True,0,True,True,False,False,True,True,False,425000,appartement,36.8811985,10.211819,la soukra,chotrana 1
1065,151,3,3,False,True,False,5,True,True,False,False,True,True,False,445000,appartement,36.8656931,10.1687265,ariana ville,riadh al andalous
1066,167,3,3,False,True,False,3,True,True,False,False,True,True,False,447000,appartement,35.8473584,10.5796445,sahloul,Non spécifié
1067,231,4,3,False,True,True,0,True,True,True,False,True,True,False,980000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1068,273,3,5,False,True,False,1,True,False,True,False,True,True,False,1880000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1069,138,3,2,False,True,True,3,False,True,False,False,True,True,False,395000,appartement,36.8479251,10.2611996,la marsa,aouina
1070,228,3,3,False,True,False,0,True,True,True,False,True,True,False,795000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1071,104,2,2,False,True,True,1,True,True,False,False,True,True,False,371000,appartement,36.8811985,10.211819,la soukra,chotrana 1
1072,142,2,2,False,True,False,0,True,True,False,False,True,True,False,450000,appartement,36.8811985,10.211819,la soukra,chotrana 1
1073,124,2,2,False,True,True,2,True,True,False,False,True,True,False,405000,appartement,36.8749751,10.2454267,la soukra,la soukra
1074,65,1,1,False,True,True,6,True,True,True,False,True,True,True,340000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1075,86,2,1,False,False,False,1,False,False,False,False,True,True,False,225000,appartement,36.4512897,10.7355915,nabeul,nabeul
1076,88,2,2,False,True,False,1,True,True,True,True,True,True,True,280000,appartement,34.7693059,10.7530418,sfax ville,route teniour
1077,136,3,2,False,True,False,1,False,False,False,True,True,True,False,385000,appartement,36.8790882,10.327678,la marsa,ain zaghouan sud
1078,120,2,2,False,True,False,2,False,False,False,True,True,True,False,550000,appartement,36.8917433,10.3116247,la marsa,gammarth supérieur
1079,125,2,1,False,True,True,1,True,True,False,False,True,True,False,370000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1080,297,3,2,False,True,False,5,True,True,False,True,True,True,False,1200000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
1081,143,2,2,False,True,False,4,True,True,False,True,True,True,False,558000,appartement,35.8419792,10.6249068,sousse corniche,Non spécifié
1082,83,2,1,False,True,True,0,False,False,False,False,False,False,False,90000,appartement,36.8237415,10.0960637,douar hicher,douar hicher
1083,55,1,1,False,False,False,1,False,True,False,False,True,True,False,174720,appartement,36.0317203,10.5064796,hergla,Non spécifié
1084,146,3,2,False,False,False,0,True,True,True,False,True,True,False,480000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1085,117,2,1,False,True,False,2,True,True,False,False,True,True,False,386000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1086,169,3,2,False,True,True,2,True,True,False,False,True,True,False,540000,appartement,36.8749751,10.2454267,la soukra,la soukra
1087,110,0,1,False,True,True,0,True,False,False,False,True,True,False,360000,appartement,36.8749751,10.2454267,la soukra,la soukra
1088,86,2,1,False,False,False,0,True,True,False,False,True,True,False,370000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1089,128,3,2,False,True,False,1,True,True,False,True,True,True,False,527000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1090,170,3,3,False,True,False,1,True,True,False,False,True,True,False,650000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1091,1150,2,1,False,False,False,0,False,False,False,False,False,False,False,2500000,appartement,36.8330637,10.2428996,tunis,république
1092,138,3,2,False,True,False,1,True,True,True,False,True,True,True,442000,appartement,34.7693059,10.7530418,sfax ville,route teniour
1093,110,3,2,False,True,True,0,True,False,False,False,True,True,False,250000,appartement,36.8587351,10.188232,ariana ville,ariana
1094,120,3,2,False,True,False,0,False,False,True,False,False,False,False,320000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
1095,100,3,1,False,True,False,0,False,False,False,True,True,True,False,300000,appartement,35.8288284,10.6405254,sousse ville,chatt meriem
1096,136,3,3,False,False,False,5,True,True,False,False,True,True,False,420000,appartement,36.8479251,10.2611996,la marsa,aouina
1097,91,2,1,False,True,False,2,True,False,True,False,True,True,False,365000,appartement,36.8479251,10.2611996,la marsa,aouina
1098,90,2,2,False,False,False,0,False,False,False,False,False,False,False,250000,appartement,37.2693795,9.8739505,bizerte nord,bizerte centre ville
1099,105,2,1,False,True,True,3,True,True,False,True,True,True,False,380000,appartement,36.405222,10.5681321,hammamet,hammamet sud
1100,130,2,2,False,True,True,0,True,True,True,False,False,False,False,170000,appartement,37.2693795,9.8739505,bizerte nord,cité belvédère
1101,179,3,3,False,True,False,2,True,True,False,False,True,True,False,520000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1102,133,3,1,False,True,True,3,False,False,False,True,False,True,False,200000,appartement,36.8656931,10.1687265,ariana ville,cité des roses
1103,145,3,2,False,True,True,0,True,True,False,False,True,True,True,591000,appartement,36.8543199,10.2028332,la soukra,charguia 2
1104,145,3,2,False,False,False,0,True,False,True,False,True,True,True,683000,appartement,36.8852466,10.2438059,la soukra,chotrana 2
1105,134,2,1,False,False,False,1,False,False,False,False,True,True,False,447776,appartement,36.0317203,10.5064796,hergla,Non spécifié
1106,175,4,2,False,True,True,2,True,True,False,False,True,True,False,430000,appartement,36.7404497,10.3029461,ezzahra,ezzahra
1107,200,3,2,False,True,True,0,True,True,True,False,True,True,False,720000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1108,231,3,2,False,False,False,0,True,True,True,True,True,True,False,1642000,appartement,36.8790882,10.327678,la marsa,la perle du lac 1
1109,159,3,3,False,True,True,0,True,True,True,True,True,True,False,650000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1110,142,3,2,False,False,False,2,True,True,False,True,True,True,False,490000,appartement,36.8479251,10.2611996,la marsa,aouina
1111,95,2,1,False,True,False,1,False,True,False,False,True,True,False,280000,appartement,36.8106236,10.1807645,tunis,la fayette
1112,65,3,2,False,True,True,1,True,False,False,False,True,True,False,410000,appartement,36.8479251,10.2611996,la marsa,aouina
1113,62,1,1,False,False,False,3,True,True,False,False,True,True,False,285000,appartement,35.852159,10.616655,khezama est,Non spécifié
1114,93,2,1,False,False,False,0,False,False,False,False,False,True,False,380000,appartement,36.8479251,10.2611996,la marsa,aouina
1115,33,1,1,False,False,False,3,False,False,False,False,False,True,False,100000,appartement,36.8134113,10.1321911,le bardo,le bardo
1116,128,2,1,False,True,True,0,True,False,False,False,False,True,False,355000,appartement,36.8479251,10.2611996,la marsa,aouina
1117,178,3,2,False,False,False,2,True,False,False,False,False,False,False,760000,appartement,36.8852466,10.2438059,la soukra,chotrana 2
1118,136,2,2,False,True,False,0,True,True,True,False,True,True,True,450000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
1119,110,2,1,False,True,False,0,False,True,False,False,True,True,False,380000,appartement,35.8473584,10.5796445,sahloul,Non spécifié
1120,117,2,2,False,False,False,0,False,True,False,False,True,True,False,475000,appartement,36.8443809,10.1819354,el menzah,el menzah 9
1121,69,1,1,False,True,True,0,True,False,True,False,True,True,True,422000,appartement,36.8852466,10.2438059,la soukra,chotrana 2
1122,110,2,1,False,True,True,0,False,False,False,False,True,True,False,280000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
1123,292,3,2,False,True,True,0,True,True,True,False,True,True,False,1400000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1124,130,2,1,False,True,True,0,True,True,False,False,True,True,False,386000,appartement,36.8555512,10.2817972,la marsa,ain zaghouan
1125,127,3,2,False,True,False,3,False,True,False,True,True,False,False,495995,appartement,36.0317203,10.5064796,hergla,Non spécifié
1126,117,2,1,False,True,True,1,True,True,False,False,False,True,False,300000,appartement,36.8479251,10.2611996,la marsa,aouina
1127,149,3,3,False,True,True,0,True,True,True,False,True,True,False,650000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1128,149,3,2,False,True,True,2,True,True,False,False,True,True,False,365000,appartement,36.8479251,10.2611996,la marsa,aouina
1129,158,3,3,False,True,False,0,True,True,True,False,True,True,False,675000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1130,244,4,3,False,True,True,0,True,False,True,False,True,True,True,1650000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1131,115,3,2,False,True,True,3,True,True,False,True,True,True,False,268000,appartement,36.8330637,10.2428996,tunis,république
1132,147,3,2,False,True,True,4,True,True,False,False,True,True,False,290000,appartement,36.7575659,10.244981,nouvelle medina,nouvelle medina
1133,100,2,1,False,True,False,4,False,True,False,False,True,True,False,140000,appartement,36.7575659,10.244981,nouvelle medina,nouvelle medina
1134,80,2,1,False,False,False,0,True,False,False,False,False,True,False,200000,appartement,36.7575659,10.244981,nouvelle medina,nouvelle medina
1135,111,3,3,False,True,True,5,False,True,True,False,True,True,False,370000,appartement,36.8479251,10.2611996,la marsa,aouina
1136,140,3,2,False,True,False,1,False,True,False,False,False,True,True,406000,appartement,35.8288284,10.6405254,sousse ville,bouhssina
1137,197,2,1,False,True,False,4,False,False,False,False,False,False,False,155000,appartement,35.8288284,10.6405254,sousse ville,bouhssina
1138,39,1,1,False,True,True,1,True,False,False,False,False,False,True,230000,appartement,35.8913101,10.5852113,hammam sousse,el kantaoui
1139,192,2,1,False,True,True,0,False,False,False,False,False,False,False,200000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
1140,80,1,1,False,False,False,1,False,True,False,True,True,True,False,225000,appartement,35.8288284,10.6405254,sousse ville,sousse corniche
1141,50,1,1,False,True,False,1,False,False,False,False,True,False,False,170000,appartement,36.8008217,10.199351,tunis,bab bhar
1142,75,3,1,False,False,False,0,False,False,False,False,False,False,False,145000,appartement,36.8330637,10.2428996,tunis,république
1143,145,4,2,False,False,False,5,False,True,False,False,True,True,False,400000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1144,115,3,3,False,True,True,1,False,True,False,True,True,True,False,550000,appartement,35.8137916,10.5208721,sousse ville,sousse ville
1145,110,2,2,False,True,True,2,True,False,False,False,False,True,False,210000,appartement,36.8134113,10.1321911,le bardo,le bardo
1146,83,1,1,False,True,False,1,True,False,False,False,True,True,False,285000,appartement,36.8749751,10.2454267,la soukra,la soukra
1147,180,3,2,False,True,True,5,True,True,False,False,False,False,False,380000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1148,56,1,1,False,False,False,1,False,True,False,False,True,True,False,197536,appartement,36.0317203,10.5064796,hergla,Non spécifié
1149,194,3,3,False,True,False,0,True,True,False,True,True,True,False,1330000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
1150,250,4,3,False,True,True,0,True,True,True,False,True,True,False,840000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1151,188,2,2,False,True,False,0,True,True,True,False,True,True,False,464000,appartement,36.8683104,10.3206273,la marsa,cité les pins
1152,109,2,1,False,True,True,1,True,True,False,False,True,True,False,430000,appartement,36.8811985,10.211819,la soukra,chotrana 1
1153,69,1,1,False,True,True,7,True,True,True,False,True,True,False,391379,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1154,68,1,1,False,True,False,1,False,False,False,False,True,True,False,145000,appartement,35.8137916,10.5208721,sousse ville,sousse ville
1155,150,3,2,False,True,True,0,True,False,False,False,False,True,False,410000,appartement,36.8656931,10.1687265,ariana ville,riadh al andalous
1156,100,2,1,False,True,True,9,False,True,False,False,False,True,False,260000,appartement,36.8484562,10.1634244,ariana ville,el menzah 6
1157,67,1,1,False,False,False,2,False,True,True,False,False,True,False,267000,appartement,36.8267841,10.1939122,cité el khadra,cité jardins
1158,280,7,4,False,False,False,1,True,False,True,False,True,True,False,820000,appartement,36.8811985,10.211819,la soukra,chotrana 3
1159,140,3,1,False,True,False,1,False,False,False,True,False,False,False,285000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
1160,130,3,2,False,False,False,4,False,True,False,False,True,True,False,225000,appartement,36.8291875,10.1903688,cité el khadra,cité el khadra
1161,67,2,1,False,True,False,0,True,False,False,False,True,True,False,245000,appartement,35.9167608,10.5729473,tantana,Non spécifié
1162,158,3,2,False,True,True,3,True,True,False,True,True,True,False,360000,appartement,36.7331656,10.3124307,boumhel bassatine,bou mhel
1163,142,3,2,False,False,False,2,True,True,False,True,False,True,False,283600,appartement,36.66721,10.2979439,mornag,mornag
1164,100,2,1,False,True,True,0,False,False,False,False,False,False,False,205000,appartement,36.7575659,10.244981,nouvelle medina,nouvelle medina
1165,70,0,1,False,False,False,0,False,False,False,False,False,False,False,95000,appartement,35.7707582,10.8280511,monastir ville,cité frina
1166,190,5,4,False,False,False,2,False,False,False,False,True,True,False,420000,appartement,36.8543771,10.1631115,monastir ville,r6
1167,114,0,1,False,True,True,0,False,False,False,False,False,False,False,171000,appartement,35.7707582,10.8280511,monastir ville,cité frina
1168,71,0,1,False,False,False,0,False,False,False,False,False,False,False,92000,appartement,35.7707582,10.8280511,monastir ville,cité frina
1169,114,0,1,False,True,True,0,False,False,False,False,False,False,False,259000,appartement,35.7707582,10.8280511,monastir ville,cité el agba
1170,87,0,1,False,True,False,0,False,False,True,True,False,False,False,255000,appartement,35.7707582,10.8280511,monastir ville,cité el agba
1171,75,0,1,False,False,False,0,False,False,False,False,False,False,False,92000,appartement,35.7707582,10.8280511,monastir ville,cité frina
1172,112,0,1,False,True,False,0,False,False,False,False,False,False,False,255000,appartement,35.7707582,10.8280511,monastir ville,cité el agba
1173,55,1,1,False,True,False,3,True,True,False,True,True,True,False,185600,appartement,36.0317203,10.5064796,hergla,Non spécifié
1174,124,2,2,False,True,True,2,True,True,False,False,True,True,False,405000,appartement,36.8749751,10.2454267,la soukra,la soukra
1175,185,3,3,False,True,True,4,True,True,False,False,True,True,False,790000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1176,158,2,2,False,True,True,2,True,True,False,False,True,True,False,670000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1177,51,1,1,False,False,False,1,False,True,False,False,True,True,False,214000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1178,150,3,2,False,False,False,1,True,True,False,True,True,True,False,375000,appartement,36.8585478,10.1682756,ariana ville,cité ennasr 1
1179,128,2,2,False,True,True,0,True,True,False,False,True,True,False,410000,appartement,36.8873334,10.315339,la marsa,la marsa
1180,140,3,2,False,True,True,1,True,True,False,False,True,True,False,340000,appartement,35.851517017,10.58911496,hammam sousse ghrabi,Non spécifié
1181,116,2,1,False,True,False,1,True,False,False,False,False,False,False,388000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
1182,173,3,1,False,False,False,0,True,False,False,False,False,True,False,490000,appartement,36.8749751,10.2454267,la soukra,la soukra
1183,114,3,1,False,False,False,0,False,False,False,False,False,False,False,400000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
1184,121,2,1,False,True,True,0,True,True,False,False,False,False,False,235000,appartement,36.8010998,10.1095729,la manouba,denden
1185,120,2,2,False,True,False,0,False,False,True,False,True,True,False,550000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
1186,140,3,2,False,True,True,0,True,True,True,False,True,True,False,589000,appartement,36.8811985,10.211819,la soukra,chotrana 1
1187,60,1,1,False,False,False,2,False,False,False,False,True,True,False,155000,appartement,36.8811985,10.211819,la soukra,chotrana 1
1188,185,3,2,False,True,True,1,True,True,False,False,True,True,False,560000,appartement,36.8811985,10.211819,la soukra,chotrana 1
1189,153,2,2,False,True,True,0,True,True,False,False,False,False,False,425000,appartement,36.8811985,10.211819,la soukra,chotrana 1
1190,192,2,1,False,True,True,0,True,True,True,False,True,True,True,490000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
1191,219,4,3,False,True,False,4,True,False,False,True,True,True,False,690000,appartement,36.4512897,10.7355915,nabeul,nabeul
1192,120,3,1,False,True,False,1,False,False,False,False,True,False,False,270000,appartement,35.8473584,10.5796445,sahloul,Non spécifié
1193,100,2,1,False,True,False,3,False,True,False,True,True,True,False,260000,appartement,35.8288284,10.6405254,sousse ville,chatt meriem
1194,102,3,1,False,True,False,2,False,True,False,True,True,True,False,350000,appartement,35.9167608,10.5729473,tantana,Non spécifié
1195,101,2,2,False,False,False,0,False,True,False,False,True,True,False,650000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
1196,128,3,2,False,True,True,6,True,True,False,False,True,True,False,315000,appartement,36.8479251,10.2611996,la marsa,aouina
1197,107,2,2,False,False,False,1,False,True,False,False,True,True,False,403000,appartement,36.8443809,10.1819354,el menzah,el menzah 9
1198,51,1,1,False,True,False,2,True,True,True,False,True,True,False,214000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1199,163,3,2,False,True,False,3,True,True,True,True,True,True,False,550000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1200,140,2,2,False,True,False,0,True,True,True,False,False,True,False,458000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1201,55,1,1,False,False,False,0,False,True,True,False,True,True,False,230000,appartement,36.8811985,10.211819,la soukra,chotrana 1
1202,165,3,2,False,True,False,1,True,True,False,True,True,True,False,520000,appartement,35.842005,10.6058083,khezama ouest,Non spécifié
1203,155,2,1,False,True,True,1,True,True,False,True,True,True,False,670000,appartement,35.9052411,10.5620745,akouda,chott meriem
1204,125,3,2,False,True,True,5,True,True,False,False,True,True,False,350000,appartement,35.852159,10.616655,khezama est,Non spécifié
1205,134,2,2,False,False,False,6,False,True,True,False,True,True,False,674000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1206,150,4,2,False,True,False,1,False,True,False,False,True,True,False,580000,appartement,36.8134113,10.1321911,le bardo,le bardo
1207,150,3,3,False,False,False,1,True,True,False,False,True,True,False,630000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
1208,120,0,1,False,False,False,0,True,True,False,False,True,True,False,420000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1209,158,0,1,False,False,False,0,True,False,True,False,False,False,False,675000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1210,175,0,1,False,True,True,1,True,False,True,False,True,True,False,960000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1211,104,2,1,False,True,True,2,True,True,False,False,True,True,True,475000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
1212,150,3,1,False,False,False,0,False,False,True,False,True,False,False,320000,appartement,35.7707582,10.8280511,monastir ville,skanes
1213,92,1,1,False,False,False,4,True,True,False,True,True,True,False,185000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
1214,140,2,2,False,True,True,1,False,True,False,False,True,True,False,372000,appartement,35.852159,10.616655,khezama est,Non spécifié
1215,125,3,2,False,True,True,4,False,True,False,False,True,True,False,290000,appartement,35.852159,10.616655,khezama est,Non spécifié
1216,120,2,1,False,False,False,1,True,True,False,True,True,True,False,380000,appartement,35.852159,10.616655,khezama est,Non spécifié
1217,121,2,1,False,True,True,3,True,True,False,False,True,True,False,320000,appartement,35.852159,10.616655,khezama est,Non spécifié
1218,104,2,1,False,True,True,3,True,True,False,False,True,True,True,390000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
1219,46,1,1,False,False,False,3,True,True,False,True,True,True,True,260000,appartement,36.4512897,10.7355915,nabeul,nabeul
1220,0,1,1,False,False,False,0,True,True,False,False,False,False,True,239400,appartement,36.4396312,10.6844671,nabeul,cité el wafa
1221,180,2,1,False,False,False,0,True,False,True,False,True,True,False,420000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
1222,130,3,1,False,True,False,0,False,False,False,False,True,False,True,680000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
1223,80,3,2,False,True,True,0,False,False,False,False,True,True,False,210000,appartement,35.842005,10.6058083,khezama ouest,Non spécifié
1224,108,2,1,False,True,False,2,False,False,False,False,False,False,False,235000,appartement,36.7102806,10.3786474,hammam chatt,bir el bey
1225,170,4,2,False,True,True,1,True,True,False,True,True,True,False,535000,appartement,36.8479251,10.2611996,la marsa,aouina
1226,130,3,1,False,True,False,0,False,False,True,False,False,False,False,380000,appartement,36.8479251,10.2611996,la marsa,aouina
1227,147,3,3,False,True,True,0,True,True,True,False,True,True,False,595000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1228,118,2,2,False,True,False,0,True,True,True,True,True,True,False,576000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1229,87,1,1,False,False,False,0,True,True,False,False,True,True,False,380000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
1230,110,2,1,False,True,True,0,True,True,False,False,True,True,True,590000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
1231,70,2,1,False,True,False,0,False,False,False,False,False,True,False,190000,appartement,36.8113307,10.0947037,la manouba,la manouba
1232,145,3,3,False,True,True,1,True,True,False,False,True,True,False,630000,appartement,35.852159,10.616655,khezama est,Non spécifié
1233,132,2,1,False,True,False,4,True,True,False,True,True,True,False,610000,appartement,35.852159,10.616655,khezama est,Non spécifié
1234,90,2,1,False,True,True,2,False,False,False,False,False,False,False,165000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
1235,145,3,2,False,True,True,5,True,True,False,True,True,True,False,415000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
1236,115,2,1,False,False,False,0,False,False,False,False,True,True,False,180000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
1237,125,3,2,False,True,True,0,False,True,False,True,False,True,False,302000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
1238,145,2,1,False,True,False,1,False,False,False,False,False,True,False,335000,appartement,35.8749788,10.5935183,hammam sousse,cité de la plage
1239,119,2,1,False,True,False,3,False,True,False,False,True,True,False,450000,appartement,35.8473584,10.5796445,sahloul,Non spécifié
1240,74,1,1,False,True,False,4,False,True,False,False,True,True,False,275000,appartement,35.8288284,10.6405254,sousse ville,chatt meriem
1241,115,3,2,False,True,True,0,True,False,False,False,False,False,False,320000,appartement,36.8555512,10.2817972,la marsa,ain zaghouan
1242,288,4,3,False,True,True,0,False,False,True,False,True,True,False,835000,appartement,36.8749751,10.2454267,la soukra,la soukra
1243,136,3,2,False,True,True,0,True,True,False,False,True,True,False,460000,appartement,36.8749751,10.2454267,la soukra,la soukra
1244,62,1,1,False,True,True,0,False,True,False,False,True,True,False,167000,appartement,36.7575659,10.244981,nouvelle medina,nouvelle medina
1245,110,0,1,False,False,False,0,False,False,False,False,False,False,False,242000,appartement,35.391768,11.0460962,salakta,Non spécifié
1246,107,3,2,False,True,True,0,False,False,False,False,False,False,False,325000,appartement,36.8749751,10.2454267,la soukra,la soukra
1247,130,3,2,False,False,False,2,False,True,False,False,False,True,False,260000,appartement,36.8541206,10.1626718,ariana ville,el menzah 7
1248,63,1,1,False,True,True,2,False,True,False,False,True,True,False,220000,appartement,36.8749751,10.2454267,la soukra,la soukra
1249,109,2,2,False,True,False,0,True,True,False,False,True,True,False,367000,appartement,36.8749751,10.2454267,la soukra,la soukra
1250,217,3,1,False,False,False,0,True,False,True,False,False,False,False,570000,appartement,36.8873334,10.315339,la marsa,la marsa
1251,120,2,1,False,True,True,1,False,True,False,False,True,True,False,430000,appartement,36.8637363,10.3075097,la marsa,sidi daoued
1252,150,4,2,False,True,True,1,True,False,False,False,False,True,False,345000,appartement,36.8336187,10.1471736,el menzah,el manar 1
1253,100,2,1,False,True,True,0,False,True,False,True,False,True,False,255000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
