surface,nombre_chambres,nombre_salle_bain,parking,piscine,vue_panoramique,jardin,climatisation,chauffage,ascenseur,etat,neuf,balcon,terrasse,haut_standing,price,area,url
106,3,1,False,False,False,False,False,False,False,Nouveau,True,False,True,False,115 000 TND,"SousseRiadhà
				SousseRiadh",https://www.mubawab.tn/fr/a/8242742/bel-appartement-s3-%C3%A0-vendre-%C3%A0-riadh-5-sousse
135,3,2,False,False,False,False,True,True,True,Nouveau,True,False,True,False,553 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8241845/a-vendre-un-s3-de-138m2-neuf-%C3%A0-chotrana-1
102,2,1,False,True,False,False,True,True,True,Nouveau,True,False,True,False,385 000 TND,"CitéElWafaà
				Nabeul",https://www.mubawab.tn/fr/a/8208718/%C3%A0-vendre-s2-dans-une-r%C3%A9sidence-avec-piscine-%C3%A0-afh-mrezga
1000,19,11,False,False,False,False,False,False,False,Bon état,False,False,False,False,3 600 000 TND,MedjezElBab,https://www.mubawab.tn/fr/a/8242649/immeuble-vita-%C3%A0-vendre-%C3%A0-mjez-beb
142,2,1,False,False,False,False,True,True,True,Bon état,False,False,True,False,470 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8112575/un-appartement-s2
206,3,3,False,False,False,True,True,True,False,Nouveau,True,False,True,False,620 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8240054/un-appartement-s3
131,2,1,False,False,False,False,False,False,False,Nouveau,True,False,True,False,525 000 TND,"AinZaghouanNordà
				LaMarsa",https://www.mubawab.tn/fr/a/8226742/a-vendre-direct-promoteur-un-s2-ain-zaghouan-nord
81,Non spécifié,Non spécifié,False,True,False,False,True,True,True,Non spécifié,False,False,True,False,307 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/8202992/s1-en-vente
175,3,2,False,False,False,False,False,True,False,Bon état,False,False,True,False,487 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/8138082/s3-en-vente
101,2,1,False,False,False,False,False,False,True,Bon état,False,False,True,False,355 000 TND,"ChottMeriemà
				Akouda",https://www.mubawab.tn/fr/a/8164013/appartement-jamais-habit%C3%A9-%C3%A0-vendre-chott-mariam
74,2,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,135 000 TND,"BabBharà
				Tunis",https://www.mubawab.tn/fr/a/8200255/a-vendre-appartement-s2-a-avenue-de-carthage
406,3,1,False,False,False,True,True,True,True,Bon état,False,False,True,True,1 100 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/7953068/un-s4-%C3%A0-vendre
722,23,11,False,False,False,True,False,False,False,Bon état,False,False,True,False,1 500 000 TND,"SousseRiadhà
				SousseRiadh",https://www.mubawab.tn/fr/a/8151158/a-vendre-un-immeuble-r3-investissement-locatif
132,4,1,False,False,False,False,True,True,True,Bon état,False,False,True,False,280 000 TND,"RadesForetà
				Rades",https://www.mubawab.tn/fr/a/8242340/appartement-s3-rades-foret
131,3,2,False,True,False,False,True,True,True,Nouveau,True,False,True,False,706 000 TND,"SidiElMahrsià
				Nabeul",https://www.mubawab.tn/fr/a/8226800/appartement-s3-%C3%A0-vendre-sidi-el-mahersi-nabeul
116,2,1,False,True,False,False,True,True,True,Bon état,False,False,True,True,380 000 TND,"CitéElWafaà
				Nabeul",https://www.mubawab.tn/fr/a/8194156/appartement-s2-avec-deux-places-de-parking-%C3%A0-afh2
80,2,1,False,False,False,False,True,True,False,Bon état,False,False,True,False,105 000 TND,"SidiHassineà
				SidiHassine",https://www.mubawab.tn/fr/a/8242218/appartement-s2-%C3%A0-vendre-situ%C3%A9-%C3%A0-sidi-hassine
184,4,3,False,True,False,True,True,True,True,Nouveau,True,False,True,False,850 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8091128/un-s3-de-184m%C2%B2-et-92m%C2%B2-jardin-chotrana-1
135,3,3,False,False,False,True,True,True,True,Nouveau,True,False,True,False,665 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8224598/un-s3-de-135m%C2%B2-avec-77m%C2%B2-jardin-%C3%A0-soukra
100,3,2,False,False,False,False,False,False,True,Bon état,False,False,False,False,355 000 TND,"CitéEnnasr1à
				ArianaVille",https://www.mubawab.tn/fr/a/8206445/s3-ennasser-bon-prix
183,3,1,False,False,False,False,True,True,False,Nouveau,True,False,False,False,850 000 TND,"LesBergesDuLac2à
				LaMarsa",https://www.mubawab.tn/fr/a/8233061/appartement-s3-au-lac-2
84,1,1,False,False,False,True,True,True,True,Nouveau,True,False,True,False,298 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8048020/a-vendre-s1-avec-terrasse-%C3%A0-chotrana-1
100,2,2,False,False,False,False,False,True,False,Bon état,False,False,False,False,140 000 TND,"Arianaà
				ArianaVille",https://www.mubawab.tn/fr/a/8242022/s2-a-cite-el-milaha
119,2,2,False,False,False,False,False,True,False,Bon état,False,False,True,False,230 000 TND,"CitéelGhazelaà
				Raoued",https://www.mubawab.tn/fr/a/8241964/appartement-%C3%A0-vendre-%C3%A0-cit%C3%A9-el-ghazela-surface-de-119-m%C2%B2-vue-exceptionnelle-sur-la-montagne-chauffage-central
206,Non spécifié,Non spécifié,False,False,False,False,True,True,True,Non spécifié,False,False,True,False,530 000 TND,"ElMenzah9à
				ElMenzah",https://www.mubawab.tn/fr/a/8228688/s4-en-vente
70,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,True,False,125 000 TND,"Arianaà
				ArianaVille",https://www.mubawab.tn/fr/a/8176509/s2-en-vente
75,1,1,False,False,False,False,True,True,True,Bon état,False,False,False,False,195 000 TND,"SidiFrejà
				LaSoukra",https://www.mubawab.tn/fr/a/8241958/appartement-s1-sidi-frej
125,2,1,False,False,False,True,False,True,False,Nouveau,True,False,True,False,260 000 TND,"LesJardinsd'ElMenzah1à
				ArianaVille",https://www.mubawab.tn/fr/a/8241926/appartement-s2-jardin-menzah-1
149,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,True,520 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8241913/s3-haut-standing-nouvelle-soukra
150,3,2,False,False,False,False,True,True,True,Nouveau,True,False,True,False,795 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/7976834/a-vendre-appartement-s3-neuf-promoteur
134,2,1,False,False,False,False,True,True,True,Bon état,False,False,True,True,480 000 TND,"CitéEnnasr2à
				ArianaVille",https://www.mubawab.tn/fr/a/8241896/s2-haut-standing-ennaser-2
580,4,3,False,True,False,False,True,True,False,Bon état,False,False,True,False,2 200 000 TND,"SidiDaouedà
				LaMarsa",https://www.mubawab.tn/fr/a/8241892/a-vendre-une-villa-s5-%C3%A0-sidi-daoud
118,3,1,False,False,False,False,True,True,False,Bon état,False,False,True,True,410 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8241835/s3-chotrana-1
81,2,2,False,False,False,False,True,True,False,Nouveau,True,False,True,False,255 000 TND,"ChouchetRadesà
				Rades",https://www.mubawab.tn/fr/a/7997342/appartement-le-feu-vert
80,3,1,False,False,False,False,True,False,True,Bon état,False,False,False,False,140 000 TND,"BorjLouzirà
				LaSoukra",https://www.mubawab.tn/fr/a/8186396/vente-appartement-r%C3%A9sidence-yaffa-3
100,2,1,False,False,False,True,True,True,True,Bon état,False,False,False,False,250 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8232514/%C3%A0-vendre-s2-laouina
78,1,1,False,False,False,True,True,True,True,Nouveau,True,False,True,False,350 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8025887/un-appartement-s1-%C3%A0-la-marsa
100,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,True,260 000 TND,"ElMourouj6à
				ElMourouj",https://www.mubawab.tn/fr/a/8118921/appartements-haut-standing-direct-promoteur
86,1,1,False,True,False,True,True,True,True,Nouveau,True,False,True,False,390 000 TND,"AinZaghouanNordà
				LaMarsa",https://www.mubawab.tn/fr/a/8241524/s1-lumineux-avec-petite-terrasse-charmante
162,2,1,False,False,False,True,True,False,False,Bon état,False,False,True,False,250 000 EUR,"HoumtSoukà
				HoumtSouk",https://www.mubawab.tn/fr/a/8189602/appartement-de-grand-standing-vue-mer-panoramique-djerba
63,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,133 000 TND,"CitéFrinaà
				MonastirVille",https://www.mubawab.tn/fr/a/8241430/s1-en-vente
72,Non spécifié,Non spécifié,False,False,False,False,False,True,True,Non spécifié,False,False,True,False,197 000 TND,ArianaVille,https://www.mubawab.tn/fr/a/8241422/s1-en-vente
163,3,2,False,True,False,False,True,True,True,Bon état,False,False,True,True,510 000 TND,"CitéElWafaà
				Nabeul",https://www.mubawab.tn/fr/a/8069588/a-vendre-apparemment-s3-a-nabeul-cit%C3%A9-el-wafa
90,2,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,185 000 TND,"HammametNordà
				Hammamet",https://www.mubawab.tn/fr/a/8114353/a-vendre-%C3%A0-hammamet-nord-un-appartement-s2
177,3,3,False,False,False,True,True,True,True,Nouveau,True,False,True,True,1 050 000 TND,SousseCorniche,https://www.mubawab.tn/fr/a/8144061/%C3%A0-vendre-appartement-s3-vue-route-touristique-sousse
130,2,2,False,False,False,False,True,True,True,Bon état,False,False,True,False,480 000 TND,"HammamSousseà
				HammamSousse",https://www.mubawab.tn/fr/a/8161028/appartement-s2-%C3%A0-vendre-%C3%A0-hammam-sousse
160,3,1,False,False,False,False,True,True,False,Nouveau,True,False,True,False,490 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8152918/%C3%A0-vendre-s3-de-160m%C2%B2-%C3%A0-hammamet-centre
103,2,1,False,False,False,False,True,True,True,Bon état,False,False,True,False,350 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8241069/a-vendre-un-s2-%C3%A0-la-soukra-park
70,2,1,False,False,False,False,True,True,False,Nouveau,True,False,True,False,170 000 TND,"SousseVilleà
				SousseVille",https://www.mubawab.tn/fr/a/8240378/a-vendre-appartement-s2-a-sousse
66,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,140 000 TND,"ElMourouj5à
				ElMourouj",https://www.mubawab.tn/fr/a/8240948/s2-en-vente
60,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,145 000 TND,"Routegremdaà
				SfaxVille",https://www.mubawab.tn/fr/a/8240935/s2-en-vente
109,Non spécifié,Non spécifié,False,False,False,False,False,True,False,Non spécifié,False,False,True,False,220 000 TND,"ElManar1à
				ElMenzah",https://www.mubawab.tn/fr/a/8240922/s2-en-vente
150,2,3,False,False,False,False,True,True,True,Nouveau,True,False,True,False,830 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8169531/a-vendre-un-duplex-s2-suites-direct-promoteur
154,2,3,False,False,False,False,True,True,False,Nouveau,True,False,True,False,569 000 TND,"AinZaghouanNordà
				LaMarsa",https://www.mubawab.tn/fr/a/8106005/un-appartement-s2
142,2,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,True,False,730 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8230223/appartement-s2-%C3%A0-vendre-aux-jardins-de-carthage
158,3,1,False,False,False,False,True,True,False,Bon état,False,False,True,False,670 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8240649/un-appartement-s3-a-vendre-au-jardins-de-carthage
118,2,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,410 900 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8246806/appartement-directe-promoteur-un-s2-la-soukra
180,3,1,False,False,False,True,False,False,False,Nouveau,True,False,False,False,652 000 TND,"AéroportTunisCarthageà
				LaSoukra",https://www.mubawab.tn/fr/a/8248386/a-vendre-un-appartement-s3-%C3%A0-la-soukra
113,2,1,False,False,False,True,True,True,False,Nouveau,True,False,False,False,585 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8240685/un-appartement-s2
160,3,2,False,False,False,False,False,False,False,Nouveau,True,False,True,True,490 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8162941/appartement-celeste-s3-de-160-m%C2%B2-%C3%A0-hammamet
97,2,1,False,False,False,False,True,True,False,Nouveau,True,False,True,False,340 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8192890/a-vendre-un-appartement-s2-%C3%A0-la-soukra
182,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,False,640 000 TND,"AinZaghouanNordà
				LaMarsa",https://www.mubawab.tn/fr/a/8240632/un-s3-%C3%A0-vendre
180,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,True,570 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/7547686/s3-haut-standing-%C3%A0-la-soukra
50,1,1,False,False,False,False,True,True,True,Bon état,False,False,False,False,520 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8219975/s1-la-marsa
140,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,True,1 339 000 TND,"HammamSousseà
				HammamSousse",https://www.mubawab.tn/fr/a/8209657/%C3%A0-vendre-penthouse-de-luxe-%C3%A0-kantaoui
80,2,1,False,True,False,True,False,False,False,Bon état,False,False,True,False,566 500 TND,"ElKantaouià
				HammamSousse",https://www.mubawab.tn/fr/a/8209672/%C3%A0-vendre-%E2%80%93-appartement-s2-%C3%A0-kantaoui
103,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,600 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8239414/a-vendre-s2-aux-jardin-de-carthage
115,2,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,360 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8240159/a-vendre-s2-avec-parking-sous-sol-%C3%A0-la-soukra
156,3,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,540 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8162197/a-vendre-appartement-s3-rue-du-parc-soukra
126,3,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,670 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8205659/a-vendre-appartement-s3-%C3%A0-la-soukra
98,2,1,False,False,False,False,True,True,True,Nouveau,True,False,False,False,475 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/7684369/%C3%A0-vendre-%E2%80%93-magnifique-s2-neuf-%C3%A0-la-marsa
100,2,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,180 000 TND,Bekalta,https://www.mubawab.tn/fr/a/8184096/appartement-lumineux-avec-vue-sur-mer
210,3,1,False,False,False,True,False,False,False,Bon état,False,False,True,False,280 000 TND,Bekalta,https://www.mubawab.tn/fr/a/8185236/appartement-s3-dimes-bekalta-5-min-de-la-plage
75,2,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,170 000 TND,Bekalta,https://www.mubawab.tn/fr/a/8125549/a-vendre-appartement-s2-chraf-investissement
113,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,450 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/8151378/a-vendre-s2
150,3,1,False,False,False,False,True,False,False,Bon état,False,False,True,False,240 000 TND,"CitéMohamedAlià
				Carthage",https://www.mubawab.tn/fr/a/8240449/appartement-%C3%A0-vendre-%C3%A0-cit%C3%A9-mohamed-ali-3-chambres-terrasse
450,8,3,False,False,False,False,False,False,False,Bon état,False,False,False,False,680 000 TND,"Bizerteà
				BizerteNord",https://www.mubawab.tn/fr/a/7945541/immeuble-rokhan-%C3%A0-vendre-%C3%A0-bizerte
67,1,1,False,False,False,False,False,True,True,Nouveau,True,False,True,True,275 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8240190/a-vendre-un-appartement-s1-a-nouvelle-soukra
168,3,3,False,True,False,True,True,True,True,Bon état,False,False,True,True,550 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8209839/a-vendre-un-appartement-s3-a-hammamet
57,1,1,False,False,False,False,True,True,True,Nouveau,True,False,False,False,328 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8227433/s1-neuf-petite-r%C3%A9sidence-jardins-de-carthage
100,2,1,False,False,False,False,True,True,False,Nouveau,True,False,True,True,300 000 TND,"CitéElWafaà
				Nabeul",https://www.mubawab.tn/fr/a/8237160/%C3%A0-vendre-appartement-s2-cit%C3%A9-el-wafa-afh-2
240,2,1,False,False,False,True,True,True,False,Nouveau,True,False,True,False,400 000 TND,"CitéElWafaà
				Nabeul",https://www.mubawab.tn/fr/a/8235944/%C3%A0-vendre-s2-rdc-%C3%A0-afh-2
130,1,1,False,True,False,True,True,True,False,Nouveau,True,False,True,False,650 000 TND,"Gammarthà
				LaMarsa",https://www.mubawab.tn/fr/a/8191538/un-s1-avec-piscine-%C3%A0-vendre
190,3,2,False,False,False,True,True,True,False,Nouveau,True,False,False,True,1 180 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8155720/%C3%A0-vendre-s3-pieds-dans-l-eau-%C3%A0-hammamet
90,4,1,False,False,False,False,False,False,False,À rénover,False,False,True,False,160 000 TND,"BizerteCentreVilleà
				BizerteNord",https://www.mubawab.tn/fr/a/8239864/appartement-%C3%A0-vendre
125,2,2,False,False,False,True,True,True,False,Nouveau,True,False,True,False,569 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8217451/a-vendre-un-s2-direct-promoteur-%C3%A0-chotrana-1
162,3,2,False,False,False,False,True,True,True,Nouveau,True,False,True,False,693 494 TND,"Chotrana3à
				LaSoukra",https://www.mubawab.tn/fr/a/8239826/a-vendre-un-appartement-s3-neuf-%C3%A0-chotrana-3
124,2,1,False,False,False,False,True,True,True,Bon état,False,False,True,False,395 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8190183/%C3%A0-vendre-appartement-s2-avec-terrasse
70,1,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,290 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8182197/a-vendre-un-appartement-s1-a-chotrana-la-soukra
228,3,3,False,False,False,False,True,True,True,Nouveau,True,False,True,False,795 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8109828/%C3%A0-vendre-un-s3-neuf-aux-jardins-de-carthage
127,2,2,False,False,False,False,True,True,True,Nouveau,True,False,True,False,430 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8239521/a-vendre-s2-%C3%A0-cit%C3%A9-el-wahat-l-aouina
80,2,1,False,False,False,False,True,True,False,Bon état,False,False,True,False,130 000 TND,"CitéChakerà
				Raoued",https://www.mubawab.tn/fr/a/8139617/a-vendre-appartement-s2-cit%C3%A9-chaker-raoued
154,3,1,False,False,False,False,False,True,True,Non spécifié,False,False,True,False,315 000 TND,ElAouina,https://www.mubawab.tn/fr/a/8225302/appartement-s3-%E2%80%93-cit%C3%A9-des-palmeraies
75,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,True,False,165 000 TND,"Ezzahraà
				Ezzahra",https://www.mubawab.tn/fr/a/8214043/s2-en-vente
69,1,1,False,False,False,True,True,True,True,Nouveau,True,False,True,False,260 000 TND,"BharLazregà
				LaMarsa",https://www.mubawab.tn/fr/a/8239365/vente-d-un-bel-appartement-%C3%A0-bhar-lazreg-1-chambre-avec-ascenseur-et-espace-vert
143,2,1,False,False,False,False,True,True,False,Bon état,False,False,True,False,870 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8239415/un-bel-appart-s2-a-vendre-au-jardins-de-carthage
626,2,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,480 000 TND,"SousseRiadhà
				SousseRiadh",https://www.mubawab.tn/fr/a/8239387/a-vendre-s2-sur-un-terrain-de-626-m%C2%B2-%C3%A0-ksibet-sou
125,2,1,False,False,False,False,False,False,False,Nouveau,True,False,True,False,445 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8239363/un-s2-de-125m%C2%B2-soukra
Non spécifié,1,1,False,False,False,False,True,True,True,Bon état,False,False,True,False,460 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8239326/un-appartement-s1-a-vendre-au-jardin-de-carthage
157,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,595 000 TND,"Skanesà
				MonastirVille",https://www.mubawab.tn/fr/a/8184963/s3-en-vente
114,2,2,False,True,False,False,True,True,True,Bon état,False,False,True,False,540 000 TND,"ZoneTouristiqueà
				MonastirVille",https://www.mubawab.tn/fr/a/8167527/appartement-pour-la-vente
134,3,1,False,False,False,False,True,True,False,Bon état,False,False,False,False,252 000 TND,"Charguia1à
				LaSoukra",https://www.mubawab.tn/fr/a/8222995/%C3%A0-vendre-%E2%80%93-appartement-s3-%C3%A0-cit%C3%A9-el-khadra
156,3,2,False,False,False,False,True,True,False,Bon état,False,False,True,True,960 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8239253/un-s3-jamais-habit%C3%A9-a-vendre-au-jardin-de-carthage
97,2,1,False,False,False,False,False,False,False,Nouveau,True,False,True,True,210 000 TND,"BizerteCentreVilleà
				BizerteNord",https://www.mubawab.tn/fr/a/8239267/a-vendre-un-app-s2-haut-sranding-%C3%A0-bizerte
125,2,2,False,False,False,True,True,True,True,Bon état,False,False,True,False,500 000 TND,"AinZaghouanNordà
				LaMarsa",https://www.mubawab.tn/fr/a/8119946/s2-a-vendre-ain-zaghouan-nord
75,2,1,False,False,False,False,False,False,False,Nouveau,True,False,True,False,130 000 TND,"BabBharà
				Tunis",https://www.mubawab.tn/fr/a/8201916/a-vendre-appartement-s1-ave-farhat-hachedtunis
450,4,1,False,False,False,False,False,True,False,Nouveau,True,False,True,False,950 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8151122/a-vendre-triplex-t-h-s-%C3%A0-l-aouina
125,3,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,320 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8203118/a-vendre-appartement-s3-%C3%A0-el-wahat-l-aaouina
110,2,1,False,False,False,False,False,True,False,Nouveau,True,False,False,True,280 000 TND,"Bellevueà
				ElOuardia",https://www.mubawab.tn/fr/a/8204354/a-vendre-appartement-s2-haut-standing-%C3%A0-bellevu
51,1,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,203 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8239176/appartement-%C3%A0-vendre-%C3%A0-cit%C3%A9-taieb-mhiri-superficie-51-m%C2%B2-r%C3%A9sidence-avec-concierge-climatisation-g%C3%A9n%C3%A9rale
170,3,1,False,False,False,False,True,True,False,Bon état,False,False,False,False,490 000 TND,"CitéEnnasr2à
				ArianaVille",https://www.mubawab.tn/fr/a/8239174/appartement-s3-%C3%A0-vendre-%C3%A0-ennaser
236,3,4,False,False,False,False,True,True,True,Nouveau,True,False,True,True,1 350 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8184239/duplex-haut-standing-%E2%80%93-jardins-de-carthage
151,5,3,False,False,False,False,True,True,False,Nouveau,True,False,True,False,680 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8113705/soukra-pr%C3%A8s-monoprix-kiabi-vente-s4
57,1,1,False,True,False,False,True,True,True,Nouveau,True,False,False,False,200 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8239061/a-vendre-s1-s2-s3-direct-promoteur-nouvelle-soukra
102,2,1,False,True,False,True,True,True,True,Nouveau,True,False,True,True,480 000 TND,"HammametNordà
				Hammamet",https://www.mubawab.tn/fr/a/8232728/magnifique-appartement
155,3,3,False,False,False,True,True,True,False,Bon état,False,False,True,False,640 000 TND,"Gammarthà
				LaMarsa",https://www.mubawab.tn/fr/a/8237846/%C3%A0-vendre-un-bel-appart-s3-aux-jardins-de-carthage
120,3,2,False,False,False,False,True,False,False,Bon état,False,False,True,False,310 000 TND,Mahdia,https://www.mubawab.tn/fr/a/8238929/appartement-s3-a-baghdadi-vue-de-mer
Non spécifié,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,False,620 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8232417/un-appartement-s3-a-louer-au-jardins-de-carthage
75,1,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,125 000 TND,Kélibia,https://www.mubawab.tn/fr/a/8060203/appartement-neuf-%C3%A0-k%C3%A9libia
120,2,1,False,False,False,False,False,False,False,Nouveau,True,False,True,False,360 000 TND,Kélibia,https://www.mubawab.tn/fr/a/8220028/appartement-%C3%A0-plage-kelibia
160,3,1,False,False,False,False,False,False,False,Nouveau,True,False,True,False,480 000 TND,Kélibia,https://www.mubawab.tn/fr/a/8228348/appartement-et-studio-avec-vue-sur-mer
55,1,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,135 000 TND,HammamGhezèze,https://www.mubawab.tn/fr/a/8228297/appartement-%C3%A0-30-m%C3%A8tres-de-la-plage-hammem-ghezez
87,2,1,False,False,False,False,False,False,False,Nouveau,True,False,True,False,250 000 TND,"MonastirVilleà
				MonastirVille",https://www.mubawab.tn/fr/a/8233936/vente-appartement-s2-monastir
117,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,540 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8225920/un-s2-avec-terrasse-%C3%A0-chotrana-1
80,2,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,145 000 TND,"BenArousà
				BenArous",https://www.mubawab.tn/fr/a/8224970/a-vendre-un-appartement-s2-au-1-er-etage
55,2,1,False,False,False,False,False,False,True,Nouveau,True,False,False,True,200 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8218381/a-vendre-un-appartement-s1-a-ain-zaghouan
130,3,2,False,False,False,False,True,True,False,Bon état,False,False,False,False,330 000 TND,"ElManar1à
				ElMenzah",https://www.mubawab.tn/fr/a/8238694/appartement-%C3%A0-l-achat-%C3%A0-el-manar-1-3-chambres-agr%C3%A9ables-chauffage-central-et-porte-blind%C3%A9e
60,1,1,False,False,False,False,True,True,True,Nouveau,True,False,False,False,178 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8238689/appartement-en-vente-%C3%A0-aouina-1-chambre-porte-blind%C3%A9e-antenne-parabolique
144,3,1,False,False,False,False,True,True,False,Bon état,False,False,True,False,340 000 TND,"Arianaà
				ArianaVille",https://www.mubawab.tn/fr/a/8238677/appartement-en-vente-%C3%A0-ariana-3-chambres-prestation-de-conciergerie-air-conditionn%C3%A9
135,2,3,False,False,False,False,True,True,True,Nouveau,True,False,True,True,630 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8236560/%C3%A0-vendre-appartement-s2-aux-jardins-de-carthage
