surface,nombre_chambres,nombre_salle_bain,parking,piscine,vue_panoramique,jardin,climatisation,chauffage,ascenseur,etat,neuf,balcon,terrasse,haut_standing,price,area,url
600,8,3,False,False,False,True,False,False,False,Nouveau,True,False,True,True,1 800 000 TND,Kélibia,https://www.mubawab.tn/fr/a/8220002/villa-pieds-dans-l-eau-%C3%A0-kelibia-agreable-%C3%A0-vivre
137,5,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,420 000 TND,"LeBardoà
				LeBardo",https://www.mubawab.tn/fr/a/8184708/duplex-s5-au-bardo
240,3,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,429 000 TND,"ElOmraneSupérieurà
				ElOmraneSuperieur",https://www.mubawab.tn/fr/a/8226884/maison-s5-%C3%A0-vendre-omran-sup%C3%A9rieur
275,12,4,False,False,False,True,False,False,False,Bon état,False,False,True,False,550 000 TND,"Citédel'aéroportà
				LaSoukra",https://www.mubawab.tn/fr/a/8226768/lot-d-investissement-rentable-soukra
180,2,2,False,True,False,True,True,True,False,Nouveau,True,False,True,False,1 750 000 TND,"Carthageà
				Carthage",https://www.mubawab.tn/fr/a/8093253/a-vendre-une-villa-de-plain-pied-en-s2-avec-piscine-%C3%A0-carthage
150,3,2,False,False,False,True,False,False,False,À rénover,False,False,False,False,750 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/8144038/%C3%A0-vendre-une-propri%C3%A9t%C3%A9-de-456-m2-%C3%A0-nabeul-centre
318,1,1,False,False,False,False,False,False,False,À rénover,False,False,False,False,850 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/8125457/a-vendre-une-villa-commercial-%C3%A0-nabeul
1000,3,1,False,False,False,True,False,False,False,Bon état,False,False,True,False,490 000 TND,"Metlineà
				Metline",https://www.mubawab.tn/fr/a/8064028/maison-terrain-%C3%A0-vendre-metline-bizerte
220,3,1,False,False,False,False,True,True,False,Nouveau,True,False,False,True,850 000 TND,"Chotrana3à
				LaSoukra",https://www.mubawab.tn/fr/a/8199163/une-villa-s3
101,3,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,450 000 TND,"AinZaghouanNordà
				LaMarsa",https://www.mubawab.tn/fr/a/8225964/duplex-s3-ain-zaghouan-nord
335,5,3,False,False,False,False,False,False,False,À rénover,False,False,False,False,420 000 TND,"CitéElWafaà
				Nabeul",https://www.mubawab.tn/fr/a/7890800/maison-inachev%C3%A9e-%C3%A0-la-cit%C3%A9-el-wafa-afh2-el-mrezga
111,3,2,False,False,False,False,True,False,False,Nouveau,True,False,True,False,750 000 TND,"MarsaErriadhà
				LaMarsa",https://www.mubawab.tn/fr/a/8225839/a-vendre-une-villa-%C3%A0-la-marsa
565,6,7,False,True,False,True,True,True,True,Nouveau,True,False,True,False,3 000 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8225826/une-villa-s-6
163,2,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,245 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/7679617/a-vendre-maison-arabe-hammamet-centre
83,3,2,False,False,False,True,False,False,False,Bon état,False,False,True,False,218 000 TND,"JbelLahmarà
				ElOmrane",https://www.mubawab.tn/fr/a/8225065/maison-%C3%A0-vendre-%C3%A0-jbel-lahmar-3-pi%C3%A8ces-confortables-bien-meubl%C3%A9
245,4,1,False,True,False,True,True,True,False,Nouveau,True,False,False,False,870 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8186582/%C3%A0-vendre-villa-de-245m%C2%B2-avec-piscine-pr%C3%A9s-de-th%C3%A9%C3%A2t
270,6,4,False,False,False,False,False,False,False,Bon état,False,False,True,False,270 000 TND,Soliman,https://www.mubawab.tn/fr/a/8162542/maison-%C3%A0-deux-%C3%A9tages-rdc2-%C3%A0-vendre-%C3%A0-soliman
440,4,2,False,False,False,True,False,False,False,À rénover,False,False,True,False,490 000 TND,"Radèsà
				Rades",https://www.mubawab.tn/fr/a/8224524/villa-rades
70,3,2,False,False,False,False,False,False,False,Bon état,False,False,True,False,165 000 TND,"CitéTaiebMhiri2à
				Rades",https://www.mubawab.tn/fr/a/8224465/maison-%C3%A0-vendre-%C3%A0-rades
120,2,1,False,False,False,False,False,False,False,Nouveau,True,False,True,False,165 000 TND,RasJebel,https://www.mubawab.tn/fr/a/8224274/a-vendre-maison-s2-avec-garage-%C3%A0-ras-jebel
240,3,1,False,True,False,True,False,False,False,À rénover,False,False,False,False,1 400 000 TND,"Carthageà
				Carthage",https://www.mubawab.tn/fr/a/8197811/carthage-salambo-villa-%C3%A0-100-m-de-la-plage
150,2,2,False,False,False,False,False,False,False,À rénover,False,False,True,False,190 000 TND,HammamSousseGhrabi,https://www.mubawab.tn/fr/a/8220695/a-vendre-un-rez-de-chauss%C3%A9e-%C3%A0-hammam-sousse
654,5,1,False,False,False,True,False,False,False,Bon état,False,False,False,False,1 600 000 TND,"CitéElKhalilà
				LaMarsa",https://www.mubawab.tn/fr/a/7967667/deux-villas-jumel%C3%A9es-%C3%A0-la-marsa
186,2,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,160 000 TND,"BeniKhiarà
				BeniKhiar",https://www.mubawab.tn/fr/a/8223847/maison-arabesque-%C3%A0-vendre
300,2,1,False,True,False,False,False,False,False,Nouveau,True,False,False,False,540 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8177810/a-vendre-une-belle-villa-en-s3-avec-piscine-situ%C3%A9
130,1,1,False,True,False,True,True,True,False,Nouveau,True,False,False,False,650 000 TND,"AinZaghouanNordà
				LaMarsa",https://www.mubawab.tn/fr/a/8223218/appartement-s1-au-rez-de-chauss%C3%A9e-avec-piscine-et
944,4,2,False,False,False,True,False,True,False,À rénover,False,False,True,False,3 000 000 TND,"MutuelleVilleà
				ElMenzah",https://www.mubawab.tn/fr/a/8203959/vente-terrain-%C3%A0-notre-dame-surface-totale-944-m%C2%B2
120,3,1,False,False,False,True,False,False,False,Bon état,False,False,False,False,440 000 TND,"CitéelGhazelaà
				Raoued",https://www.mubawab.tn/fr/a/7946105/maison-s3-plain-pied-%C3%A0-cit%C3%A9-sahafa
260,5,3,False,False,False,False,False,True,False,Bon état,False,False,True,False,450 000 TND,"DarFadhalà
				LaSoukra",https://www.mubawab.tn/fr/a/7897560/villa-jumel%C3%A9e-de-bon-standing-%C3%A0-darfadhal-soukra
101,2,1,False,False,False,False,False,False,False,À rénover,False,False,False,False,212 000 TND,"LeKramà
				LeKram",https://www.mubawab.tn/fr/a/8129116/%C3%A0-vendre-maison-%C3%A0-d%C3%A9molir-%C3%A0-le-kram
300,3,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,1 190 000 TND,"MutuelleVilleà
				ElMenzah",https://www.mubawab.tn/fr/a/8090692/a-vendre-duplex-titr%C3%A9-%C3%A0-mutuelleville
239,5,2,False,False,False,False,False,False,False,Bon état,False,False,False,False,540 000 TND,KasserineNord,https://www.mubawab.tn/fr/a/8222846/2-maisons-avec-3-garages-et-un-caf%C3%A9-%C3%A9quip%C3%A9-de-son
380,8,4,False,False,False,False,False,False,False,Bon état,False,False,True,False,600 000 TND,"Akoudaà
				Akouda",https://www.mubawab.tn/fr/a/8222821/a-vendre-une-maison-situ%C3%A9e-%C3%A0-akouda
180,3,1,False,False,False,False,False,False,False,À rénover,False,False,True,False,230 000 TND,"LeKramà
				LeKram",https://www.mubawab.tn/fr/a/8222344/maison-rdc-%C3%A0-vendre-au-kram
265,3,2,False,True,False,True,True,True,False,Bon état,False,False,False,False,890 000 TND,"CitéElKhalilà
				LaMarsa",https://www.mubawab.tn/fr/a/8186654/a-vendre-un-triplex-avec-piscine
315,3,1,False,False,False,True,True,False,False,Bon état,False,False,False,False,460 000 TND,BouArgoub,https://www.mubawab.tn/fr/a/8116892/maison-de-compagne-%C3%A0-vendre-%C3%A0-bou-argoub-nabeul
160,4,3,False,False,False,True,True,False,False,Bon état,False,False,True,False,400 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/7853347/une-belle-maison-a-hammamet-birbouregba
262,3,3,False,False,False,False,True,True,False,Bon état,False,False,True,False,550 000 TND,KalâaKebira,https://www.mubawab.tn/fr/a/8221368/%C3%A0-vendre-%E2%80%93-une-maison-%C3%A0-kalaa-kabira
150,3,2,False,False,False,False,False,False,False,À rénover,False,False,True,False,280 000 TND,HammamSousseGhrabi,https://www.mubawab.tn/fr/a/8146773/a-vendre-une-maison-ind%C3%A9pendante-%C3%A0-ghrabi
120,5,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,150 000 TND,"MerkezSebaià
				SakietEddaier",https://www.mubawab.tn/fr/a/8123934/maison-a-vendre
172,3,2,False,False,False,False,True,True,False,Bon état,False,False,False,False,400 000 TND,"Akoudaà
				Akouda",https://www.mubawab.tn/fr/a/8186094/%C3%A0-vendre-maison-%C3%A0-akouda
120,3,2,False,False,False,True,True,True,False,Bon état,False,False,False,False,300 000 TND,"BharLazregà
				LaMarsa",https://www.mubawab.tn/fr/a/8148247/a-vendre-un-duplex-s3-%C3%A0-behar-lazrak
638,3,2,False,True,False,True,True,True,False,Bon état,False,False,False,False,2 500 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8175970/villa-%C3%A0-vendre-la-marsa
105,2,1,False,False,False,False,False,True,False,Nouveau,True,False,True,True,360 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8194043/appartement-s2
50,2,2,False,False,False,False,True,True,False,Nouveau,True,False,True,False,450 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/7809219/a-vendre-maison-%C3%A0-la-medina-hammamet
300,4,2,False,False,False,True,False,False,False,À rénover,False,False,True,False,920 000 TND,"RadesMongilà
				Rades",https://www.mubawab.tn/fr/a/8217344/spacieuse-villa-%C3%A0-rades-mongil-avec-rez-de-jardin
1060,1,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,1 600 000 TND,"MonastirVilleà
				MonastirVille",https://www.mubawab.tn/fr/a/8218918/immeuble-tree-%C3%A0-vendre-%C3%A0-monastir
300,3,1,False,True,False,True,False,False,False,À rénover,False,False,False,False,130 000 TND,"HoumtSoukà
				Djerba",https://www.mubawab.tn/fr/a/7988426/houch-%C3%A0-r%C3%A9nover
530,7,5,False,False,False,True,False,True,False,Bon état,False,False,True,False,920 000 TND,Sahloul,https://www.mubawab.tn/fr/a/7671904/villa-sahloul-1-2-apparts
340,3,2,False,False,False,True,False,False,False,À rénover,False,False,False,False,210 000 TND,SidiAbdelhamid,https://www.mubawab.tn/fr/a/8168989/a-vendre-maison-pieds-dans-l-eau-%C3%A0-sidi-abdelhamid
400,5,3,False,False,False,True,False,False,False,Bon état,False,False,True,False,700 000 TND,"NouvelleMedinaà
				NouvelleMedina",https://www.mubawab.tn/fr/a/8218320/maison-%C3%A0-la-nouvelle-m%C3%A9dina1
285,5,4,False,True,False,True,True,True,True,Nouveau,True,False,True,False,1 035 000 TND,"Gammarthà
				LaMarsa",https://www.mubawab.tn/fr/a/8137740/un-triplex-perla-%C3%A0-vendre-%C3%A0-gammarth
900,12,8,False,True,False,False,False,False,False,Bon état,False,False,True,False,1 300 000 TND,Kélibia,https://www.mubawab.tn/fr/a/8138479/maison-d-h%C3%B4te-happiness-%C3%A0-vendre-%C3%A0-k%C3%A9libia
200,7,3,False,False,False,False,True,True,False,Nouveau,True,False,True,False,440 000 TND,"SousseRiadhà
				SousseRiadh",https://www.mubawab.tn/fr/a/8160518/%C3%A0-vendre-maison-jamais-habit%C3%A9e-rayhan-sousse
110,2,1,False,False,False,True,False,False,False,Nouveau,True,False,False,False,210 000 TND,"Fouchanaà
				Fouchana",https://www.mubawab.tn/fr/a/8146730/maison-inachev%C3%A9-au-jardin-fouchana
200,6,3,False,False,False,True,False,False,False,Bon état,False,False,False,False,650 000 TND,"CitéMohamedAlià
				Rades",https://www.mubawab.tn/fr/a/8217862/un-petit-immeuble-%C3%A0-rades-mohamed-ali
365,4,3,False,False,False,True,True,True,False,Bon état,False,False,False,True,570 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/8073967/a-vendre-rez-de-chauss%C3%A9e-haut-standing-a-nabeul
200,3,2,False,False,False,False,False,False,False,Bon état,False,False,False,False,240 000 TND,RasJebel,https://www.mubawab.tn/fr/a/8217328/%C3%A0-vendre-maison-de-3-%C3%A9tages-%C3%A0-ras-jebel-bizerte
250,3,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,150 000 TND,KasserineVille,https://www.mubawab.tn/fr/a/8216804/maison-avec-deux-niveaux-250-m%C2%B2
500,5,1,False,False,False,True,False,True,False,À rénover,False,False,True,False,1 900 000 TND,"ElManar3à
				ElMenzah",https://www.mubawab.tn/fr/a/8216771/une-villa-de-500m%C2%B2-%C3%A0-manar-3
305,8,2,False,False,False,True,False,True,False,Bon état,False,False,True,False,900 000 TND,"ElMourouj5à
				ElMourouj",https://www.mubawab.tn/fr/a/8216727/vente-villa-a-2-%C3%A9tages-ind%C3%A9pendants
120,2,1,False,False,False,True,False,False,False,Nouveau,True,False,False,False,850 000 TND,"CitéelGhazelaà
				Raoued",https://www.mubawab.tn/fr/a/8216710/a-vendre-villa-et-commerce
140,3,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,620 000 TND,"CitéDuStadeà
				LaMarsa",https://www.mubawab.tn/fr/a/8216701/duplex-s3-%C3%A0-la-marsa-cit%C3%A9-du-stade
124,3,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,550 000 TND,"ElOmraneà
				ElOmrane",https://www.mubawab.tn/fr/a/8216087/maison-et-d%C3%A9p%C3%B4t-a-vendre
76,1,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,108 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/8178700/a-vendre-une-maison-%C3%A0-nabeul
573,6,3,False,False,False,True,False,True,False,À rénover,False,False,True,False,2 500 000 TND,"Carthageà
				Carthage",https://www.mubawab.tn/fr/a/8136689/villa-s6-sur-deux-niveaux-carthage
420,3,2,False,False,False,False,False,False,False,Nouveau,True,False,True,False,300 000 TND,Bizerte,https://www.mubawab.tn/fr/a/8215823/a-vendre-une-belle-maison-%C3%A0-borj-taleb-bizerte
200,4,3,False,True,False,True,True,True,False,Bon état,False,False,True,False,845 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8143157/a-vendre-une-villa-avec-avec-piscine-%C3%A0-la-soukra
230,5,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,400 000 TND,"Ezzouhour5à
				ElHrairia",https://www.mubawab.tn/fr/a/8214634/belle-maison-avec-chauffage-central-climatiseurs
500,4,1,False,True,False,True,False,False,False,Nouveau,True,False,True,False,540 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8129548/villa-moderne-avec-piscine-%C3%A0-hammamet
300,4,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,125 000 TND,"BabElJeblià
				SfaxVille",https://www.mubawab.tn/fr/a/8213439/maison-traditionelle-dans-l-ancienne-ville-de-sfax
335,3,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,450 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/7879010/maison-%C3%A0-vendre-%C3%A0-hammamet-sud
1150,5,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,2 700 000 TND,"CitédelaPlageà
				HammamSousse",https://www.mubawab.tn/fr/a/8107572/a-vendre-une-villa-%C3%A0-kantaoui
400,6,4,False,True,False,True,False,False,False,Non spécifié,False,False,False,False,2 230 000 TND,ElMenzah,https://www.mubawab.tn/fr/a/8212573/villa-individuelle-a-nord-hilton
180,3,1,False,False,False,False,False,False,False,À rénover,False,False,False,False,350 000 TND,JendoubaVille,https://www.mubawab.tn/fr/a/8212303/maison-180-m-en-plein-centre-de-jendouba
140,3,1,False,False,False,False,False,True,False,Bon état,False,False,True,False,145 000 TND,"DarFadhalà
				LaSoukra",https://www.mubawab.tn/fr/a/8211683/maison-s3-dar-fadhal-la-soukra
80,2,2,False,False,False,False,False,False,False,À rénover,False,False,False,False,220 000 TND,"SousseRiadhà
				SousseRiadh",https://www.mubawab.tn/fr/a/8211624/maison-d%E2%80%99exception-%C3%A0-cit%C3%A9-el-aouina-sousse
148,2,1,False,False,False,True,False,False,False,Bon état,False,False,False,False,290 000 TND,"Arianaà
				ArianaVille",https://www.mubawab.tn/fr/a/8207712/maison-%C3%A0-vendre
100,3,2,False,False,False,True,False,False,False,À rénover,False,False,False,False,250 000 TND,"Khaznadarà
				LeBardo",https://www.mubawab.tn/fr/a/8211364/maison-a-vendre-eazouhour-4
250,3,2,False,False,False,False,True,False,False,Bon état,False,False,True,False,420 000 TND,"CitéEnnourJaafarà
				Raoued",https://www.mubawab.tn/fr/a/8210902/a-vendre-villa-%C3%A0-raoued
200,2,1,False,False,False,True,False,False,False,Bon état,False,False,False,False,140 000 TND,Kélibia,https://www.mubawab.tn/fr/a/8181881/maison-arabe-%C3%A0-kelibia
233,3,3,False,False,False,True,False,False,False,Nouveau,True,False,True,False,750 000 TND,Sahloul,https://www.mubawab.tn/fr/a/8211075/annonce-de-vente-%E2%80%93-sahloul-3-sousse
200,4,2,False,False,False,False,False,False,False,Bon état,False,False,False,False,270 000 TND,"KairouanVilleà
				KairouanVille",https://www.mubawab.tn/fr/a/8103585/duplex-en-vente-%C3%A0-kairouan
320,5,2,False,False,False,False,False,False,False,Bon état,False,False,False,False,920 000 TND,"Dendenà
				LaManouba",https://www.mubawab.tn/fr/a/8189192/maison-320-m%C2%B2-%C3%A0-denden-la-manouba
239,2,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,600 000 TND,"Arianaà
				ArianaVille",https://www.mubawab.tn/fr/a/8196556/propri%C3%A9t%C3%A9-239-m%C2%B2-%C3%A0-ariana-sur-route-principal
185,4,2,False,False,False,False,True,False,False,Bon état,False,False,True,False,270 000 TND,"NouvelleMedinaà
				NouvelleMedina",https://www.mubawab.tn/fr/a/8070408/duplex-de-185-m%C2%B2-%C3%A0-la-nouvelle-medina
240,3,3,False,False,False,False,True,True,True,Nouveau,True,False,True,True,1 400 000 TND,"Républiqueà
				Tunis",https://www.mubawab.tn/fr/a/8199599/%C3%A0-vendre-un-duplex-s3-au-jardin-de-carthage
320,5,2,False,False,False,True,False,True,False,Bon état,False,False,True,False,800 000 TND,"LeBardoà
				LeBardo",https://www.mubawab.tn/fr/a/8106143/vente-villa-r1
400,4,2,False,False,False,False,False,False,False,Bon état,False,False,True,False,250 000 TND,KalâaKebira,https://www.mubawab.tn/fr/a/7830679/une-maison-style-arabe-%C3%A0-vendre
230,3,2,False,False,False,False,False,False,False,Nouveau,True,False,False,False,290 000 TND,KalâaSghira,https://www.mubawab.tn/fr/a/8164318/maison-en-gros-%C5%93uvre-a-vendre
100,4,2,False,False,False,False,False,False,False,Bon état,False,False,True,False,140 000 TND,"CitéElMansouraà
				LaSoukra",https://www.mubawab.tn/fr/a/8209769/tr%C3%A8s-belle-maison-en-vente-%C3%A0-cit%C3%A9-el-mansoura-surface-totale-100-m%C2%B2-fen%C3%AAtres-double-vitrage
230,3,1,False,False,False,False,True,True,False,Nouveau,True,False,True,False,400 000 TND,"Erriadhà
				LeKram",https://www.mubawab.tn/fr/a/8209744/villa-s4-au-kram
609,4,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,780 000 TND,"BabSaadounà
				Tunis",https://www.mubawab.tn/fr/a/8043293/terrain-de-609-m%C2%B2-avec-villa-%C3%A0-beb-saadoun
582,3,2,False,False,False,True,False,False,False,À rénover,False,False,True,False,980 000 TND,"BabSaadounà
				Tunis",https://www.mubawab.tn/fr/a/7944231/masion-582-m2-%C3%A0-beb-sadoune
150,4,2,False,False,False,True,False,False,False,Bon état,False,False,True,False,320 000 TND,"Mnihlaà
				Mnihla",https://www.mubawab.tn/fr/a/8144287/maison-2-niveaux-avec-studio-%C3%A0-el-mnihla
300,4,3,False,False,False,False,False,False,False,À rénover,False,False,False,False,550 000 TND,"BenArousà
				BenArous",https://www.mubawab.tn/fr/a/8138380/offre-exceptionnelle-%C3%A0-ben-arous
Non spécifié,4,3,False,False,False,True,True,True,False,Bon état,False,False,True,False,1 120 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8192125/villa-s4-%C3%A0-la-marsa
Non spécifié,3,3,False,False,False,False,True,True,False,Bon état,False,False,True,False,1 500 000 TND,"SidiBousaidà
				Carthage",https://www.mubawab.tn/fr/a/8051371/a-vendre-villa-au-coeur-de-sidi-bou-said-village
180,4,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,250 000 TND,"BabSidiAbdessalemà
				Tunis",https://www.mubawab.tn/fr/a/8196835/a-vendre-etage-de-maison-arabesque-ind%C3%A9pendant
440,3,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,380 000 TND,"OuedEllilà
				OuedEllil",https://www.mubawab.tn/fr/a/8207627/belle-maison-en-location-%C3%A0-oued-ellil-surface-de-440-m%C2%B2-chauffage-central-et-porte-blind%C3%A9e
475,3,2,False,True,False,True,False,False,False,Bon état,False,False,True,False,1 200 000 TND,ElHaouaria,https://www.mubawab.tn/fr/a/8192510/villa-inachev%C3%A8e-%C3%A0-la-pointe-du-cap-bon
380,5,6,False,False,False,False,True,True,False,Bon état,False,False,True,False,880 000 TND,ElMaamoura,https://www.mubawab.tn/fr/a/8191410/maison-familiale-%C3%A0-mamoura-avec-3-logements
104,3,2,False,False,False,False,True,False,False,Bon état,False,False,True,False,290 000 TND,"ElYasminetteà
				NouvelleMedina",https://www.mubawab.tn/fr/a/8206885/a-vendre-maison-3-niveaux-yaminette-nvlle-medina-3
120,2,1,False,False,False,False,False,True,False,Nouveau,True,False,True,False,240 000 TND,"ElYasminetteà
				NouvelleMedina",https://www.mubawab.tn/fr/a/8206663/appartement-s2-de-120-m%C2%B2-%C3%A0-la-nouvelle-medina
116,2,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,185 000 TND,RasJebel,https://www.mubawab.tn/fr/a/8155025/a-vendre-maison-garage-%C3%A0-ras-jebel-bizerte
180,4,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,270 000 TND,BirBouregba,https://www.mubawab.tn/fr/a/8206300/maison-s4-%C3%A0-vendre-%C3%A0-hammamet-sud
6900,8,8,False,False,False,True,False,False,False,Nouveau,True,False,False,False,1 450 000 TND,Bouficha,https://www.mubawab.tn/fr/a/8098091/maison-d-h%C3%B4tes-%C3%A0-vendre
220,5,2,False,False,False,True,False,True,False,À rénover,False,False,True,False,700 000 TND,"CitéelGhazelaà
				Raoued",https://www.mubawab.tn/fr/a/8205546/%C3%A0-vendre-villa-spacieuse-avec-studio
174,5,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,2 700 000 TND,"Amilcarà
				Carthage",https://www.mubawab.tn/fr/a/8111958/maison-%C3%A0-vendre-%C3%A0-sidi-bou-said
240,4,2,False,False,False,False,False,False,False,Bon état,False,False,True,False,440 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8048367/petit-immeuble-avec-4-apparts-%C3%A0-la-soukra
330,2,2,False,False,False,True,True,False,False,Bon état,False,False,True,False,350 000 TND,MenzelTemime,https://www.mubawab.tn/fr/a/8204800/magnifique-maison-a-lebna
250,6,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,349 000 TND,LaMedina,https://www.mubawab.tn/fr/a/8204536/%C3%A0-vendre-maison-traditionnelle-%C3%A0-la-m%C3%A9dina
150,3,1,False,False,False,True,False,True,False,Bon état,False,False,True,False,750 000 TND,"Raouedà
				Raoued",https://www.mubawab.tn/fr/a/8204366/a-vendre-maison-03-appartements
200,5,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,550 000 TND,Mnihla,https://www.mubawab.tn/fr/a/8187380/%C3%A0-vendre-%C3%A9l%C3%A9gante-villa-%C3%A0-deux-niveaux
45,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,70 000 TND,ElOmraneSuperieur,https://www.mubawab.tn/fr/a/8195091/fond-de-commerce-%C3%A0-c%C3%A9der-local-commercial-id%C3%A9alement-situ%C3%A9-%C3%A0-omrane-sup%C3%A9rieure
230,4,Non spécifié,False,False,False,True,False,False,False,Non spécifié,False,False,False,False,950 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8095850/duplex-s3-%C3%A0-vendre-%C3%A0-la-marsa
110,6,2,False,False,False,False,False,False,False,Nouveau,True,False,False,False,250 000 TND,RasJebel,https://www.mubawab.tn/fr/a/7869447/triplex-encours-de-finition-ras-jebel-bizerte
800,7,Non spécifié,False,True,False,False,True,False,False,Non spécifié,False,False,False,False,1 850 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/7923779/une-villa-s5-%C3%A0-vendre-%C3%A0-gammarth
400,6,5,False,False,False,True,True,True,False,Bon état,False,False,True,False,3 300 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8203166/a-vendre-une-villa-sur-deux-niveaux-a-la-marsa
Non spécifié,4,3,False,True,False,True,True,True,False,Nouveau,True,False,True,False,1 850 000 TND,"Gammarthà
				LaMarsa",https://www.mubawab.tn/fr/a/8202850/superbe-villa-%C3%A0-vendre-%C3%A0-gammarth
598,4,1,False,False,False,True,False,False,False,Nouveau,True,False,False,False,2 500 000 TND,"Carthageà
				Carthage",https://www.mubawab.tn/fr/a/8202374/a-vendre-une-magnifique-villa
170,2,1,False,False,False,True,False,False,False,Bon état,False,False,True,False,90 000 TND,KsourEssef,https://www.mubawab.tn/fr/a/8202279/a-vendre-maison-ksour-essef-15-mn-centre-ville
444,4,1,False,False,False,True,False,False,False,Bon état,False,False,True,False,370 000 TND,Ksibetel-Médiouni,https://www.mubawab.tn/fr/a/8189524/villa-%C3%A0-vendre
130,2,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,150 000 TND,KsarHellal,https://www.mubawab.tn/fr/a/8202066/a-c%C3%A9der-une-maison-arabe-en-plein-centre-ville
400,7,3,False,False,False,True,False,True,False,Bon état,False,False,True,False,690 000 000 TND,"LeBardoà
				LeBardo",https://www.mubawab.tn/fr/a/7915393/a-vendre-une-villa-situ%C3%A9e-au-bardo
292,3,2,False,True,False,True,False,False,False,À rénover,False,False,True,False,350 000 TND,Soliman,https://www.mubawab.tn/fr/a/8201900/villa-inachev%C3%A9e-vue-panoramique-sur-mer
397,2,1,False,False,False,True,False,False,False,Bon état,False,False,False,False,360 000 TND,Ksibetel-Médiouni,https://www.mubawab.tn/fr/a/8187945/villa-individuelle-en-vente
120,4,2,False,False,False,False,False,False,False,Bon état,False,False,False,False,135 000 TND,BouSalem,https://www.mubawab.tn/fr/a/8200700/maison-%C3%A0-vendre-bousalem
802,3,2,False,False,False,False,False,False,False,Bon état,False,False,False,False,2 000 000 TND,"Montplaisirà
				Tunis",https://www.mubawab.tn/fr/a/8194867/maison-a-r%C3%A9nover-alain-savary-802m2
210,6,2,False,False,False,False,False,False,False,Nouveau,True,False,False,False,530 000 TND,"KsarSaidà
				LeBardo",https://www.mubawab.tn/fr/a/8138288/kasr-essa%C3%AFd-vente-d-une-maison-neuve-jamais-habit%C3%A9
575,4,1,False,False,False,True,False,False,False,À rénover,False,False,False,False,520 000 TND,"Lakanyaà
				ElOuardia",https://www.mubawab.tn/fr/a/7937856/a-vendre-villa-d-un-seul-%C3%A9tage-%C3%A0-lakagnia-el-ouardia
