id,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,prix,categorie,latitude,longitude,gouvernorat
3239,52,1,1,0,1,0,4,1,1,0,0,1,1,0,207000,1,36.8479251,10.2611996,Ariana
3245,154,3,1,0,1,1,5,1,1,1,0,1,1,0,310000,1,36.8479251,10.2611996,Ariana
3246,150,3,1,0,1,1,3,1,1,0,0,0,1,0,300000,1,36.8479251,10.2611996,Ariana
3252,56,1,1,0,1,0,5,1,1,1,0,1,1,0,206000,1,36.8479251,10.2611996,Ariana
3259,96,2,1,0,1,1,7,0,1,0,0,0,1,0,245000,1,36.8479251,10.2611996,Ariana
3260,174,3,2,0,1,1,3,1,1,0,0,1,1,0,365000,1,36.8479251,10.2611996,Ariana
3261,93,2,1,0,1,1,5,1,1,0,0,1,1,0,280000,1,36.8479251,10.2611996,Ariana
3271,89,2,1,0,0,0,4,0,1,1,0,1,1,0,263000,1,36.8479251,10.2611996,Ariana
3273,112,2,2,0,1,1,0,0,1,0,0,1,1,0,245000,1,36.8479251,10.2611996,Ariana
3337,72,2,1,0,1,1,4,0,1,0,0,1,1,0,270000,1,36.8479251,10.2611996,Ariana
3371,100,2,1,0,0,0,2,1,1,1,0,1,1,0,250000,1,36.8479251,10.2611996,Ariana
3400,127,2,2,0,1,1,7,1,1,0,0,1,1,0,430000,1,36.8479251,10.2611996,Ariana
3412,57,1,1,0,0,0,1,0,1,0,0,1,1,1,200000,1,36.8479251,10.2611996,Ariana
3418,60,1,1,0,0,0,1,0,1,0,0,1,1,0,178000,1,36.8479251,10.2611996,Ariana
3437,181,3,2,0,1,0,3,0,1,0,0,1,0,0,399000,1,36.8479251,10.2611996,Ariana
3439,153,3,2,0,1,0,1,0,1,0,0,1,1,0,560000,1,36.8479251,10.2611996,Ariana
3511,65,2,1,0,1,1,0,1,0,1,0,1,1,0,240000,1,36.8479251,10.2611996,Ariana
3515,80,2,1,0,0,0,3,0,1,0,0,1,1,0,218000,1,36.8479251,10.2611996,Ariana
3549,70,1,1,0,1,0,0,1,1,0,0,1,1,0,235000,1,36.8479251,10.2611996,Ariana
3586,160,3,1,0,1,0,0,1,0,1,0,0,0,0,860000,1,36.8479251,10.2611996,Ariana
3607,120,2,2,0,1,1,0,0,1,0,0,1,1,0,265000,1,36.8479251,10.2611996,Ariana
3632,120,2,2,0,1,1,4,1,1,0,0,1,1,0,385000,1,36.8479251,10.2611996,Ariana
3636,176,4,2,0,1,1,1,1,1,0,0,1,1,0,420000,1,36.8479251,10.2611996,Ariana
3653,111,2,1,0,0,0,5,0,1,0,0,0,1,0,240000,1,36.8479251,10.2611996,Ariana
3667,131,3,2,0,1,0,3,0,1,0,0,1,1,0,385000,1,36.8479251,10.2611996,Ariana
3677,141,3,2,0,1,1,4,0,0,0,0,0,1,0,255000,1,36.8479251,10.2611996,Ariana
3727,85,2,1,0,1,1,3,0,1,1,0,1,1,0,220000,1,36.8479251,10.2611996,Ariana
3749,145,3,2,0,0,0,4,1,1,0,0,1,1,0,420000,1,36.8479251,10.2611996,Ariana
3797,155,3,2,0,0,0,0,0,1,0,0,1,1,0,395000,1,36.8479251,10.2611996,Ariana
3806,87,1,1,0,1,1,1,1,1,0,0,1,1,0,290000,1,36.8479251,10.2611996,Ariana
3830,170,3,1,0,1,1,0,1,0,0,0,1,1,0,515000,1,36.8479251,10.2611996,Ariana
3847,92,3,1,0,1,1,1,0,0,0,0,1,1,0,240000,1,36.8479251,10.2611996,Ariana
3880,155,3,2,0,1,1,0,0,0,0,0,1,1,0,480000,1,36.8479251,10.2611996,Ariana
3894,67,1,1,0,0,0,0,0,1,0,0,0,1,0,175000,1,36.8479251,10.2611996,Ariana
3896,51,1,1,0,1,1,3,0,0,0,0,0,1,0,178000,1,36.8479251,10.2611996,Ariana
3930,74,2,1,0,1,1,4,0,0,0,0,0,0,0,255000,1,36.8479251,10.2611996,Ariana
3947,64,1,1,0,0,0,0,1,1,0,0,1,1,0,226000,1,36.8479251,10.2611996,Ariana
3958,190,4,2,0,1,0,0,1,1,0,0,1,1,0,440000,1,36.8479251,10.2611996,Ariana
3990,76,1,1,0,1,0,4,1,1,0,0,1,1,0,240000,1,36.8479251,10.2611996,Ariana
4047,110,3,1,0,1,0,4,1,1,0,0,1,1,0,310000,1,36.8479251,10.2611996,Ariana
4053,220,4,2,0,1,0,0,1,0,1,0,1,1,0,660000,1,36.8479251,10.2611996,Ariana
4070,117,2,2,0,1,0,2,1,1,1,0,1,1,0,430000,1,36.8479251,10.2611996,Ariana
4092,134,3,1,0,1,0,5,1,1,0,0,1,1,0,325000,1,36.8479251,10.2611996,Ariana
4106,67,1,1,0,1,1,7,0,1,0,1,1,1,0,175000,1,36.8479251,10.2611996,Ariana
4110,135,3,2,0,1,0,0,1,0,0,0,0,0,0,380000,1,36.8479251,10.2611996,Ariana
4123,88,1,1,0,1,0,3,1,1,0,0,1,1,0,250000,1,36.8479251,10.2611996,Ariana
4198,57,1,1,0,0,0,1,1,1,0,0,1,1,0,227000,1,36.8479251,10.2611996,Ariana
4206,133,4,2,0,0,0,0,0,0,0,0,0,0,0,325000,1,36.8479251,10.2611996,Ariana
4211,120,3,2,0,1,0,4,0,1,0,0,1,1,0,250000,1,36.8479251,10.2611996,Ariana
4217,144,3,1,0,1,1,1,0,1,0,0,1,1,0,340000,1,36.8479251,10.2611996,Ariana
4244,113,2,1,0,1,0,0,1,1,1,0,1,1,0,430000,1,36.8479251,10.2611996,Ariana
4252,172,3,3,0,1,1,0,1,1,0,0,1,1,0,500000,1,36.8479251,10.2611996,Ariana
4271,120,3,1,0,0,0,7,0,1,0,0,0,0,0,450000,1,36.8479251,10.2611996,Ariana
4277,154,3,2,0,1,0,5,0,1,0,0,1,1,0,380000,1,36.8479251,10.2611996,Ariana
4289,125,2,2,0,1,0,1,1,1,1,0,1,1,0,400000,1,36.8479251,10.2611996,Ariana
4294,116,2,1,0,1,1,0,0,1,0,0,1,1,0,345000,1,36.8479251,10.2611996,Ariana
4316,88,2,1,0,0,0,3,0,1,0,0,1,1,0,220000,1,36.8479251,10.2611996,Ariana
4366,154,3,1,0,1,1,0,1,1,0,0,0,1,0,340000,1,36.8479251,10.2611996,Ariana
4394,60,1,1,0,0,0,4,0,1,0,0,0,1,0,198000,1,36.8479251,10.2611996,Ariana
4423,146,4,1,0,1,1,0,0,1,0,0,0,0,0,330000,1,36.8479251,10.2611996,Ariana
4442,140,3,1,0,1,1,2,0,0,1,0,0,0,0,340000,1,36.8479251,10.2611996,Ariana
4453,129,3,2,0,0,0,6,1,1,0,0,1,1,0,400000,1,36.8479251,10.2611996,Ariana
4457,172,3,2,0,1,0,4,1,1,0,0,1,1,0,505000,1,36.8479251,10.2611996,Ariana
4497,188,4,2,0,1,1,0,0,0,0,0,1,1,0,395000,1,36.8479251,10.2611996,Ariana
4555,132,3,2,0,1,1,5,1,1,0,0,1,1,0,250000,1,36.8479251,10.2611996,Ariana
4638,120,2,1,0,1,1,0,0,0,0,0,1,1,0,408646,1,36.8479251,10.2611996,Ariana
82,350,3,2,0,1,1,0,0,0,1,0,1,1,0,850000,0,36.8010998,10.1095729,Ariana
250,222,10,6,0,1,0,0,0,0,1,0,0,1,0,670000,0,36.8010998,10.1095729,Ariana
388,602,10,4,0,0,0,0,0,0,1,0,0,0,0,980000,0,36.8010998,10.1095729,Ariana
702,320,5,2,0,0,0,0,0,0,0,0,0,0,0,920000,0,36.8010998,10.1095729,Ariana
790,108,4,2,0,1,0,0,0,0,0,1,0,0,0,200000,0,36.8010998,10.1095729,Ariana
938,328,5,1,0,1,0,0,1,0,1,0,0,0,0,650000,0,36.8010998,10.1095729,Ariana
1184,121,2,1,0,1,1,0,1,1,0,0,0,0,0,235000,1,36.8010998,10.1095729,Ariana
1775,55,1,1,0,0,0,0,0,0,0,0,0,0,0,77000,1,36.8010998,10.1095729,Ariana
1800,88,3,1,0,1,0,2,0,0,0,0,0,0,0,165000,1,36.8010998,10.1095729,Ariana
2553,108,3,1,0,0,0,0,0,0,0,0,0,0,0,240000,1,36.8010998,10.1095729,Ariana
4345,72,2,1,0,0,1,2,1,0,0,0,1,1,0,130000,1,36.8010998,10.1095729,Ariana
84,220,3,1,0,0,0,0,0,0,0,0,0,0,0,2700000,0,36.8668692,10.3495656,Tunis
532,200,3,2,0,1,0,0,0,0,1,1,0,0,0,3500000,0,36.8668692,10.3495656,Tunis
559,77,2,1,0,0,0,0,0,0,0,0,0,0,0,325000,0,36.8668692,10.3495656,Tunis
616,126,3,1,0,0,0,0,0,0,0,1,0,0,0,3500000,0,36.8668692,10.3495656,Tunis
715,0,3,3,0,1,0,0,0,0,0,1,1,1,0,1500000,0,36.8668692,10.3495656,Tunis
884,550,4,2,0,1,0,0,0,0,1,0,1,1,0,4400000,0,36.8668692,10.3495656,Tunis
895,140,3,2,0,0,0,0,0,0,1,1,1,1,0,2800000,0,36.8668692,10.3495656,Tunis
926,1017,5,4,0,1,0,0,0,0,1,1,1,1,1,5000000,0,36.8668692,10.3495656,Tunis
933,205,9,1,0,1,0,0,0,0,0,1,0,0,0,1400000,0,36.8668692,10.3495656,Tunis
1662,180,2,2,0,0,0,0,0,0,1,1,1,1,0,2000000,1,36.8668692,10.3495656,Tunis
1796,50,1,1,0,0,0,0,0,0,0,0,0,0,0,450000,1,36.8668692,10.3495656,Tunis
85,1500,1,1,0,1,1,0,1,0,0,0,0,0,0,1950000,0,36.8399448,10.1772314,Ariana
181,200,6,2,0,1,1,0,0,0,0,0,1,1,0,720000,0,36.8399448,10.1772314,Ariana
218,598,7,3,0,1,1,0,1,0,1,0,0,0,0,1650000,0,36.8399448,10.1772314,Ariana
245,980,12,4,0,1,1,0,1,0,0,0,1,0,0,2400000,0,36.8399448,10.1772314,Ariana
603,150,2,1,0,0,0,0,0,0,1,0,0,0,0,1700000,0,36.8399448,10.1772314,Ariana
2079,149,2,2,0,0,0,1,1,1,0,0,1,1,0,350000,1,36.8399448,10.1772314,Ariana
2852,99,3,1,0,1,1,0,0,0,0,0,0,0,0,260000,1,36.8399448,10.1772314,Ariana
3218,150,3,2,0,1,1,1,0,1,0,0,0,1,0,384500,1,36.8399448,10.1772314,Ariana
3495,116,0,1,0,1,1,0,0,1,0,0,0,0,0,320000,1,36.8399448,10.1772314,Ariana
88,150,3,2,0,1,0,0,0,0,1,0,0,0,1,680000,0,36.8817704,10.1754349,Ariana
177,125,3,1,0,1,0,0,0,0,0,0,0,0,0,420000,0,36.8817704,10.1754349,Ariana
186,420,4,1,0,0,0,0,0,0,1,0,1,1,0,625000,0,36.8817704,10.1754349,Ariana
229,135,3,1,0,1,0,0,0,0,0,0,0,1,0,300000,0,36.8817704,10.1754349,Ariana
454,500,7,3,0,1,0,0,0,0,0,0,1,1,0,850000,0,36.8817704,10.1754349,Ariana
685,120,2,1,0,0,0,0,0,0,1,0,0,0,0,850000,0,36.8817704,10.1754349,Ariana
724,220,5,2,0,1,1,0,0,0,1,1,0,1,0,700000,0,36.8817704,10.1754349,Ariana
772,640,10,4,0,0,0,0,0,0,1,0,0,0,1,820000,0,36.8817704,10.1754349,Ariana
1386,160,2,1,0,1,1,6,1,1,0,0,0,1,0,398000,1,36.8817704,10.1754349,Ariana
2521,147,3,1,0,1,1,0,1,0,0,0,1,1,0,370000,1,36.8817704,10.1754349,Ariana
2628,180,3,3,0,1,1,2,1,1,0,1,1,1,0,410000,1,36.8817704,10.1754349,Ariana
2698,143,2,2,0,1,0,6,1,1,0,0,1,1,0,386100,1,36.8817704,10.1754349,Ariana
2900,150,3,2,0,1,1,3,1,1,0,0,1,1,0,350000,1,36.8817704,10.1754349,Ariana
2974,139,3,2,0,1,1,1,1,1,0,0,1,1,0,375000,1,36.8817704,10.1754349,Ariana
3042,120,2,1,0,1,1,2,0,0,0,1,0,0,0,159900,1,36.8817704,10.1754349,Ariana
3346,147,3,1,0,0,0,1,0,0,0,0,0,0,0,280000,1,36.8817704,10.1754349,Ariana
3361,119,2,2,0,1,0,2,0,0,0,1,1,1,0,230000,1,36.8817704,10.1754349,Ariana
3542,75,2,1,0,1,0,4,0,1,0,0,1,1,0,200000,1,36.8817704,10.1754349,Ariana
3736,174,3,1,0,1,1,0,0,1,0,0,0,1,0,487000,1,36.8817704,10.1754349,Ariana
3837,54,1,1,0,0,0,0,0,1,0,0,0,1,0,150000,1,36.8817704,10.1754349,Ariana
3859,162,3,3,0,1,1,4,0,1,0,0,1,1,0,498000,1,36.8817704,10.1754349,Ariana
3933,100,2,1,0,1,1,0,1,1,0,0,0,1,0,208000,1,36.8817704,10.1754349,Ariana
4059,149,3,1,0,1,1,3,1,0,1,0,0,1,0,220000,1,36.8817704,10.1754349,Ariana
4088,178,3,1,0,1,1,0,1,0,0,0,1,1,0,390000,1,36.8817704,10.1754349,Ariana
4101,105,2,1,0,0,0,0,0,0,0,0,1,1,0,245000,1,36.8817704,10.1754349,Ariana
4103,140,2,1,0,0,0,0,0,0,0,0,1,1,0,392000,1,36.8817704,10.1754349,Ariana
4511,120,2,2,0,0,0,4,1,1,1,1,1,1,0,310000,1,36.8817704,10.1754349,Ariana
4521,151,3,1,0,0,0,0,0,0,0,0,1,1,0,387800,1,36.8817704,10.1754349,Ariana
4522,194,3,1,0,0,0,0,0,0,0,0,1,1,0,498400,1,36.8817704,10.1754349,Ariana
4523,173,3,1,0,0,0,0,0,0,0,0,1,1,0,418600,1,36.8817704,10.1754349,Ariana
89,340,4,3,0,1,0,0,1,0,0,0,0,0,1,1137000,0,36.8749751,10.2454267,Ariana
90,245,3,2,0,1,0,0,0,0,1,1,1,1,1,790000,0,36.8749751,10.2454267,Ariana
100,314,5,1,0,0,0,0,0,0,1,0,0,0,1,1870000,0,36.8749751,10.2454267,Ariana
107,1250,4,4,0,1,0,0,0,0,1,1,0,0,1,1700000,0,36.8749751,10.2454267,Ariana
147,260,4,5,0,1,0,0,0,0,1,0,1,1,1,1250000,0,36.8749751,10.2454267,Ariana
185,184,4,3,0,1,0,0,0,0,0,0,1,1,0,370000,0,36.8749751,10.2454267,Ariana
237,380,3,2,0,1,0,0,0,1,1,0,1,1,0,740000,0,36.8749751,10.2454267,Ariana
248,800,6,5,0,1,0,0,0,0,1,0,1,1,0,990000,0,36.8749751,10.2454267,Ariana
264,227,3,1,0,1,0,0,0,0,1,0,0,0,0,372000,0,36.8749751,10.2454267,Ariana
287,300,4,5,0,1,0,0,0,0,0,0,1,1,1,1300000,0,36.8749751,10.2454267,Ariana
294,230,3,3,0,0,0,0,0,0,1,0,1,1,0,850000,0,36.8749751,10.2454267,Ariana
312,180,3,1,0,0,0,0,0,0,1,0,1,1,1,960000,0,36.8749751,10.2454267,Ariana
328,230,5,3,0,1,0,0,0,1,1,1,1,1,1,530000,0,36.8749751,10.2454267,Ariana
356,400,5,1,0,1,0,0,0,0,1,0,0,0,1,850000,0,36.8749751,10.2454267,Ariana
367,238,5,1,0,1,0,0,0,0,1,0,0,0,1,1250000,0,36.8749751,10.2454267,Ariana
370,430,6,1,0,0,0,0,0,0,1,0,0,0,1,1950000,0,36.8749751,10.2454267,Ariana
424,2700,8,6,0,1,0,0,1,0,1,1,1,1,1,3500000,0,36.8749751,10.2454267,Ariana
451,245,3,3,0,1,0,0,0,0,1,0,1,1,0,690000,0,36.8749751,10.2454267,Ariana
455,280,3,4,0,1,0,0,0,0,0,0,0,0,0,790000,0,36.8749751,10.2454267,Ariana
470,1300,5,3,0,1,0,0,1,0,1,0,1,1,0,2700000,0,36.8749751,10.2454267,Ariana
487,309,5,1,0,1,0,0,0,0,1,0,0,0,1,1950000,0,36.8749751,10.2454267,Ariana
491,110,3,1,0,1,0,0,0,0,1,0,0,0,0,378000,0,36.8749751,10.2454267,Ariana
543,305,4,1,0,1,1,0,1,0,1,1,1,1,1,1380000,0,36.8749751,10.2454267,Ariana
572,110,3,1,0,1,0,0,0,0,1,0,0,0,0,425000,0,36.8749751,10.2454267,Ariana
588,200,3,3,0,0,0,0,0,0,1,0,0,0,1,690000,0,36.8749751,10.2454267,Ariana
593,2400,8,4,0,1,0,0,0,0,1,0,0,0,0,1600000,0,36.8749751,10.2454267,Ariana
646,275,12,4,0,1,0,0,0,0,1,0,0,0,0,550000,0,36.8749751,10.2454267,Ariana
673,105,2,1,0,1,1,0,1,0,0,0,0,1,0,360000,0,36.8749751,10.2454267,Ariana
709,100,4,2,0,1,0,0,0,0,0,0,0,0,0,140000,0,36.8749751,10.2454267,Ariana
726,240,4,2,0,1,0,0,0,0,0,0,0,0,0,440000,0,36.8749751,10.2454267,Ariana
791,253,4,1,0,1,0,0,1,0,1,0,0,1,1,1050000,0,36.8749751,10.2454267,Ariana
794,255,4,1,0,1,0,0,0,0,1,0,1,1,1,1100000,0,36.8749751,10.2454267,Ariana
859,760,8,4,0,1,0,0,0,0,0,0,1,1,0,1450000,0,36.8749751,10.2454267,Ariana
871,278,5,4,0,0,0,0,1,0,1,0,1,0,0,970000,0,36.8749751,10.2454267,Ariana
874,650,6,7,0,1,0,0,0,0,1,0,1,1,1,12000,0,36.8749751,10.2454267,Ariana
876,400,4,1,0,1,0,0,0,0,1,0,0,0,1,1100000,0,36.8749751,10.2454267,Ariana
883,113,2,1,0,1,1,0,1,1,0,0,1,1,0,350300,0,36.8749751,10.2454267,Ariana
904,432,3,1,0,1,0,0,0,0,1,0,1,1,0,1250000,0,36.8749751,10.2454267,Ariana
906,958,4,2,0,1,0,0,0,0,1,0,1,1,1,2000000,0,36.8749751,10.2454267,Ariana
911,2048,6,3,0,0,0,0,0,0,1,0,1,1,1,2500000,0,36.8749751,10.2454267,Ariana
913,300,4,1,0,0,0,0,1,0,1,0,1,1,0,870000,0,36.8749751,10.2454267,Ariana
929,290,5,1,0,0,0,0,1,0,1,0,1,1,1,850000,0,36.8749751,10.2454267,Ariana
950,250,3,3,0,1,0,0,0,0,1,0,1,1,1,990000,0,36.8749751,10.2454267,Ariana
1049,100,1,1,0,1,0,0,0,1,0,1,1,1,1,345000,1,36.8749751,10.2454267,Ariana
1056,121,0,1,0,0,0,0,1,0,1,0,0,0,1,750000,1,36.8749751,10.2454267,Ariana
1073,124,2,2,0,1,1,2,1,1,0,0,1,1,0,405000,1,36.8749751,10.2454267,Ariana
1086,169,3,2,0,1,1,2,1,1,0,0,1,1,0,540000,1,36.8749751,10.2454267,Ariana
1087,110,0,1,0,1,1,0,1,0,0,0,1,1,0,360000,1,36.8749751,10.2454267,Ariana
1146,83,1,1,0,1,0,1,1,0,0,0,1,1,0,285000,1,36.8749751,10.2454267,Ariana
1174,124,2,2,0,1,1,2,1,1,0,0,1,1,0,405000,1,36.8749751,10.2454267,Ariana
1182,173,3,1,0,0,0,0,1,0,0,0,0,1,0,490000,1,36.8749751,10.2454267,Ariana
1242,288,4,3,0,1,1,0,0,0,1,0,1,1,0,835000,1,36.8749751,10.2454267,Ariana
1243,136,3,2,0,1,1,0,1,1,0,0,1,1,0,460000,1,36.8749751,10.2454267,Ariana
1246,107,3,2,0,1,1,0,0,0,0,0,0,0,0,325000,1,36.8749751,10.2454267,Ariana
1248,63,1,1,0,1,1,2,0,1,0,0,1,1,0,220000,1,36.8749751,10.2454267,Ariana
1249,109,2,2,0,1,0,0,1,1,0,0,1,1,0,367000,1,36.8749751,10.2454267,Ariana
1259,270,4,3,0,1,1,0,0,0,1,0,1,1,1,1350000,1,36.8749751,10.2454267,Ariana
1287,70,2,1,0,1,1,0,1,0,0,1,0,0,0,250000,1,36.8749751,10.2454267,Ariana
1308,70,1,1,0,1,1,0,1,1,0,1,1,1,1,355000,1,36.8749751,10.2454267,Ariana
1314,107,2,1,0,0,0,0,0,0,0,0,1,1,0,388000,1,36.8749751,10.2454267,Ariana
1438,110,2,1,0,1,1,4,1,1,0,0,1,1,0,395000,1,36.8749751,10.2454267,Ariana
1441,205,3,3,0,1,1,1,1,1,0,0,1,1,0,790000,1,36.8749751,10.2454267,Ariana
1471,175,3,1,0,1,1,0,1,1,0,1,1,1,0,385000,1,36.8749751,10.2454267,Ariana
1502,123,2,2,0,1,1,2,1,1,0,0,1,1,0,375000,1,36.8749751,10.2454267,Ariana
1512,63,1,1,0,0,0,0,1,1,1,0,1,1,0,290000,1,36.8749751,10.2454267,Ariana
1513,93,2,1,0,1,1,0,1,1,0,0,1,1,0,380000,1,36.8749751,10.2454267,Ariana
1562,176,2,1,0,1,0,0,0,0,0,0,1,1,0,370000,1,36.8749751,10.2454267,Ariana
1570,67,1,1,0,1,0,0,1,1,1,0,0,1,0,312000,1,36.8749751,10.2454267,Ariana
1574,116,3,2,0,1,1,0,0,0,0,0,0,0,0,285000,1,36.8749751,10.2454267,Ariana
1576,181,4,2,0,1,1,1,1,1,0,0,1,1,0,445000,1,36.8749751,10.2454267,Ariana
1578,58,1,1,0,1,1,0,1,0,0,0,1,0,0,252000,1,36.8749751,10.2454267,Ariana
1586,150,2,1,0,1,0,0,0,0,1,1,1,1,0,295000,1,36.8749751,10.2454267,Ariana
1590,121,2,1,0,0,0,0,1,1,1,0,1,1,0,502000,1,36.8749751,10.2454267,Ariana
1591,164,3,2,0,0,0,0,0,1,1,0,1,1,0,862000,1,36.8749751,10.2454267,Ariana
1602,130,2,2,0,1,1,7,1,1,0,0,1,1,0,380000,1,36.8749751,10.2454267,Ariana
1603,136,3,2,0,1,0,5,1,1,0,0,1,1,0,430000,1,36.8749751,10.2454267,Ariana
1619,57,1,1,0,0,0,2,1,1,1,0,1,1,0,260000,1,36.8749751,10.2454267,Ariana
1622,123,2,2,0,1,0,4,0,0,0,0,1,1,0,370000,1,36.8749751,10.2454267,Ariana
1630,72,1,1,0,1,1,0,1,1,0,0,1,1,0,260000,1,36.8749751,10.2454267,Ariana
1645,58,1,1,0,1,1,2,1,1,0,0,1,1,0,245000,1,36.8749751,10.2454267,Ariana
1658,147,3,2,0,1,1,0,1,1,0,0,1,1,0,430000,1,36.8749751,10.2454267,Ariana
1693,108,2,2,0,1,1,1,0,1,0,0,1,1,0,330000,1,36.8749751,10.2454267,Ariana
1695,426,3,2,0,1,0,0,0,0,1,0,0,0,0,1400000,1,36.8749751,10.2454267,Ariana
1716,61,2,1,0,0,0,0,0,0,1,0,0,0,0,215000,1,36.8749751,10.2454267,Ariana
1718,58,1,1,0,1,0,2,0,1,0,0,1,1,0,220000,1,36.8749751,10.2454267,Ariana
1722,100,1,2,0,1,0,0,0,1,1,1,1,1,1,280000,1,36.8749751,10.2454267,Ariana
1777,127,2,2,0,1,0,2,1,1,0,0,1,1,0,425000,1,36.8749751,10.2454267,Ariana
1815,220,7,3,0,1,0,1,1,0,0,0,0,0,0,850000,1,36.8749751,10.2454267,Ariana
1816,133,3,4,0,1,1,0,1,1,0,0,1,1,0,463000,1,36.8749751,10.2454267,Ariana
1819,78,1,1,0,1,1,0,0,0,0,0,0,1,0,288000,1,36.8749751,10.2454267,Ariana
1820,145,3,2,0,0,0,0,1,0,0,0,0,0,0,600000,1,36.8749751,10.2454267,Ariana
1828,111,3,2,0,1,1,0,1,0,0,0,1,1,0,370000,1,36.8749751,10.2454267,Ariana
1832,160,3,2,0,1,1,0,1,1,0,0,0,0,0,700000,1,36.8749751,10.2454267,Ariana
1833,60,1,1,0,0,0,0,0,0,0,0,0,0,0,330000,1,36.8749751,10.2454267,Ariana
1834,149,3,3,0,0,0,0,1,0,0,0,0,0,0,520000,1,36.8749751,10.2454267,Ariana
1859,200,3,1,0,0,0,0,1,0,0,0,0,0,0,780000,1,36.8749751,10.2454267,Ariana
1860,174,3,1,0,0,0,0,1,0,0,0,0,0,1,550000,1,36.8749751,10.2454267,Ariana
1880,88,1,1,0,1,1,0,1,1,0,0,1,1,0,265000,1,36.8749751,10.2454267,Ariana
1885,112,2,2,0,1,1,2,1,1,1,1,1,1,0,360000,1,36.8749751,10.2454267,Ariana
1900,102,2,2,0,1,1,0,1,0,0,0,1,1,0,376000,1,36.8749751,10.2454267,Ariana
1922,140,3,2,0,1,0,2,0,1,0,1,1,1,0,500000,1,36.8749751,10.2454267,Ariana
1974,87,1,1,0,1,0,0,0,1,0,0,1,1,0,295000,1,36.8749751,10.2454267,Ariana
1984,115,3,1,0,1,1,0,1,1,0,0,0,1,0,370000,1,36.8749751,10.2454267,Ariana
1987,162,3,2,0,1,0,1,1,1,0,0,1,1,0,693000,1,36.8749751,10.2454267,Ariana
1998,65,1,1,1,1,0,0,1,1,1,0,1,1,0,310000,1,36.8749751,10.2454267,Ariana
2025,157,3,2,0,0,0,0,1,1,0,0,1,1,0,431000,1,36.8749751,10.2454267,Ariana
2026,61,1,1,1,1,0,0,1,1,0,1,1,1,0,300000,1,36.8749751,10.2454267,Ariana
2052,135,3,2,1,1,0,0,1,1,1,0,1,1,0,700000,1,36.8749751,10.2454267,Ariana
2057,115,4,2,0,0,0,3,1,1,0,0,1,1,0,370000,1,36.8749751,10.2454267,Ariana
2074,138,2,2,0,0,0,0,0,0,1,0,1,1,0,540000,1,36.8749751,10.2454267,Ariana
2080,121,3,3,1,1,0,0,1,1,1,0,1,1,1,840000,1,36.8749751,10.2454267,Ariana
2093,108,2,1,0,0,0,0,1,1,0,0,1,1,0,399000,1,36.8749751,10.2454267,Ariana
2094,161,3,2,0,1,0,1,1,1,1,0,1,1,0,700000,1,36.8749751,10.2454267,Ariana
2095,131,2,1,0,1,0,0,1,1,1,0,1,1,0,592000,1,36.8749751,10.2454267,Ariana
2101,135,3,1,0,1,1,0,1,1,0,0,0,1,0,355000,1,36.8749751,10.2454267,Ariana
2146,124,3,2,0,1,0,0,1,1,0,0,1,1,0,426600,1,36.8749751,10.2454267,Ariana
2149,150,3,2,0,0,0,4,1,1,0,0,1,1,0,395000,1,36.8749751,10.2454267,Ariana
2160,51,1,1,0,1,1,4,1,0,0,0,1,1,0,240000,1,36.8749751,10.2454267,Ariana
2166,105,2,1,0,1,0,0,1,0,0,0,0,1,0,298000,1,36.8749751,10.2454267,Ariana
2210,330,3,5,0,0,0,1,0,0,1,0,1,1,1,1200000,1,36.8749751,10.2454267,Ariana
2220,94,3,1,0,0,0,0,1,0,0,0,0,0,0,355000,1,36.8749751,10.2454267,Ariana
2236,101,2,2,0,0,0,2,1,1,0,0,1,1,0,376000,1,36.8749751,10.2454267,Ariana
2238,200,3,3,0,1,1,1,1,1,0,0,1,1,0,780000,1,36.8749751,10.2454267,Ariana
2310,79,0,1,0,0,0,0,0,0,0,0,0,0,0,400000,1,36.8749751,10.2454267,Ariana
2391,101,2,1,0,1,0,0,1,1,1,0,1,1,0,382000,1,36.8749751,10.2454267,Ariana
2403,154,3,2,0,1,1,0,1,1,0,1,1,1,0,565000,1,36.8749751,10.2454267,Ariana
2407,67,1,1,0,1,1,1,0,1,0,1,1,1,0,295000,1,36.8749751,10.2454267,Ariana
2414,147,3,2,0,1,0,0,1,1,0,0,1,1,0,450000,1,36.8749751,10.2454267,Ariana
2416,164,3,3,0,0,0,0,1,1,1,0,1,1,0,862000,1,36.8749751,10.2454267,Ariana
2420,250,4,3,0,0,0,0,0,0,1,0,0,0,0,720000,1,36.8749751,10.2454267,Ariana
2444,230,4,1,0,1,1,0,1,0,0,1,1,1,0,620000,1,36.8749751,10.2454267,Ariana
2459,49,2,1,0,0,0,0,1,0,0,0,0,0,0,211000,1,36.8749751,10.2454267,Ariana
2472,58,1,1,0,0,0,0,0,1,0,0,1,1,0,252000,1,36.8749751,10.2454267,Ariana
2494,155,0,1,0,0,0,0,0,0,0,0,1,1,0,310000,1,36.8749751,10.2454267,Ariana
2517,126,2,1,0,1,1,1,1,1,1,0,1,1,0,399000,1,36.8749751,10.2454267,Ariana
