prix,categorie,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,lat,lon
550000.0,0,800.0,6.0,2.0,0,0,0,2,1,0,0,0,0,1,0,36.88266445,10.179112983298108
190000.0,0,200.0,3.0,2.0,0,0,0,0,1,0,1,0,0,0,0,33.8439408,9.400138
850000.0,0,620.0,3.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.88266445,10.179112983298108
130000000.0,0,400.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.7571648,10.014927
900000.0,0,337.0,7.0,2.0,0,1,0,2,1,0,1,0,0,0,0,36.8533475,10.1169734
820000.0,0,504.0,5.0,4.0,0,1,0,1,1,0,1,0,0,1,0,36.73075,10.1990718
870000.0,0,241.0,48.0,3.0,0,1,0,2,1,0,1,0,1,1,1,36.83561325,10.158361532128072
630000.0,1,140.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,36.8790882,10.327678
300000.0,0,156.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,34.7360179,10.7605656
250000.0,1,117.0,3.0,1.0,0,0,0,2,0,0,0,0,0,0,0,36.767891,10.2724617
280000000.0,0,780.0,6.0,5.0,1,1,0,3,0,0,1,0,0,0,1,36.8601075,10.2898885
210000.0,0,140.0,3.0,2.0,0,1,0,0,1,0,1,0,0,0,0,36.7571648,10.014927
350000.0,0,201.0,7.0,2.0,0,0,1,2,0,0,1,0,0,0,0,36.8346533,10.129857933607912
123456.0,0,75.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,36.587213299999995,10.2437597
890000.0,0,1717.0,10.0,6.0,0,0,0,0,0,0,1,0,1,0,0,36.9535973,10.1891941
360000.0,0,190.0,5.0,2.0,0,1,0,2,0,0,0,0,0,0,0,36.7847055,10.1800669
245000000.0,1,78.0,4.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8491478,10.2639359
870000.0,0,470.0,5.0,2.0,0,0,1,1,1,0,0,0,0,0,0,36.9535973,10.1891941
1500000.0,0,900.0,7.0,3.0,0,0,0,2,0,0,0,0,0,0,1,36.8749751,10.2454267
1500000.0,0,398.0,10.0,2.0,1,0,0,2,1,0,1,0,0,0,0,36.8215855,10.1778355
145000.0,0,101.0,1.0,1.0,0,1,0,1,0,0,1,0,0,0,0,36.9535973,10.1891941
520000.0,0,241.0,6.0,3.0,0,1,0,1,1,0,1,0,0,0,0,36.8166554,10.1108343
110000.0,0,110.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8059497,10.1624584
429000.0,0,240.0,5.0,2.0,0,1,1,2,1,0,0,0,1,1,0,36.8346533,10.129857933607912
280000.0,0,170.0,4.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.7188,10.3377872
1400000.0,0,670.0,9.0,4.0,1,0,0,0,1,0,1,0,0,0,0,36.8811985,10.211819
480000.0,0,218.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7404497,10.3029461
650000000.0,0,240.0,6.0,2.0,0,0,0,0,1,0,1,0,0,0,0,36.8656931,10.1687265
790000.0,0,300.0,3.0,3.0,0,0,0,2,1,0,1,0,0,0,1,36.8749751,10.2454267
450000.0,1,101.0,3.0,2.0,1,1,0,0,1,0,0,0,0,0,0,36.5370176,10.1556591
65000.0,0,100.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7708432,10.1102505
2900000.0,0,2645.0,7.0,2.0,0,0,0,0,1,0,0,0,0,0,0,36.9535973,10.1891941
330000.0,0,217.0,6.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.7188,10.3377872
800000.0,0,725.0,9.0,4.0,1,0,0,2,1,0,0,1,0,0,0,36.7189536,10.3642733
1400000.0,0,388.0,3.0,1.0,0,1,0,0,0,0,1,0,0,0,0,36.8548083,10.3309924
260000.0,1,120.0,2.0,2.0,0,0,1,0,0,1,0,0,1,1,0,36.8491478,10.2639359
265000.0,0,300.0,5.0,3.0,0,0,0,2,0,0,0,0,0,0,0,36.9208825,10.1371088
4000000.0,0,500.0,5.0,2.0,0,1,1,2,1,0,1,0,0,0,0,36.8548083,10.3309924
1350000.0,0,605.0,4.0,2.0,0,0,0,4,1,0,1,0,0,0,0,36.848456150000004,10.163424432628062
90000.0,0,67.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8010998,10.1095729
100000.0,0,145.0,3.0,1.0,0,0,0,2,0,0,0,0,0,0,0,36.7271754,10.2096871
450000.0,0,387.0,3.0,2.0,0,0,0,0,1,0,1,0,0,0,0,36.9685735,10.1219855
360000.0,0,522.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.9535973,10.1891941
1399998.0,0,388.0,4.0,2.0,0,0,0,0,0,0,1,1,0,0,0,36.8548083,10.3309924
140000000.0,0,240.0,4.0,2.0,0,0,0,2,1,0,1,0,0,0,0,35.15881,8.8307812
1550000.0,0,327.0,2.0,3.0,0,1,0,0,1,0,1,1,0,0,1,36.8548083,10.3309924
1600000.0,0,180.0,3.0,3.0,0,0,0,2,0,0,1,0,1,0,1,36.8491478,10.2639359
230000.0,0,105.0,5.0,2.0,1,0,0,2,1,0,1,0,0,0,0,36.7404497,10.3029461
210000.0,0,100.0,4.0,2.0,0,0,1,2,0,0,0,0,0,0,0,36.7720813,10.1820551
1137497.0,0,339.0,3.0,3.0,0,1,1,3,1,0,0,0,1,1,1,36.8811985,10.211819
1200000.0,0,500.0,4.0,2.0,0,0,0,2,1,0,0,0,0,0,0,36.7404497,10.3029461
870000.0,0,541.0,7.0,4.0,0,0,1,2,1,0,0,0,0,0,0,36.88266445,10.179112983298108
680000.0,0,386.0,3.0,2.0,0,0,0,2,1,0,1,0,0,0,0,36.8606537,10.2087006
42000.0,0,108.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,33.8439408,9.400138
1600000.0,0,400.0,5.0,3.0,0,1,0,2,1,0,1,0,0,0,0,36.8297587,10.0128966
750000.0,0,210.0,3.0,2.0,0,1,0,2,1,0,1,0,1,1,0,36.88266445,10.179112983298108
1150000.0,0,480.0,5.0,2.0,0,1,0,3,1,0,1,0,1,1,0,36.8668995,10.15447030677053
2100000.0,0,360.0,5.0,6.0,0,1,0,0,1,0,1,1,0,0,1,36.9051527,10.2982512
580000.0,0,280.0,8.0,2.0,0,0,0,3,0,0,0,0,0,0,0,36.68123,10.3784719
330000.0,0,300.0,6.0,3.0,0,0,0,3,1,0,0,0,0,0,0,36.7818973,10.0617881
4600000.0,0,970.0,5.0,4.0,0,0,0,0,1,0,1,0,0,0,0,36.8710935,10.3490516
1000000.0,0,500.0,4.0,3.0,0,1,1,4,1,0,1,0,0,0,0,36.8749751,10.2454267
1234567.0,0,474.0,12.0,3.0,0,1,0,2,1,0,1,0,0,0,0,36.8142752,10.1374251
950000.0,0,710.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,36.7404497,10.3029461
570000.0,0,268.0,5.0,3.0,0,1,1,2,1,0,1,0,0,0,0,36.8142752,10.1374251
260000.0,0,200.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.902,10.192
420000.0,0,200.0,3.0,2.0,0,1,0,0,0,0,0,0,0,1,0,36.767891,10.2724617
285000.0,0,160.0,4.0,2.0,0,0,0,2,0,0,0,0,1,0,0,36.8346533,10.129857933607912
900000.0,0,420.0,8.0,2.0,0,0,1,2,1,0,1,0,0,1,0,36.719825,10.2192362
100000.0,0,80.0,5.0,3.0,0,0,0,2,1,0,0,0,0,0,0,36.7847164,10.1662852
350000.0,0,546.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.719825,10.2192362
900000.0,0,479.0,6.0,3.0,0,0,1,2,1,0,0,0,0,0,0,36.8142752,10.1374251
270000.0,0,180.0,3.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.788045,10.0918592
300000.0,0,115.0,4.0,2.0,0,1,0,2,1,0,0,0,0,0,0,36.7818973,10.0617881
650000.0,0,404.0,3.0,2.0,1,0,0,0,1,0,1,0,0,0,0,36.8113307,10.0947037
889000.0,0,450.0,4.0,3.0,0,0,0,2,1,0,0,0,0,0,0,36.8749751,10.2454267
430000.0,0,190.0,4.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.68123,10.3784719
330000.0,0,250.0,5.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.7571648,10.014927
750000.0,0,160.0,2.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8606537,10.2087006
1850000.0,0,1001.0,4.0,4.0,0,1,0,3,0,0,1,0,1,1,1,36.8815146,10.170871
550000.0,0,450.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,36.88266445,10.179112983298108
980000.0,0,600.0,6.0,5.0,0,1,0,3,0,0,1,0,0,0,0,36.7189536,10.3642733
800000.0,0,300.0,3.0,2.0,0,0,0,2,0,0,1,0,0,0,0,36.8749751,10.2454267
314000.0,1,62.7,1.0,1.0,1,0,0,0,1,1,1,0,1,1,0,36.8749751,10.2454267
590478.0,1,112.54,2.0,2.0,1,1,0,3,1,1,0,0,1,1,0,36.8159278,10.3042378
246000.0,1,51.7,1.0,1.0,1,1,0,2,1,1,0,0,1,1,0,36.8749751,10.2454267
260778.0,1,62.09,1.0,1.0,1,1,0,2,1,1,0,0,1,1,0,36.8159278,10.3042378
539994.0,1,128.57,3.0,2.0,1,1,0,1,1,1,0,0,1,1,0,36.8159278,10.3042378
356999.0,1,147.3,2.0,2.0,1,1,0,1,1,1,0,0,1,1,0,36.8113307,10.0947037
385000.0,1,93.7,2.0,1.0,1,1,0,2,1,1,0,0,1,1,0,36.8749751,10.2454267
287000.0,1,108.1,2.0,2.0,1,1,0,4,1,1,0,0,1,1,0,36.8113307,10.0947037
283836.0,1,67.58,1.0,1.0,1,1,0,1,1,1,0,0,1,1,0,36.8159278,10.3042378
536000.0,1,126.9,3.0,1.0,1,0,0,2,1,1,0,0,1,1,0,36.8749751,10.2454267
259999.0,1,105.6,2.0,2.0,1,1,0,0,1,1,0,0,1,1,0,36.8113307,10.0947037
537000.0,1,127.3,3.0,1.0,1,0,0,1,1,1,0,0,1,1,0,36.8749751,10.2454267
260778.0,1,62.09,1.0,1.0,1,1,0,1,1,1,0,0,1,1,0,36.8159278,10.3042378
388400.0,1,97.1,2.0,1.0,1,0,0,1,1,1,0,0,1,1,0,36.8749751,10.2454267
220000.0,1,50.7,1.0,1.0,1,0,0,1,1,1,0,0,1,1,0,36.8749751,10.2454267
706860.0,1,135.0,3.0,1.0,1,1,0,0,1,1,1,0,1,1,0,36.88266445,10.179112983298108
275311.0,1,83.0,2.0,1.0,1,0,0,3,1,1,0,0,1,1,0,36.88266445,10.179112983298108
396435.0,1,122.0,3.0,1.0,1,1,0,5,1,1,0,0,1,1,0,36.88266445,10.179112983298108
350998.0,1,145.6,2.0,2.0,1,0,0,2,1,1,0,0,1,1,0,36.8113307,10.0947037
281945.0,1,85.0,2.0,1.0,1,0,0,1,1,1,0,0,1,1,0,36.88266445,10.179112983298108
258405.0,1,75.0,1.0,1.0,1,0,0,6,1,1,0,0,1,1,0,36.88266445,10.179112983298108
426930.0,1,133.0,3.0,1.0,1,0,0,1,1,1,1,0,0,1,0,36.88266445,10.179112983298108
290000.0,1,120.6,4.0,2.0,1,1,0,4,1,1,0,0,1,1,0,36.8113307,10.0947037
338000.0,1,137.6,2.0,2.0,1,1,0,2,1,1,0,0,1,1,0,36.8113307,10.0947037
320000.0,1,124.0,2.0,2.0,1,1,0,3,1,1,0,0,1,1,0,36.8113307,10.0947037
350000.0,1,137.6,3.0,2.0,1,1,0,1,1,1,0,0,1,1,0,36.8113307,10.0947037
614278.0,1,178.0,4.0,1.0,1,0,0,3,1,1,0,0,1,1,0,36.88266445,10.179112983298108
284000.0,1,118.4,3.0,1.0,1,0,0,2,1,0,0,0,1,1,0,36.742946,10.2507635
356000.0,1,148.42,4.0,1.0,1,0,0,2,1,0,0,0,1,1,0,36.742946,10.2507635
345000.0,1,140.49,4.0,1.0,1,0,0,4,1,0,0,0,1,1,0,36.742946,10.2507635
362000.0,1,118.12,3.0,2.0,1,1,0,3,1,1,0,0,1,1,0,36.742946,10.2507635
294000.0,1,95.49,2.0,2.0,1,0,0,1,1,1,0,0,1,1,0,36.742946,10.2507635
160000.0,1,63.0,1.0,1.0,1,0,0,3,0,1,0,0,0,0,0,36.742946,10.2507635
284000.0,1,93.6,2.0,2.0,1,0,0,2,1,1,0,0,1,1,0,36.742946,10.2507635
310000.0,1,102.31,2.0,2.0,1,0,0,1,1,1,0,0,1,1,0,36.742946,10.2507635
328000.0,1,95.84,2.0,2.0,1,1,0,3,1,1,0,0,1,1,0,36.742946,10.2507635
316788.0,1,70.27,2.0,1.0,1,0,0,2,1,0,1,0,1,1,1,36.8852466,10.2438059
281009.0,1,61.7,2.0,1.0,1,0,0,1,1,0,1,0,1,1,1,36.8852466,10.2438059
375128.0,1,92.59,3.0,1.0,1,0,0,0,1,1,1,0,1,1,1,36.8852466,10.2438059
692342.0,1,182.0,4.0,1.0,1,1,0,6,1,1,0,0,1,1,0,36.88266445,10.179112983298108
586732.0,1,144.94,4.0,1.0,1,0,0,2,1,0,1,0,1,1,1,36.8852466,10.2438059
797419.0,1,199.0,4.0,1.0,1,1,0,5,1,1,0,0,1,1,0,36.88266445,10.179112983298108
586732.0,1,144.94,4.0,1.0,1,0,0,1,1,0,1,0,1,1,1,36.8852466,10.2438059
427051.0,1,113.32,3.0,1.0,1,0,0,2,1,1,1,0,1,1,1,36.8852466,10.2438059
378908.0,1,93.55,3.0,1.0,1,0,0,1,1,1,1,0,1,1,1,36.8852466,10.2438059
418577.0,1,113.6,3.0,2.0,1,0,0,1,1,0,1,0,1,1,1,36.8852466,10.2438059
407934.0,1,69.66,2.0,1.0,1,1,0,0,1,0,1,0,1,1,1,36.8852466,10.2438059
558705.0,1,126.0,3.0,1.0,1,1,0,6,1,1,0,0,0,1,0,36.88266445,10.179112983298108
282425.0,1,62.04,2.0,1.0,1,0,0,0,1,1,1,0,1,1,1,36.8852466,10.2438059
585646.0,1,144.66,4.0,2.0,1,0,0,2,1,0,1,0,1,1,1,36.8852466,10.2438059
600000.0,0,194.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8815146,10.170871
850000.0,0,305.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8790882,10.327678
225000.0,0,200.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.9685735,10.1219855
1050000.0,0,482.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.83561325,10.158361532128072
1500000.0,0,540.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.83561325,10.158361532128072
358000.0,1,149.56,4.0,1.0,1,0,0,0,1,0,0,0,1,1,0,36.742946,10.2507635
812400.0,1,121.8,2.0,1.0,1,0,0,0,1,1,1,0,1,1,0,36.8749751,10.2454267
353000.0,1,147.29,4.0,1.0,1,0,0,0,1,0,0,0,1,1,0,36.742946,10.2507635
690000.0,1,101.2,2.0,1.0,1,0,0,0,1,1,1,0,1,1,0,36.8749751,10.2454267
260000.0,1,83.4,2.0,2.0,1,1,0,0,1,1,0,0,1,1,0,36.8113307,10.0947037
283836.0,1,67.58,1.0,1.0,1,0,0,0,1,1,0,0,1,1,0,36.8159278,10.3042378
324000.0,1,131.8,2.0,2.0,1,1,0,0,1,1,0,0,1,1,0,36.8113307,10.0947037
273000.0,1,110.1,2.0,1.0,1,1,0,0,1,1,0,0,1,1,0,36.8113307,10.0947037
404460.0,1,126.0,2.0,1.0,1,0,0,0,1,0,0,0,1,1,0,36.88266445,10.179112983298108
398040.0,1,122.0,3.0,1.0,1,0,0,0,1,0,0,0,1,1,0,36.88266445,10.179112983298108
302082.0,1,83.0,2.0,1.0,1,1,0,0,1,1,0,0,1,1,0,36.88266445,10.179112983298108
758268.0,1,198.0,4.0,1.0,1,1,0,0,1,1,0,0,1,1,0,36.88266445,10.179112983298108
265146.0,1,78.0,2.0,1.0,1,1,0,0,1,1,0,0,1,1,0,36.88266445,10.179112983298108
271994.0,1,82.0,2.0,1.0,1,0,0,0,1,1,0,0,1,1,0,36.88266445,10.179112983298108
831096.0,1,224.0,5.0,2.0,1,1,0,0,1,1,0,0,1,1,0,36.88266445,10.179112983298108
789208.0,1,178.0,4.0,2.0,1,1,0,0,1,1,1,0,1,1,0,36.88266445,10.179112983298108
597023.0,1,173.0,4.0,1.0,1,1,0,0,1,0,0,0,1,1,0,36.88266445,10.179112983298108
426930.0,1,133.0,3.0,1.0,1,0,0,0,1,0,0,0,1,1,0,36.88266445,10.179112983298108
280000.0,1,116.0,3.0,1.0,1,0,0,0,1,0,0,0,1,1,0,36.742946,10.2507635
290000.0,1,117.83,3.0,1.0,1,0,0,0,1,0,0,0,1,1,0,36.742946,10.2507635
358000.0,1,148.56,4.0,1.0,1,0,0,0,1,0,0,0,0,1,0,36.742946,10.2507635
371000.0,1,141.63,4.0,1.0,1,1,0,0,1,0,0,0,1,1,0,36.742946,10.2507635
275311.0,1,83.0,2.0,1.0,1,0,0,0,1,1,0,0,1,1,0,36.88266445,10.179112983298108
683565.0,1,144.99,4.0,1.0,1,0,0,0,1,1,1,0,1,1,1,36.8852466,10.2438059
666638.0,1,173.0,4.0,1.0,1,1,0,0,1,1,0,0,1,1,0,36.88266445,10.179112983298108
