,id,url,titre,categorie,gouvernorat,neuf,source
986,986,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj/a-vendre-appartement-s2-mourouj-2-1er-etage/692f05b6265523b710ee9675/,A VENDRE  APPARTEMENT S+2 MOUROUJ 2  -1ER ETAGE,Appartements,Ben Arous,False,tayara
987,987,https://www.tayara.tn/item/maisons-et-villas/la-manouba/oued-ellil/avendre-villa-oued-ellil-400m2/692f054b145e1617cbaf6b1b/,Avendre  Villa à Oued Ellil 400m2,Maisons et Villas,La Manouba,False,tayara
988,988,https://www.tayara.tn/item/maisons-et-villas/mahdia/tunis/maison-jumele-en-vente/69047bac8e4e0e4acb5a01d2/,Maison jumelée en vente,Maisons et Villas,Mahdia,False,tayara
989,989,https://www.tayara.tn/item/appartements/bizerte/bizerte-nord/vaste-appartement-style-amricain-cit-tayaran-bizerte/686fa48794cd0376dcda7110/,Vaste Appartement style américain à Cité Tayaran Bizerte,Appartements,Bizerte,False,tayara
990,990,https://www.tayara.tn/item/maisons-et-villas/bizerte/utique/maison-vendre/692efc9c145e1617cbaf657f/,maison à vendre,Maisons et Villas,Bizerte,False,tayara
991,991,https://www.tayara.tn/item/appartements/nabeul/mrezga/s2-avec-place-de-parking-soussol-vendre/68e4d3626c505afdc06026ce/,S+2 avec place de parking sous-sol à Vendre,Appartements,Nabeul,False,tayara
992,992,https://www.tayara.tn/item/appartements/nabeul/mrezga/s2-dans-une-rsidence-garde-vue-sur-piscine-afh2-mrezga-nabeul/67dd4896ca3467b14e69a1dc/,S+2 dans une résidence gardée vue sur piscine à AFH2 Mrezga Nabeul.,Appartements,Nabeul,False,tayara
993,993,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-un-superbe-appartement-s3-idalement-situ-la-nouvelle-soukra/692ef694145e1617cbaf6145/,"À VENDRE : Un superbe appartement S+3 , idéalement situé à La Nouvelle Soukra.",Appartements,Tunis,False,tayara
994,994,https://www.tayara.tn/item/appartements/tunis/sidi-hassine/appartements-neufs-direct-promoteur/688380b262d21a2c2e38e27f/,Appartements neufs direct promoteur,Appartements,Tunis,False,tayara
995,995,https://www.tayara.tn/item/appartements/ariana/raoued/-vendre-charmant-s2-raoued-plage-quelques-pas-de-la-mer/68bee9bbc4782c5427ae833c/,"🏡 À Vendre – Charmant S+2 à Raoued Plage, à quelques pas de la mer",Appartements,Ariana,False,tayara
996,996,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s1-en-cours-de-construction-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/68553235f0d1e1079c3785db/,"A Vendre un S+1, en cours de construction, dans une résidence avec piscine à AFH Mrezga Nabeul.",Appartements,Nabeul,False,tayara
997,997,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-villa-r2-au-bardocentre/6924415eda5d3acb89b3377a/,A vendre : Villa R+2 au Bardo-centre,Maisons et Villas,Tunis,False,tayara
998,998,https://www.tayara.tn/item/appartements/ariana/el-menzah-7/appartement-ss3-vendre-menzah-7-153-m/692ee660145e1617cbaf576d/,Appartement Ss+3 à vendre – Menzah 7 153 m²,Appartements,Ariana,False,tayara
999,999,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s1-en-cours-de-construction-afh-mrezga-nabeul-dans-une-rsidence-avec-piscine/673deaea3c20a99fb554c4d4/,A Vendre un S+1 en cours de construction à AFH Mrezga Nabeul dans une résidence avec piscine,Appartements,Nabeul,False,tayara
1000,1000,https://www.tayara.tn/item/maisons-et-villas/ariana/sidi-thabet/villa-de-maitre-cebalet-ben-ammar-5-mn-de-geant/692ee5ff265523b710ee8193/,Villa de maitre Cebalet ben ammar 5 mn de Geant,Maisons et Villas,Ariana,False,tayara
1001,1001,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-un-appartement-s1-mahdia-rue-ibn-al-jazar/69247d51da5d3acb89b352e3/,"A Vendre : Un Appartement S+1 -Mahdia , Rue Ibn Al Jazar",Appartements,tunis,False,tayara
1002,1002,https://www.tayara.tn/item/maisons-et-villas/mahdia/ksour-essef/-vendre-duplex-indpendant-s4-mahdia-sidi-massoud/68a9afb382a3d05f23904400/,À Vendre ; Duplex indépendant S+4  - Mahdia ; Sidi Massoud,Maisons et Villas,Mahdia,False,tayara
1003,1003,https://www.tayara.tn/item/appartements/mahdia/mahdia/a-vendre-tage-s3-au-1er-tage-mahdia-ezzguena/68a9acd8032c2f2572166e4e/,"A Vendre  ; Étage S+3 au 1er étage – Mahdia, Ezzguena",Appartements,Mahdia,False,tayara
1004,1004,https://www.tayara.tn/item/maisons-et-villas/monastir/ksar-hellal/-vendre-villa-indpendante-ksar-hellal/68923128fde7ee723b4501dd/,À vendre – Villa indépendante à Ksar Hellal,Maisons et Villas,Monastir,False,tayara
1005,1005,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/maison-inacheve-300-mtres-plage-dar-allouch/67debe89fd1c6385be3ae440/,Maison inachevée à  300 mètres plage dar Allouch,Maisons et Villas,Nabeul,False,tayara
1006,1006,https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-un-appartement-s1-cit-wahat/6920836c265523b710e91357/,À VENDRE : Un appartement S+1  à Cité Wahat,Appartements,tunis,False,tayara
1007,1007,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s3-en-cours-de-construction-au-6-eme-tage-vue-piscine-afh-mrezga-nabeul/67b87cc7bf049e957eac39fd/,"A Vendre un S+3 en cours de construction au 6 eme étage, Vue piscine, à AFH Mrezga Nabeul",Appartements,Nabeul,False,tayara
1008,1008,https://www.tayara.tn/item/appartements/nabeul/klibia/a-vendre-appartement-s2-au-rdc-klibia-ezzahra/68dbd13307c7711d7c7933cc/,A vendre appartement S+2 au RDC à kélibia ezzahra,Appartements,Nabeul,False,tayara
1009,1009,https://www.tayara.tn/item/appartements/nabeul/klibia/a-vendre-appartement-s2-klibia/68b813b1711369bbe4f740ef/,A vendre appartement S+2 à kélibia,Appartements,Nabeul,False,tayara
1010,1010,https://www.tayara.tn/item/appartements/nabeul/klibia/a-vendre-appartement-s2-klibia-ezzahra/68efbd9d53fa6375757d165f/,A vendre appartement S+2 à kélibia ezzahra,Appartements,Nabeul,False,tayara
1011,1011,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/a-vendre-appartement-s2-hamem-leghzez/6909e3746490817594e33e5d/,A vendre appartement S+2 à hamem leghzez,Appartements,Nabeul,False,tayara
1012,1012,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/a-vendre-villa-s3-klibia/68e781e83e7ffb8ac156ee0a/,A vendre villa S+3 à kélibia,Maisons et Villas,Nabeul,False,tayara
1013,1013,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-appartement-s2-prs-de-la-plage-kerkouane/690dcc00145e1617cb9e7be3/,A vendre appartement S+2 près de la plage kerkouane,Appartements,tunis,False,tayara
1014,1014,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-un-appartement-s3-cit-lwahat-laouina/692ed87f265523b710ee79d1/,A VENDRE UN APPARTEMENT S+3 À CITÉ LWAHAT  LAOUINA,Appartements,Tunis,False,tayara
1015,1015,https://www.tayara.tn/item/appartements/monastir/monastir/a-vendre-un-appartement-s2-monastir-r6/692ed554265523b710ee77e5/,"A Vendre :Un Appartement S+2  -Monastir ,R6",Appartements,Monastir,False,tayara
1016,1016,https://www.tayara.tn/item/appartements/tunis/gammarth/av-appartement-s4-gammarth/688b471b62d21a2c2e3e4d12/,AV Appartement S4 à Gammarth,Appartements,Tunis,False,tayara
1017,1017,https://www.tayara.tn/item/appartements/nabeul/nabeul/a-vendre-appartement-s3-haut-standing-afh-mrezga-cit-el-wafa/692ecef4265523b710ee73d6/,"A vendre Appartement S+3 haut standing à AFH Mrezga , Cité El Wafa",Appartements,Nabeul,False,tayara
1018,1018,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-un-appartement-s1-cit-wahat-laouina/692ecd04145e1617cbaf4852/,À VENDRE UN APPARTEMENT S+1 À CITÉ WAHAT LAOUINA,Appartements,Tunis,False,tayara
1019,1019,https://www.tayara.tn/item/appartements/nabeul/klibia/des-appartements-vendre-klibia-cit-el-merds/692ecb49145e1617cbaf473e/,Des appartements à vendre à kélibia cité el merdès,Appartements,Nabeul,False,tayara
1020,1020,https://www.tayara.tn/item/appartements/ben-arous/ezzahra/a-vendre-appartement-s2-bougarnine/692ec86c265523b710ee6fa0/,A vendre Appartement s+2 à Bougarnine,Appartements,Ben Arous,False,tayara
1021,1021,https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-appartement-s4-100-m-rue-chadli-kallella-centre-ville-tunis/692ec661145e1617cbaf4410/,À VENDRE APPARTEMENT S+4   100 m² Rue Chadli Kallella Centre Ville Tunis,Appartements,Tunis,False,tayara
1022,1022,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/des-appartements-s1-khzema-sousse/692d6cf3265523b710edda6a/,Des Appartements S1 à Khzema Sousse,Appartements,Sousse,False,tayara
1023,1023,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/maison-r3-assemer-kelibia/68ea369e53fa63757579fefd/,Maison R+3 à Assemer Kelibia,Maisons et Villas,Nabeul,False,tayara
1024,1024,https://www.tayara.tn/item/appartements/nabeul/mrezga/occasion-ne-pas-rater-chez-city-casa-deux-appartement-1r-et-deuxime-tage-en-s2-dans-un-bon-emplacement-route-de-tunis-prs-de-tlcom-nabeul/68148380c5beda2b51d59cae/,Occasion à ne pas rater chez city casa : Deux Appartement 1ér et deuxième étage en S+2 dans un bon emplacement Route de Tunis Prés de Télécom Nabeul,Appartements,Nabeul,False,tayara
1025,1025,https://www.tayara.tn/item/maisons-et-villas/sidi-bouzid/sidi-bouzid/2-/692ebe75145e1617cbaf3e81/,2ديار للبيع,Maisons et Villas,Sidi Bouzid,False,tayara
1026,1026,https://www.tayara.tn/item/appartements/sousse/sousse-jawhara/a-vendre-s2-5min-la-plage/6921c869265523b710e99a89/,A Vendre S+2 5min à la plage,Appartements,Sousse,False,tayara
1027,1027,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-vendre-un-sublime-et-spacieux-appartement-s3-ennasr2/6877abbed5464a896cadc191/,A vendre un sublime et spacieux appartement S+3 à Ennasr2,Appartements,Ariana,False,tayara
1028,1028,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-s1-de-charme-dans-une-rsidence-haut-standing-avec-piscine-lafh-mrezga/68ac25ae82a3d05f2391c6e4/,A vendre : S1 de charme dans une résidence Haut Standing avec piscine à l'AFH Mrezga,Appartements,Nabeul,False,tayara
1029,1029,https://www.tayara.tn/item/appartements/ariana/les-jardins-el-menzah-2/a-vendre-un-magnifique-studio-s1-jamais-habit-jardin-delmenzah2/68d3c13d07c7711d7c7468fb/,A vendre un magnifique studio S+1 jamais habité à Jardin d'Elmenzah2,Appartements,Ariana,False,tayara
1030,1030,https://www.tayara.tn/item/appartements/sfax/sfax-ville/belle-occasion-tage-de-villa-vendre/692eb586265523b710ee6234/,Belle occasion  étage de villa à vendre,Appartements,Sfax,False,tayara
1031,1031,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s1-en-cours-de-construction-avec-une-belle-vue-sur-piscine-afh-mrezga-nabeul/685533b2074485a3170bac97/,"A Vendre un S+1, en cours de construction, avec une belle vue sur piscine à AFH Mrezga Nabeul",Appartements,Nabeul,False,tayara
1032,1032,https://www.tayara.tn/item/appartements/monastir/monastir/-vendre-appartement-s2-monastir-centre-ville/682494cfb78a2f90a761ecee/,"À Vendre ; Appartement S+2,  Monastir -Centre ville",Appartements,Monastir,False,tayara
1033,1033,https://www.tayara.tn/item/appartements/monastir/monastir/a-vendre-appartement-s3-monastir-cit-salem/68c2abc5985e647fd0ecd4c1/,A vendre : Appartement S+3 - Monastir ; Cité Salem,Appartements,Monastir,False,tayara
1034,1034,https://www.tayara.tn/item/appartements/tunis/tunis/appartement-rades-94332780/692eaf86145e1617cbaf3422/,Appartement à Rades  - 94332780,Appartements,tunis,False,tayara
1035,1035,https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/duplex-cit-sahafa/692eac31145e1617cbaf3205/,duplex à cité sahafa,Maisons et Villas,Ariana,False,tayara
1036,1036,https://www.tayara.tn/item/maisons-et-villas/tunis/el-manar-1/-/692eab23145e1617cbaf315c/,🏡 🏡𝐀  𝐕𝐄𝐍𝐃𝐑𝐄 – 𝐕𝐈𝐋𝐋𝐀 𝐑+𝟯 𝐚̀ 📍𝐌𝒂𝐧𝒂𝗿 𝟏 📍,Maisons et Villas,Tunis,False,tayara
1037,1037,https://www.tayara.tn/item/appartements/tunis/centre-ville-lafayette/appartement-s3-en-vente-habib-thameur-centre-ville/692ea976265523b710ee5ab5/,Appartement S+3 en vente à Habib Thameur -centre ville,Appartements,Tunis,False,tayara
1038,1038,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartements-haut-standing-200-mtres-plage-hammam-ghzeez/680220fbc5beda2b51c9133b/,Appartements Haut standing  à 200 mètres plage Hammam ghzeez,Appartements,Nabeul,False,tayara
1039,1039,https://www.tayara.tn/item/appartements/sousse/kantaoui/appartement-s2-a-vendre-pied-dans-leau/691b3037145e1617cba76502/,Appartement S+2 a vendre Pied dans l'eau,Appartements,Sousse,False,tayara
1040,1040,https://www.tayara.tn/item/appartements/nabeul/mrezga/s1-de-luxe-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/67dbe51efd1c6385be394946/,S+1 de Luxe dans une résidence avec piscine à AFH Mrezga Nabeul,Appartements,Nabeul,False,tayara
1041,1041,https://www.tayara.tn/item/appartements/nabeul/mrezga/s1-en-cours-de-construction-4-eme-tage-avec-une-bonne-orientation-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/679e09a2a487ea2259c2ef79/,"S+1, en cours de construction, 4 eme étage avec une bonne orientation, dans une résidence avec piscine à AFH Mrezga Nabeul.",Appartements,Nabeul,False,tayara
1042,1042,https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-appartements-s1-et-s2-directe-promoteur-la-soukra/691e0192265523b710e7d4e4/,"À vendre : appartements S+1 et S+2, directe promoteur, La Soukra",Appartements,Tunis,False,tayara
1043,1043,https://www.tayara.tn/item/appartements/sousse/hergla/a-vendre-un-s2-hergla/68fa20f4d0d95991e1034089/,A vendre un s+2 à hergla,Appartements,Sousse,False,tayara
1044,1044,https://www.tayara.tn/item/appartements/sousse/akouda/a-vendre-appartement-tantana/692ea47c145e1617cbaf2da3/,A vendre appartement à Tantana,Appartements,Sousse,False,tayara
1045,1045,https://www.tayara.tn/item/maisons-et-villas/nabeul/menzel-temime/-100-2/692ea38f145e1617cbaf2d00/,للبيع دار عربي بمنزل تميم ( حومة الحويوي ) مساحتها 100 م2,Maisons et Villas,Nabeul,False,tayara
1046,1046,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/une-magnifique-villa-de-standing-a-vendre-la-nouvelle-medina/692ea36b265523b710ee5753/,une magnifique villa de standing a vendre la nouvelle medina,Maisons et Villas,tunis,False,tayara
1047,1047,https://www.tayara.tn/item/appartements/tunis/tunis/un-superbe-appartement-ne-pas-rater/692df531265523b710ee2bd1/,un superbe appartement à ne pas rater,Appartements,tunis,False,tayara
1048,1048,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/maison-avec-piscine-en-cours-de-construction-kelibia/68e8e7493e7ffb8ac157d08a/,Maison avec piscine en cours de construction à Kelibia,Maisons et Villas,Nabeul,False,tayara
1049,1049,https://www.tayara.tn/item/appartements/nabeul/klibia/appartements-haut-standing-cit-ksiba-kelibia/68d3b83ad39682ea75d68702/,Appartements Haut Standing à Cité Ksiba Kelibia,Appartements,Nabeul,False,tayara
1050,1050,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/appartement-150-m-cit-el-bostne-kelibia/68b9575a711369bbe4f7fcd6/,Appartement  150 m² à cité el bosténe Kelibia,Maisons et Villas,Nabeul,False,tayara
1051,1051,https://www.tayara.tn/item/appartements/monastir/monastir/un-appartement-s2-frina/6925e20e145e1617cbac3765/,Un appartement S+2 à Frina,Appartements,Monastir,False,tayara
1052,1052,https://www.tayara.tn/item/maisons-et-villas/tunis/hraria/-/692dd570145e1617cbaeeefd/,منزل للبيع بغدير القلة بجانب ديار بن محمود الدندان,Maisons et Villas,Tunis,False,tayara
1053,1053,https://www.tayara.tn/item/appartements/ariana/cit-hedi-nouira/appartement-s2/692dced0265523b710ee14b7/,Appartement S+2,Appartements,Ariana,False,tayara
1054,1054,https://www.tayara.tn/item/appartements/nabeul/klibia/-vendre-appartement-s3-proximit-de-klibia-la-blanche/692dcc6c145e1617cbaee9b4/,À vendre : Appartement S+3 à proximité de Kélibia La Blanche,Appartements,Nabeul,False,tayara
1055,1055,https://www.tayara.tn/item/appartements/sousse/sousse/692dc8a9145e1617cbaee795/,شقة,Appartements,Sousse,False,tayara
1056,1056,https://www.tayara.tn/item/maisons-et-villas/tunis/el-manar-1/a-vendre-superbe-villa-de-matre-manar-1/691c34d1145e1617cba7d436/,A Vendre – Superbe Villa de Maître à Manar 1,Maisons et Villas,Tunis,False,tayara
1057,1057,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/villa-route-de-mansoura-kelibia-a-vendre/691ddff2265523b710e7be55/,villa route de mansoura kelibia a vendre,Maisons et Villas,tunis,False,tayara
1058,1058,https://www.tayara.tn/item/appartements/ariana/chotrana-1/a-vendre-un-s3-avec-terrasse-de-30m-chotrana1/692dc5b6145e1617cbaee5ce/,A vendre un s+3 avec terrasse de 30m² à chotrana1,Appartements,Ariana,False,tayara
1059,1059,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/villa-vendre/692dc4bd145e1617cbaee539/,villa à vendre,Maisons et Villas,Nabeul,False,tayara
1060,1060,https://www.tayara.tn/item/maisons-et-villas/ben-arous/borj-cedria/-vendre-villa-jumele-et-indpendante-borj-cedria/68fb870bd0d95991e10411da/,À vendre : Villa jumelée et indépendante à Borj Cedria,Maisons et Villas,Ben Arous,False,tayara
1061,1061,https://www.tayara.tn/item/maisons-et-villas/nabeul/menzel-temime/rez-de-chausse-pieds-dans-leau-menzel-tmime/6826fc6341532c94f15a9916/,Réez de chaussée pieds dans l’eau à Menzel tmime,Maisons et Villas,Nabeul,False,tayara
1062,1062,https://www.tayara.tn/item/maisons-et-villas/ariana/raoued/villla-borj-taouil/692dbcf2145e1617cbaee11b/,villla borj taouil,Maisons et Villas,Ariana,False,tayara
1063,1063,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-villa-r2-au-bardocentre/692dba9f265523b710ee09ad/,A vendre : Villa R+2 au Bardo-centre,Maisons et Villas,Tunis,False,tayara
1064,1064,https://www.tayara.tn/item/maisons-et-villas/ben-arous/rads/vente-belle-villa-rades/692db450265523b710ee05c0/,Vente belle villa à RADES,Maisons et Villas,Ben Arous,False,tayara
1065,1065,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/duplex-inacheve-cit-riadh-kelibia/68e6283ae7035d31a41204e3/,Duplex inachevée à cité Riadh Kelibia,Maisons et Villas,Nabeul,False,tayara
1066,1066,https://www.tayara.tn/item/appartements/nabeul/mrezga/s1-de-luxe-avec-jardin-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/6749b8b73c20a99fb55bbcc3/,S+1 de Luxe avec jardin dans une résidence avec piscine à AFH Mrezga Nabeul,Appartements,Nabeul,False,tayara
1067,1067,https://www.tayara.tn/item/appartements/nabeul/nabeul/appartement-s1-vue-piscine-sidi-mahersi-nabeul/692d979c265523b710edf5c4/,"Appartement S+1 vue piscine à Sidi Mahersi, Nabeul",Appartements,Nabeul,False,tayara
1068,1068,https://www.tayara.tn/item/appartements/ariana/el-menzah-6/menzah-6-spacieux-s4-les-uv4-avec-entre-indpendante-et-terrasse/6835d6cb1539f905891f2e77/,Menzah 6; Spacieux S+4 à les UV4 avec entrée indépendante et terrasse,Appartements,Ariana,False,tayara
1069,1069,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/jinene-ennasr-s1-de-haut-standing-avec-jardin-et-ppkg/68d9b4a6516f1ddb82e58b09/,Jinene Ennasr ; S+1 de haut Standing avec jardin et ppkg,Appartements,Ariana,False,tayara
1070,1070,https://www.tayara.tn/item/appartements/nabeul/nabeul/a-vendre-appartement-s1-avec-terrasse-afh-mrezga/692d869c265523b710edeb18/,A vendre Appartement S+1 avec terrasse à AFH Mrezga,Appartements,Nabeul,False,tayara
1071,1071,https://www.tayara.tn/item/appartements/nabeul/nabeul/a-vendre-appartement-s1-58m-afh-mrezga-hammamet/692d83cc145e1617cbaebf94/,"A vendre Appartement S+1, 58m² à AFH Mrezga, Hammamet",Appartements,Nabeul,False,tayara
1072,1072,https://www.tayara.tn/item/maisons-et-villas/la-manouba/oued-ellil/avendre-villa-oued-ellil-400m2/692d7f45265523b710ede679/,Avendre  Villa à Oued Ellil 400m2,Maisons et Villas,La Manouba,False,tayara
1073,1073,https://www.tayara.tn/item/maisons-et-villas/tunis/ettahrir/a-vendre-villa-rdc-s-s-3-etage-independant-h4-3-locaux-commerciaux-studio-s0/692d7edb265523b710ede63b/,A vendre Villa RDC (S S +3)  + Etage Independant (H+4) +3 locaux commerciaux + Studio (S+0),Maisons et Villas,Tunis,False,tayara
1074,1074,https://www.tayara.tn/item/maisons-et-villas/ben-arous/el-mourouj/-vendre-villa-avec-jardingarage-studio-mourouj-2/692d7e59145e1617cbaebc18/,"À VENDRE – VILLA AVEC JARDIN,GARAGE & STUDIO – MOUROUJ 2",Maisons et Villas,Ben Arous,False,tayara
1075,1075,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/investissement-cl-en-main-villas3-3-appartements-indpendants-400m2/692d7d51265523b710ede53c/,Investissement Clé en Main – Villa(s+3) + 3 Appartements indépendants -400m2,Maisons et Villas,Tunis,False,tayara
1076,1076,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj/a-vendre-appartement-s2-mourouj-2-1er-etage/692d7cbe265523b710ede4e8/,A VENDRE  APPARTEMENT S+2 MOUROUJ 2  -1ER ETAGE,Appartements,Ben Arous,False,tayara
1077,1077,https://www.tayara.tn/item/maisons-et-villas/nabeul/mrezga/a-vendre-une-villa-rdc-habitable-1-er-tage-inachev-dans-un-bon-emplacement-afh-mrezga-nabeul/67cecf07c68ce6b5539abb4f/,A Vendre Une Villa RDC Habitable + 1 er étage inachevé dans un bon emplacement à AFH Mrezga Nabeul,Maisons et Villas,Nabeul,False,tayara
1078,1078,https://www.tayara.tn/item/appartements/sfax/route-tunis/belle-appartement/692d7b21145e1617cbaeb9f8/,belle appartement,Appartements,Sfax,False,tayara
1079,1079,https://www.tayara.tn/item/appartements/tunis/el-omrane-suprieur/-vendre-immeuble-r3-omrane-suprieur/68da5920b63311fc4f25d7c8/,À VENDRE  Immeuble R+3 à Omrane Supérieur,Appartements,Tunis,False,tayara
1080,1080,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartement-95-m-haut-standing-hamam-ghzez/68b87044711369bbe4f795f0/,Appartement 95 m² haut standing à hamam ghzez,Appartements,Nabeul,False,tayara
1081,1081,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/-vendre-villa-en-r1-de-530m-sur-un-terrain-260m-beni-khiar-nabeul/692d776a145e1617cbaeb79e/,"À vendre: Villa en R+1 de 530m² sur un terrain 260m² à Beni Khiar, Nabeul.",Maisons et Villas,tunis,False,tayara
1082,1082,https://www.tayara.tn/item/appartements/lamanouba/manouba-ville/a-vendre-appartement-manouba/6915d135265523b710e3f1df/,A vendre appartement Manouba,Appartements,la-manouba,False,tayara
1083,1083,https://www.tayara.tn/item/maisons-et-villas/ben-arous/boumhel/-vendre-villa-triplex-boumhal-cite-el-mahrajen/691f82c8145e1617cba97c87/,À VENDRE – VILLA TRIPLEX À BOUMHAL CITE EL MAHRAJEN,Maisons et Villas,Ben Arous,False,tayara
1084,1084,https://www.tayara.tn/item/maisons-et-villas/ben-arous/ben-arous/-vendre-maison-deux-niveaux-ben-arous-avec-patio-intrieur-deux-logements-indpendants-toitterrasse-exploitable-et-fort-potentiel-pour-habitation-ou-investissement-locatif/692d6fa6265523b710eddc21/,"À vendre – Maison à deux niveaux à Ben Arous, avec patio intérieur, deux logements indépendants, toit-terrasse exploitable et fort potentiel pour habitation ou investissement locatif.",Maisons et Villas,Ben Arous,False,tayara
1085,1085,https://www.tayara.tn/item/appartements/ariana/ariana-essoughra/a-vendre-s1-a-ariana-soghra/692d6a57145e1617cbaeaf30/,A vendre S+1 a Ariana Soghra,Appartements,Ariana,False,tayara
1086,1086,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-6/avendre-appartement-s1/68dce64c07c7711d7c79cee4/,Avendre Appartement s+1,Appartements,Ben Arous,False,tayara
1087,1087,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-6/-vendre-appartement-s2/68c92daa07c7711d7c6dc9b1/,À vendre : Appartement S+2,Appartements,Ben Arous,False,tayara
1088,1088,https://www.tayara.tn/item/appartements/tunis/el-manar-2/a-vendre-appartement-rnov-s3-au-cur-manar-2/692d6555145e1617cbaeabee/,a vendre appartement rénové s+3 au cœur manar 2,Appartements,Tunis,False,tayara
1089,1089,https://www.tayara.tn/item/appartements/monastir/monastir/-vendre-appartement-cit-omrane-monastir-/692d64c6145e1617cbaeab84/,À Vendre appartement à Cité Omrane Monastir-حي العمران,Appartements,Monastir,False,tayara
1090,1090,https://www.tayara.tn/item/appartements/ben-arous/mgrine/appartement-haut-standing-mgrine-coteau-94332726/692d6410145e1617cbaeab02/,Appartement haut standing à Mégrine coteau- 94332726,Appartements,Ben Arous,False,tayara
1091,1091,https://www.tayara.tn/item/maisons-et-villas/sousse/kala-sghira/a-vendre-une-villa-kalaa-sghira/692d63ad265523b710edd465/,A vendre une villa à kalaa sghira,Maisons et Villas,Sousse,False,tayara
1092,1092,https://www.tayara.tn/item/appartements/sousse/kantaoui/a-vendre-s1-de-haut-standing-kantaoui/6819ff14c1f8f57898eb7d22/,A vendre S+1 de haut standing à kantaoui,Appartements,Sousse,False,tayara
1093,1093,https://www.tayara.tn/item/appartements/sousse/khzema/a-vendre-spacieux-s2-khzama-ouest/686ff590d5464a896ca86766/,A vendre spacieux S+2 à Khzama ouest,Appartements,Sousse,False,tayara
1094,1094,https://www.tayara.tn/item/appartements/sousse/kantaoui/a-vendre-un-s1-marina-kantaoui/690c8c966490817594e4a6b0/,A vendre un s+1 à marina kantaoui,Appartements,Sousse,False,tayara
1095,1095,https://www.tayara.tn/item/appartements/sousse/kantaoui/a-vendre-un-s1-kantaoui/67cea8d8c68ce6b5539a99dd/,A vendre un s+1 à kantaoui,Appartements,Sousse,False,tayara
1096,1096,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-appartement-s2-au-rdc-meubl/6901e2c1b756576ab40b13eb/,a vendre Appartement s+2 au RDC meublé,Maisons et Villas,tunis,False,tayara
1097,1097,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet-nord/a-vendre-une-villa-habitable-rdc-duplex-dans-un-bon-emplacement-bareket-sahel-nabeul/68f21b86d0d95991e1fed7e8/,A Vendre Une Villa Habitable RDC+ Duplex dans un bon emplacement à Bareket Sahel Nabeul.,Maisons et Villas,Nabeul,False,tayara
1098,1098,https://www.tayara.tn/item/appartements/monastir/monastir/-vendre-superbe-duplex-s3-avec-jardin-privatif-skanes/6874fab294cd0376dcde0ede/,À Vendre ; Superbe Duplex S+3 avec Jardin Privatif à Skanes,Appartements,Monastir,False,tayara
