id,prix,categorie,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,lat,lon,predicted_price
68b1819c711369bbe4f33cfa,720000.0,0,805.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8625,10.1505,4.399671
690a2cfa8e4e0e4acb5d3f83,1250000.0,0,256.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8514,10.2776,4.399671
69050c096490817594e0ad88,370000.0,0,170.0,12.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.7403,10.2516,4.399671
69037beed0d95991e1085487,1150000.0,0,480.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8615,10.1889,4.399671
6902007fb756576ab40b2cb3,395000.0,0,198.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7116,10.3947,4.399671
68e3a1786c505afdc05f786e,830000.0,0,230.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.6956,10.2824,4.399671
690089a3d0d95991e1069da7,480000.0,0,230.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.872,10.2345,4.399671
69022974d0d95991e1079a6c,750000.0,0,210.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68b2cce6df9d8936c1026f38,275000.0,0,145.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8205,10.1405,4.399671
6901109fd0d95991e1070888,320000.0,0,156.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8457,10.1039,4.399671
68d678dd516f1ddb82e3923c,1900000.0,0,816.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8416,10.1587,4.399671
68a5d83fccec382a0d7187f6,1320000.0,0,620.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.872,10.2345,4.399671
68ff75f5a8da4ccab904ef3f,1280000.0,0,440.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.9008,10.1914,4.399671
68fe56e3d0d95991e1058a3f,90000.0,0,110.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.9073,10.2081,4.399671
68fd4210d0d95991e1050f92,300000.0,0,257.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8457,10.1039,4.399671
68c82f9b07c7711d7c6d4a7b,380000.0,0,210.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8619,10.0407,4.399671
68ff3224d0d95991e105e691,600000.0,0,325.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8665,10.1647,4.399671
68fe78d2b756576ab4094f1f,245000.0,0,113.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8181,10.3056,4.399671
6839aaeea2a7af1206228286,1400000.0,0,700.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.8529,10.3315,4.399671
68f6215c5709529b94aa446a,385000.0,0,330.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.7531,10.2272,4.399671
68ff5711d0d95991e105fe2f,33333.0,0,130.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8665,10.1647,4.399671
68c055c9c4782c5427af745d,900000.0,0,910.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.7254,10.3019,4.399671
68fa475dd0d95991e10360b3,420000.0,0,300.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.9073,10.2081,4.399671
68fbca9dd0d95991e10443a4,265000.0,0,300.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.7254,10.3019,4.399671
68fa4174b756576ab4070824,460000.0,0,164.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7303,10.3417,4.399671
68fb3cbdd0d95991e103d7d0,620000.0,0,614.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.6956,10.2824,4.399671
68fb77d2b756576ab407b157,520000.0,0,140.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8782,10.3247,4.399671
68ecc8c853fa6375757b54cf,460001.0,0,164.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7303,10.3417,4.399671
68fc943ed0d95991e1049642,500000.0,0,68.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8065,10.1815,4.399671
68f8bc9bb756576ab4062074,560000.0,0,207.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8661,10.2526,4.399671
68f8b534d0d95991e1027066,550000.0,0,257.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.868,10.17,4.399671
67a3310becbb2843cb40b8a2,648000.0,0,410.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.7436,10.3097,4.399671
67f1223fca3467b14e74bb2e,300000.0,0,92.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8096,10.1364,4.399671
68f896c7d0d95991e10255ea,670000.0,0,460.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.865,10.153,4.399671
68f8de7fd0d95991e1028efe,1800000.0,0,223.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8514,10.2776,4.399671
68fa002ad0d95991e10325e5,1080000.0,0,482.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8609,10.1747,4.399671
68f8b017b756576ab4061690,450000.0,0,325.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8665,10.1647,4.399671
68f66b65b756576ab404e757,450000.0,0,400.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68f65b1bb756576ab404db87,800000.0,0,200.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.9176,10.2874,4.399671
68f612c0b756576ab4049ee3,480000.0,0,345.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8083,10.0997,4.399671
68f62909d0d95991e10104a8,199000.0,0,96.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8314,10.3183,4.399671
68f67681d0d95991e101462e,285000.0,0,75.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.822,10.164,4.399671
68f79f5dd0d95991e101e411,470000.0,0,372.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.8096,10.1364,4.399671
68f767c7b756576ab4056273,390000.0,0,300.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7928,10.0927,4.399671
68f621ca5709529b94aa44ad,480000.0,0,368.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68d5202207c7711d7c753fd1,880000.0,0,350.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8589,10.1906,4.399671
67372ba70d8480a1e00ef3ca,830000.0,0,188.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8625,10.1505,4.399671
68dd1e6307c7711d7c7a02cf,870000.0,0,110.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8782,10.3247,4.399671
68f74d23b756576ab4054960,850000.0,0,160.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.845,10.1595,4.399671
68f39052b756576ab4034f73,150000.0,0,77.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7928,10.0927,4.399671
68f37bd9b756576ab403401a,1690000.0,0,530.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,36.7254,10.3019,4.399671
68dfa6fc6c505afdc05d351a,450000.0,0,167.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
6899be15dbb2ce981b9cf356,394000.0,0,240.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68f4c6e37affbf2b037c5233,170000.0,0,86.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8065,10.1815,4.399671
685c4494d5464a896c9b3963,170000.0,0,240.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8083,10.0997,4.399671
68f5f69bd0d95991e100e3fb,900000.0,0,400.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8589,10.1906,4.399671
68f53713d0d95991e1009853,150000.0,0,150.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8619,10.0407,4.399671
68f229e5b4ca0f9adbcc9d9b,676600.0,0,200.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8601,10.1971,4.399671
68f263dcb756576ab402b907,850000.0,0,270.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8782,10.3247,4.399671
68f222acb4ca0f9adbcc99ad,550000.0,0,220.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8083,10.0997,4.399671
68f115b953fa6375757df27d,560000.0,0,452.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7225,10.208,4.399671
68f2161ad0d95991e1fed30a,789999.0,0,300.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.872,10.2345,4.399671
68f0dc5753fa6375757dbefc,460000.0,0,164.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7303,10.3417,4.399671
68f35dbbb756576ab4032af8,395000.0,0,1000.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7,10.3,4.399671
68f24ec1b756576ab402a7fa,699999.0,0,220.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68cbe488516f1ddb82dd0166,1200000.0,0,525.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.8574,10.1853,4.399671
68f25174b756576ab402aa14,360000.0,0,800.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.847,10.1822,4.399671
68f0b3cb3e7ffb8ac15c2167,580000.0,0,120.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8782,10.3247,4.399671
68ef58af3e7ffb8ac15b4aaa,220000.0,0,100.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8231,10.1416,4.399671
68efd1a23e7ffb8ac15baf2b,340000.0,0,160.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7235,10.212,4.399671
68ef892f3e7ffb8ac15b7161,900000.0,0,500.0,11.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.723,10.2105,4.399671
68f0db543e7ffb8ac15c460e,265000.0,0,300.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.7254,10.3019,4.399671
68f0c10853fa6375757da584,395000.0,0,101.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.867,10.2245,4.399671
68eea9f919ccef03300e7b5d,180000.0,0,195.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.9073,10.2081,4.399671
685f07e5d5464a896c9cfb9b,350000.0,0,140.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8314,10.3183,4.399671
68eed2ac3e7ffb8ac15b2841,235000.0,0,196.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7928,10.0927,4.399671
68246dd6a9299683d0ac6389,750000.0,0,460.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7361,10.2375,4.399671
68ee5fb43e7ffb8ac15ad3cf,380000.0,0,200.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8181,10.3056,4.399671
68ee6b623e7ffb8ac15add98,24570011.0,0,285.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8065,10.1815,4.399671
68ee3cf453fa6375757c2f06,140000.0,0,250.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7604,10.0568,4.399671
68714cd994cd0376dcdba0fc,2500000.0,0,652.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8514,10.2776,4.399671
68e60b80e7035d31a411f273,860000.0,0,224.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8625,10.1505,4.399671
68aecc8482a3d05f239388f2,685000.0,0,160.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8314,10.3183,4.399671
68ed07c953fa6375757b81c6,900000.0,0,370.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8529,10.3315,4.399671
68ef2e353e7ffb8ac15b3a57,90000.0,0,160.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7385,9.9716,4.399671
68daac64516f1ddb82e60bab,720000.0,0,414.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8096,10.1364,4.399671
68eba12853fa6375757abc7b,6000000.0,0,5000.0,9.0,6.0,0,0,0,0,0,0,0,0,0,0,0,36.872,10.2345,4.399671
68ecd72e53fa6375757b5e2b,170000.0,0,140.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8065,10.1815,3.197968
68eac37d3e7ffb8ac158ef02,350000.0,0,130.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8111,10.0806,4.399671
68ece8a83e7ffb8ac159f202,400000.0,0,108.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8529,10.3315,4.399671
68ebe87753fa6375757af28c,700000.0,0,213.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8111,10.0806,4.399671
68ecc2683e7ffb8ac159d8ee,350000.0,0,200.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8629,10.1732,4.399671
68eb8c573e7ffb8ac159345b,250000.0,0,110.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7239,10.2096,4.399671
680b6d33c5beda2b51cfb861,330000.0,0,290.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68ecad593e7ffb8ac159cb2b,700000.0,0,363.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8611,10.2203,4.399671
68ecbb597c2836ef658b30dd,900000.0,0,371.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.8585,10.1745,4.399671
68a4757cccec382a0d70727c,1650000.0,0,330.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.9176,10.2874,4.399671
68ecd04b3e7ffb8ac159e157,400000.0,0,222.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.723,10.2105,4.399671
68ea643c3e7ffb8ac158a974,600000.0,0,290.0,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.6956,10.2824,4.399671
68a5a2373398639ecd901772,520000.0,0,300.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.872,10.2345,4.399671
6821bee8cb21b3571b421e92,1150000.0,0,388.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.8665,10.1647,4.399671
68e8ca4153fa637575792998,950000.0,0,480.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8096,10.1364,3.197968
68e95a623e7ffb8ac1582842,27108709.0,0,200.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.844,10.209,4.399671
68a70dcd3398639ecd911c7a,570000.0,0,210.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8619,10.0407,4.399671
68e822413e7ffb8ac15777bb,140000.0,0,198.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8093,10.0972,4.399671
68b85c0f711369bbe4f78474,195000.0,0,64.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.848,10.142,3.197968
68ea3ea353fa6375757a0495,330000.0,0,250.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7604,10.0568,4.399671
68e68278e7035d31a41257b9,450000.0,0,1000.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.6956,10.2824,4.399671
68e681fe6c505afdc0614b43,390000.0,0,700.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7254,10.3019,4.399671
68e681966c505afdc0614ada,245000.0,0,200.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7116,10.3947,4.399671
68e7e1773e7ffb8ac1574508,380000.0,0,167.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.9073,10.2081,4.399671
68e681806c505afdc0614ac8,239000.0,0,103.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7403,10.2516,4.399671
68e68ed5e7035d31a4126176,370000.0,0,200.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7254,10.3019,4.399671
68e793fe3e7ffb8ac15701af,1350000.0,0,650.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8586,10.1822,4.399671
68e69b64e7035d31a4126b33,580000.0,0,400.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68e63d236c505afdc0610be4,210000.0,0,160.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8385,10.168,4.399671
68e4f1a0e7035d31a4115019,400000.0,0,300.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8611,10.2203,4.399671
68e58ff9e7035d31a411d6ab,850000.0,0,171.0,18.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.8314,10.3183,4.399671
68e52295e7035d31a4117c96,265000.0,0,300.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.7254,10.3019,4.399671
68e4d4966c505afdc06027d9,815000.0,0,386.0,12.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.843,10.165,4.399671
68e585f06c505afdc060c2f8,1400000.0,0,387.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8416,10.1587,4.399671
68e639ebe7035d31a412153a,790000.0,0,300.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.872,10.2345,3.197968
68e4faa86c505afdc0604c8f,350000.0,0,150.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8369,10.1394,4.399671
68e65edb6c505afdc06129a5,110000.0,0,140.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.845,10.1595,4.399671
68e64fc4e7035d31a412293b,270000.0,0,160.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8665,10.1647,4.399671
68e649846c505afdc06117c3,850000.0,0,506.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7361,10.2375,4.399671
68e426606c505afdc05fe790,1350000.0,0,160.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8782,10.3247,4.399671
68e3f3bf6c505afdc05fba7e,550000.0,0,800.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68e2c147e7035d31a410189c,190000.0,0,200.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8065,10.1815,4.399671
68c06224c4782c5427af7e20,850000.0,0,620.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68e3e50f6c505afdc05faea7,850000.0,0,305.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8782,10.3247,4.399671
68e28d75e7035d31a40ff0ed,900000.0,0,337.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8619,10.0407,4.399671
68dfd03d6c505afdc05d5a1a,820000.0,0,504.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7225,10.208,4.399671
6870e29994cd0376dcdb3b17,870000.0,0,241.0,48.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8609,10.1747,4.399671
68dfd0686c505afdc05d5a4b,630000.0,0,140.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8782,10.3247,4.399671
68a5a3953398639ecd9018dc,250000.0,0,117.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7681,10.2766,4.399671
68dfdaf16c505afdc05d63e8,280000000.0,0,780.0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,0,36.8514,10.2776,4.399671
68dfec91e7035d31a40e7fc3,195000.0,0,140.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7604,10.0568,4.399671
68e11eafe7035d31a40f2482,350000.0,0,190.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8369,10.1394,4.399671
68e14b5ce7035d31a40f4801,123456.0,0,75.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.6956,10.2824,4.399671
68e0fc256c505afdc05dfcce,890000.0,0,1717.0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,36.9073,10.2081,4.399671
68e138696c505afdc05e2b7c,360000.0,0,190.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.838,10.151,4.399671
68dffd4de7035d31a40e8d2a,950000.0,0,580.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8369,10.1394,4.399671
68dd5043516f1ddb82e7ab7f,870000.0,0,470.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.868,10.17,4.399671
68c2cb16985e647fd0ecf261,1500000.0,0,900.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.872,10.2345,4.399671
68dea31fe7035d31a40dbbcd,1500000.0,0,398.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8231,10.1674,4.399671
6827448a6238a0abfdd0df29,145000.0,0,101.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.9073,10.2081,3.197968
674986f30d8480a1e019f6c5,520000.0,0,241.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.845,10.1595,4.399671
68dc046d516f1ddb82e6de4a,110000.0,0,110.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.822,10.164,4.399671
68dc35f607c7711d7c798947,429000.0,0,240.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8369,10.1394,4.399671
68dbaf7307c7711d7c791468,280000.0,0,170.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7303,10.3417,4.399671
68dbb11c516f1ddb82e691be,1400000.0,0,500.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.865,10.153,4.399671
68dc3fce516f1ddb82e70d05,580000.0,0,492.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8661,10.2526,4.399671
68db7b9207c7711d7c78eda0,225000.0,0,200.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8665,10.1647,4.399671
68db9c3b516f1ddb82e67d10,480000.0,0,218.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7436,10.3097,4.399671
68cbd28b516f1ddb82dcefb5,650000.0,0,240.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8665,10.1647,4.399671
68da545c516f1ddb82e5bff3,790000.0,0,300.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.872,10.2345,4.399671
68da848b516f1ddb82e5e48c,450000.0,0,101.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.867,10.2245,4.399671
68da55c3516f1ddb82e5c108,65000.0,0,100.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7928,10.0927,4.399671
68da82ce07c7711d7c7866db,2900000.0,0,2645.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.868,10.17,4.399671
68da26c1516f1ddb82e5a587,330000.0,0,217.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7303,10.3417,4.399671
68d93492516f1ddb82e52a89,800000.0,0,725.0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.7309,10.3236,4.399671
68d7beb7516f1ddb82e45359,1400000.0,0,388.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8529,10.3315,4.399671
68d7c538516f1ddb82e459da,260000.0,0,120.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8661,10.2526,4.399671
68d8271407c7711d7c77284a,265000.0,0,300.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.7254,10.3019,4.399671
68d7bcc507c7711d7c76d4b7,4000000.0,0,500.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8529,10.3315,4.399671
68d6cca1516f1ddb82e3d9a3,1350000.0,0,605.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8586,10.1822,4.399671
68d7ab02516f1ddb82e44302,100000.0,0,145.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.723,10.2105,4.399671
68d669dd07c7711d7c76095b,450000.0,0,387.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8665,10.1647,4.399671
67b4370686d5f7a45c1d536f,360000.0,0,522.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.9073,10.2081,4.399671
68d6988507c7711d7c762feb,1399998.0,0,388.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8529,10.3315,4.399671
68d686b607c7711d7c761fb6,140000.0,0,240.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8601,10.1971,4.399671
68d7bc0007c7711d7c76d410,1550000.0,0,327.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8529,10.3315,4.399671
67935e4d6286c2414574d22e,1600000.0,0,180.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8661,10.2526,4.399671
68d51b18516f1ddb82e2b80b,210000.0,0,100.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.844,10.209,4.399671
68d3f786516f1ddb82e21c67,1137497.0,0,339.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8625,10.1505,4.399671
68d5233907c7711d7c7542e7,1200000.0,0,500.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7436,10.3097,4.399671
68d42b01516f1ddb82e24755,870000.0,0,541.0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68d5e78707c7711d7c75d18d,680000.0,0,386.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8611,10.2203,4.399671
68d3ff5c516f1ddb82e22428,1050000.0,0,482.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8609,10.1747,4.399671
68d4127e07c7711d7c74b584,42000.0,0,108.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8065,10.1815,4.399671
68d277ac516f1ddb82e12325,1600000.0,0,400.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8354,10.0489,4.399671
68d27614516f1ddb82e12139,750000.0,0,210.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8986,10.1979,4.399671
68d2764907c7711d7c73a086,1150000.0,0,480.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8615,10.1889,4.399671
68d2e31807c7711d7c7401d1,580000.0,0,280.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7116,10.3947,4.399671
68d2fc8d07c7711d7c741612,330000.0,0,116.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8231,10.1416,4.399671
68d2d9ab07c7711d7c73fad6,4600000.0,0,970.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.8695,10.3417,4.399671
686ffe7d94cd0376dcdac26c,1000000.0,0,500.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.872,10.2345,4.399671
68d2a6ff516f1ddb82e14e5f,1234567.0,0,474.0,12.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8096,10.1364,4.399671
68d26fc0516f1ddb82e11a1a,950000.0,0,710.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7436,10.3097,4.399671
68ce73a4516f1ddb82de9662,570000.0,0,268.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8096,10.1364,4.399671
