url,title,price,location_time,category,seller
https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-appartement-s4-100-m-rue-chadli-kallella-centre-ville-tunis/692ec661145e1617cbaf4410/,À VENDRE APPARTEMENT S+4   100 m² Rue Chadli Kallella Centre Ville Tunis,,"Tunis, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/hammam-sousse/des-appartements-s1-khzema-sousse/692d6cf3265523b710edda6a/,Des Appartements S1 à Khzema Sousse,,"Sousse, 9 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/maison-r3-assemer-kelibia/68ea369e53fa63757579fefd/,Maison R+3 à Assemer Kelibia,,"Nabeul, 9 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/nabeul/mrezga/occasion-ne-pas-rater-chez-city-casa-deux-appartement-1r-et-deuxime-tage-en-s2-dans-un-bon-emplacement-route-de-tunis-prs-de-tlcom-nabeul/68148380c5beda2b51d59cae/,Occasion à ne pas rater chez city casa : Deux Appartement 1ér et deuxième étage en S+2 dans un bon emplacement Route de Tunis Prés de Télécom Nabeul,,"Nabeul, 9 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/sidi-bouzid/sidi-bouzid/2-/692ebe75145e1617cbaf3e81/,2ديار للبيع,,"Sidi Bouzid, 9 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammam-ghezze/-/692ebcff145e1617cbaf3d85/,ساحة للبيع,,"Nabeul, 9 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-dhabitation-250-m-mansourah-2-kelibia/671b7b81fadab5dc3ddd699b/,Terrain d’habitation 250 m² à Mansourah 2 kelibia,,"Nabeul, 9 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/sousse/sousse-jawhara/a-vendre-s2-5min-la-plage/6921c869265523b710e99a89/,A Vendre S+2 5min à la plage,,"Sousse, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-vendre-un-sublime-et-spacieux-appartement-s3-ennasr2/6877abbed5464a896cadc191/,A vendre un sublime et spacieux appartement S+3 à Ennasr2,,"Ariana, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-s1-de-charme-dans-une-rsidence-haut-standing-avec-piscine-lafh-mrezga/68ac25ae82a3d05f2391c6e4/,A vendre : S1 de charme dans une résidence Haut Standing avec piscine à l'AFH Mrezga,,"Nabeul, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/ariana/les-jardins-el-menzah-2/a-vendre-un-magnifique-studio-s1-jamais-habit-jardin-delmenzah2/68d3c13d07c7711d7c7468fb/,A vendre un magnifique studio S+1 jamais habité à Jardin d'Elmenzah2,,"Ariana, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/sfax/sfax-ville/belle-occasion-tage-de-villa-vendre/692eb586265523b710ee6234/,Belle occasion  étage de villa à vendre,,"Sfax, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s1-en-cours-de-construction-avec-une-belle-vue-sur-piscine-afh-mrezga-nabeul/685533b2074485a3170bac97/,"A Vendre un S+1, en cours de construction, avec une belle vue sur piscine à AFH Mrezga Nabeul",,"Nabeul, 9 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/monastir/monastir/a-vendre-terrain-monastir/685e5a70d5464a896c9c58da/,A Vendre ; Terrain  à Monastir,,"Monastir, 9 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/monastir/monastir/-vendre-appartement-s2-monastir-centre-ville/682494cfb78a2f90a761ecee/,"À Vendre ; Appartement S+2,  Monastir -Centre ville",,"Monastir, 9 days ago",Appartements,
https://www.tayara.tn/item/autres-immobiliers/monastir/monastir/a-vendre-immeuble-sur-trois-voies-ct-de-la-municipalit-de-bassatine/68f248c9b756576ab402a327/,A vendre : Immeuble sur trois voies – À côté de la municipalité de Bassatine,,"Monastir, 9 days ago",Autres Immobiliers,
https://www.tayara.tn/item/appartements/monastir/monastir/a-vendre-appartement-s3-monastir-cit-salem/68c2abc5985e647fd0ecd4c1/,A vendre : Appartement S+3 - Monastir ; Cité Salem,,"Monastir, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/tunis/appartement-rades-94332780/692eaf86145e1617cbaf3422/,Appartement à Rades  - 94332780,,"tunis, 9 days ago",Appartements,
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis-belvedere/a-louer-immeuble-neuf-1235-m-au-belvdre/68d3c625516f1ddb82e1ed30/,A louer immeuble neuf 1235 m² au Belvédère,,"Tunis, 9 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/a-louer-plateau-2000-m-la-charguia-2/6915f6af145e1617cba4e3c9/,A louer plateau 2000 m² à la Charguia 2,,"Ariana, 9 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/a-louer-plateau-bien-entretenu-1300-m-charguia-2/69032c0bd0d95991e10814d2/,A louer plateau bien entretenu 1300 m² charguia 2,,"Ariana, 9 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/duplex-cit-sahafa/692eac31145e1617cbaf3205/,duplex à cité sahafa,,"Ariana, 9 days ago",Maisons et Villas,
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-ville-lafayette/a-louer-immeuble-3370m-en-74-pices-centre-ville/67e66dabfd1c6385be3f2018/,A louer immeuble 3370m² en 74 pièces centre ville,,"Tunis, 9 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-ville-lafayette/a-louer-immeuble-en-r9-sup-2400m-lafayette/6794cedb6286c2414575b73b/,A louer Immeuble en R9 sup 2400m² à Lafayette,,"Tunis, 9 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/maisons-et-villas/tunis/el-manar-1/-/692eab23145e1617cbaf315c/,🏡 🏡𝐀  𝐕𝐄𝐍𝐃𝐑𝐄 – 𝐕𝐈𝐋𝐋𝐀 𝐑+𝟯 𝐚̀ 📍𝐌𝒂𝐧𝒂𝗿 𝟏 📍,,"Tunis, 9 days ago",Maisons et Villas,
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/a-louer-immeuble-moderne-11500-m-av-300-pl-pkg-ss-montplaisir/68d3afb0be66959d281ec733/,A louer Immeuble moderne 11500 m² av 300 PL PKG SS à Montplaisir,,"Tunis, 9 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/appartements/tunis/centre-ville-lafayette/appartement-s3-en-vente-habib-thameur-centre-ville/692ea976265523b710ee5ab5/,Appartement S+3 en vente à Habib Thameur -centre ville,,"Tunis, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartements-haut-standing-200-mtres-plage-hammam-ghzeez/680220fbc5beda2b51c9133b/,Appartements Haut standing  à 200 mètres plage Hammam ghzeez,,"Nabeul, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/kantaoui/appartement-s2-a-vendre-pied-dans-leau/691b3037145e1617cba76502/,Appartement S+2 a vendre Pied dans l'eau,,"Sousse, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/mrezga/s1-de-luxe-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/67dbe51efd1c6385be394946/,S+1 de Luxe dans une résidence avec piscine à AFH Mrezga Nabeul,,"Nabeul, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/mrezga/s1-en-cours-de-construction-4-eme-tage-avec-une-bonne-orientation-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/679e09a2a487ea2259c2ef79/,"S+1, en cours de construction, 4 eme étage avec une bonne orientation, dans une résidence avec piscine à AFH Mrezga Nabeul.",,"Nabeul, 9 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/ariana/riadh-andalous/trs-bon-investissement/692ea4df145e1617cbaf2df5/,Très bon investissement,,"Ariana, 9 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-appartements-s1-et-s2-directe-promoteur-la-soukra/691e0192265523b710e7d4e4/,"À vendre : appartements S+1 et S+2, directe promoteur, La Soukra",,"Tunis, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/hergla/a-vendre-un-s2-hergla/68fa20f4d0d95991e1034089/,A vendre un s+2 à hergla,,"Sousse, 9 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/akouda/a-vendre-appartement-tantana/692ea47c145e1617cbaf2da3/,A vendre appartement à Tantana,,"Sousse, 9 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/nabeul/menzel-temime/-100-2/692ea38f145e1617cbaf2d00/,للبيع دار عربي بمنزل تميم ( حومة الحويوي ) مساحتها 100 م2,,"Nabeul, 9 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/une-magnifique-villa-de-standing-a-vendre-la-nouvelle-medina/692ea36b265523b710ee5753/,une magnifique villa de standing a vendre la nouvelle medina,,"tunis, 9 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-dhabitation-257-m-cit-riadh-kelibia/6828c3d96238a0abfdd1b51c/,Terrain d’habitation 257 m²  à cité Riadh Kelibia,,"Nabeul, 9 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-avec-maison-vue-sur-mer-tamezrat/679badf46286c241457a2129/,Terrain avec maison vue sur mer à Tamezrat,,"Nabeul, 9 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sfax/route-el-ain/20-marjaa-route-el-ain-km-16/692e8e04265523b710ee4e44/,20 MARJAA -  ROUTE EL AIN KM 16,,"Sfax, 9 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sfax/sfax/afh-6-/692e2812145e1617cbaf181b/,AFH أرض للبيع الأنس 6 تقسيم,,"Sfax, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-dhabitation-340-m-pieds-dans-leau-plage-dherwa-kelibia/68e8e6133e7ffb8ac157cf23/,Terrain d’habitation 340 m² pieds dans l’eau à plage dherwa Kelibia,,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/tunis/fond-de-commerce-restaurant/692e06e0265523b710ee35d4/,Fond de commerce restaurant,,"Tunis, 10 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/appartements/tunis/tunis/un-superbe-appartement-ne-pas-rater/692df531265523b710ee2bd1/,un superbe appartement à ne pas rater,,"tunis, 10 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/maison-avec-piscine-en-cours-de-construction-kelibia/68e8e7493e7ffb8ac157d08a/,Maison avec piscine en cours de construction à Kelibia,,"Nabeul, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/nabeul/klibia/appartements-haut-standing-cit-ksiba-kelibia/68d3b83ad39682ea75d68702/,Appartements Haut Standing à Cité Ksiba Kelibia,,"Nabeul, 10 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/tunis/tunis/terrain-640-m2/692df1c5145e1617cbaeffc1/,terrain 640 m2,,"tunis, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/ben-arous/mohamedia/av-terrain-mhamdia/692de279265523b710ee1fb8/,AV terrain à Mhamdia,,"Ben Arous, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/appartement-150-m-cit-el-bostne-kelibia/68b9575a711369bbe4f7fcd6/,Appartement  150 m² à cité el bosténe Kelibia,,"Nabeul, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-dhabitation-500-mtres-plage-mansourah-kelibia/675413e80d8480a1e01e2e1b/,Terrain d'habitation à 500 mètres plage mansourah Kelibia,,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/monastir/monastir/un-appartement-s2-frina/6925e20e145e1617cbac3765/,Un appartement S+2 à Frina,,"Monastir, 10 days ago",Appartements,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ben-arous/el-mourouj-4/local-commercial-a-louer-a-mourouj/692dd906265523b710ee1a8a/,Local commercial a louer a mourouj,,"Ben Arous, 10 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/maisons-et-villas/tunis/hraria/-/692dd570145e1617cbaeeefd/,منزل للبيع بغدير القلة بجانب ديار بن محمود الدندان,,"Tunis, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/ariana/cit-hedi-nouira/appartement-s2/692dced0265523b710ee14b7/,Appartement S+2,,"Ariana, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/klibia/-vendre-appartement-s3-proximit-de-klibia-la-blanche/692dcc6c145e1617cbaee9b4/,À vendre : Appartement S+3 à proximité de Kélibia La Blanche,,"Nabeul, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/sousse/692dc8a9145e1617cbaee795/,شقة,,"Sousse, 10 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/tunis/el-manar-1/a-vendre-superbe-villa-de-matre-manar-1/691c34d1145e1617cba7d436/,A Vendre – Superbe Villa de Maître à Manar 1,,"Tunis, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/villa-route-de-mansoura-kelibia-a-vendre/691ddff2265523b710e7be55/,villa route de mansoura kelibia a vendre,,"tunis, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-vendre/692dc771265523b710ee109c/,terrain à vendre,,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-dhabitation-322-m-cit-mirds-kelibia/68c54131e33e2deec9309e28/,Terrain d’habitation 322 m² à cité Mirdès Kelibia,,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/ariana/chotrana-1/a-vendre-un-s3-avec-terrasse-de-30m-chotrana1/692dc5b6145e1617cbaee5ce/,A vendre un s+3 avec terrasse de 30m² à chotrana1,,"Ariana, 10 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/villa-vendre/692dc4bd145e1617cbaee539/,villa à vendre,,"Nabeul, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/ben-arous/borj-cedria/-vendre-villa-jumele-et-indpendante-borj-cedria/68fb870bd0d95991e10411da/,À vendre : Villa jumelée et indépendante à Borj Cedria,,"Ben Arous, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/nabeul/menzel-temime/rez-de-chausse-pieds-dans-leau-menzel-tmime/6826fc6341532c94f15a9916/,Réez de chaussée pieds dans l’eau à Menzel tmime,,"Nabeul, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/ariana/raoued/villla-borj-taouil/692dbcf2145e1617cbaee11b/,villla borj taouil,,"Ariana, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/-/68b06ca4032c2f25721ae30e/,سانية للبيع مع ستوديو  – قليبية,,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-villa-r2-au-bardocentre/692dba9f265523b710ee09ad/,A vendre : Villa R+2 au Bardo-centre,,"Tunis, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/jendouba/tabarka/vente-terrain-tabarka/692db78f145e1617cbaeddea/,Vente terrain à Tabarka,,"Jendouba, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/ben-arous/rads/vente-belle-villa-rades/692db450265523b710ee05c0/,Vente belle villa à RADES,,"Ben Arous, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-2835-m-sur-la-route-principale-de-ceinture-kelibia/68e8e44f3e7ffb8ac157cd80/,Terrain 2835 m² sur la route principale de ceinture Kelibia,,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/a-vendre-bureau-en-3-espaces-tunis/690e63f2145e1617cb9f4d24/,🌟A vendre Bureau en 3 espaces à Tunis,,"Tunis, 10 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/terrains-et-fermes/sousse/kala-kebira/une-belle-ferme-proche-ville/692d6ad0265523b710edd932/,une  belle ferme proche ville,,"Sousse, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/duplex-inacheve-cit-riadh-kelibia/68e6283ae7035d31a41204e3/,Duplex inachevée à cité Riadh Kelibia,,"Nabeul, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/jendouba/tabarka/-/692d9ef6265523b710edfa2f/,ارض للبيع,,"Jendouba, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/nabeul/mrezga/s1-de-luxe-avec-jardin-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/6749b8b73c20a99fb55bbcc3/,S+1 de Luxe avec jardin dans une résidence avec piscine à AFH Mrezga Nabeul,,"Nabeul, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/nabeul/appartement-s1-vue-piscine-sidi-mahersi-nabeul/692d979c265523b710edf5c4/,"Appartement S+1 vue piscine à Sidi Mahersi, Nabeul",,"Nabeul, 10 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-dhabitation-264-m-cit-riadh-2-kelibia/66b636b3d0aad51c75eaa0cc/,Terrain d’habitation 264 m² à cité riadh 2 Kelibia,,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/ariana/el-menzah-6/menzah-6-spacieux-s4-les-uv4-avec-entre-indpendante-et-terrasse/6835d6cb1539f905891f2e77/,Menzah 6; Spacieux S+4 à les UV4 avec entrée indépendante et terrasse,,"Ariana, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/jinene-ennasr-s1-de-haut-standing-avec-jardin-et-ppkg/68d9b4a6516f1ddb82e58b09/,Jinene Ennasr ; S+1 de haut Standing avec jardin et ppkg,,"Ariana, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/nabeul/a-vendre-appartement-s1-avec-terrasse-afh-mrezga/692d869c265523b710edeb18/,A vendre Appartement S+1 avec terrasse à AFH Mrezga,,"Nabeul, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/nabeul/a-vendre-appartement-s1-58m-afh-mrezga-hammamet/692d83cc145e1617cbaebf94/,"A vendre Appartement S+1, 58m² à AFH Mrezga, Hammamet",,"Nabeul, 10 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/el-haouaria/terrain-agricole-20130-m-sidi-daoued-hawaria/68c7e2551235a54a12ec4dde/,Terrain agricole 20130 m² à sidi daoued hawaria,,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/-vendre-terrain-maison-inacheve-karkouen-kelibia-/692d8085145e1617cbaebd7f/,"À vendre : Terrain + Maison inachevée à Karkouen, Kelibia /أرض للبيع مع منزل غير مكتمل",,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ben-arous/medina-jedida/-vendre-fonds-de-commerce-actif-yasminette/692d803b145e1617cbaebd50/,À VENDRE – Fonds de commerce actif à Yasminette,,"Ben Arous, 10 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/maisons-et-villas/la-manouba/oued-ellil/avendre-villa-oued-ellil-400m2/692d7f45265523b710ede679/,Avendre  Villa à Oued Ellil 400m2,,"La Manouba, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/ettahrir/a-vendre-villa-rdc-s-s-3-etage-independant-h4-3-locaux-commerciaux-studio-s0/692d7edb265523b710ede63b/,A vendre Villa RDC (S S +3)  + Etage Independant (H+4) +3 locaux commerciaux + Studio (S+0),,"Tunis, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/ben-arous/el-mourouj/-vendre-villa-avec-jardingarage-studio-mourouj-2/692d7e59145e1617cbaebc18/,"À VENDRE – VILLA AVEC JARDIN,GARAGE & STUDIO – MOUROUJ 2",,"Ben Arous, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/bizerte/bizerte-nord/a-vendre-terrain-route-manzel-bourguiba-bizerte/692d7e33265523b710ede5cf/,A Vendre Terrain à Route Manzel Bourguiba Bizerte,,"Bizerte, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/lac-1/-vendre-fond-de-commerce-restaurant-en-activit-lac-1/692d7df5265523b710ede5a8/,À VENDRE – FOND DE COMMERCE RESTAURANT EN ACTIVITÉ  Lac 1,,"Tunis, 10 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/investissement-cl-en-main-villas3-3-appartements-indpendants-400m2/692d7d51265523b710ede53c/,Investissement Clé en Main – Villa(s+3) + 3 Appartements indépendants -400m2,,"Tunis, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/autres-immobiliers/tunis/le-kram/-vendre-immeuble-r3-au-kram-est-vue-mer-directe-12-appartements-dmolir-ou-rnover/692d7cff145e1617cbaebb3b/,À VENDRE – Immeuble R+3 au Kram Est – Vue mer directe – 12 appartements  À démolir ou à rénover,,"Tunis, 10 days ago",Autres Immobiliers,
https://www.tayara.tn/item/appartements/ben-arous/el-mourouj/a-vendre-appartement-s2-mourouj-2-1er-etage/692d7cbe265523b710ede4e8/,A VENDRE  APPARTEMENT S+2 MOUROUJ 2  -1ER ETAGE,,"Ben Arous, 10 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/nabeul/mrezga/a-vendre-une-villa-rdc-habitable-1-er-tage-inachev-dans-un-bon-emplacement-afh-mrezga-nabeul/67cecf07c68ce6b5539abb4f/,A Vendre Une Villa RDC Habitable + 1 er étage inachevé dans un bon emplacement à AFH Mrezga Nabeul,,"Nabeul, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/sfax/route-tunis/belle-appartement/692d7b21145e1617cbaeb9f8/,belle appartement,,"Sfax, 10 days ago",Appartements,
https://www.tayara.tn/item/bureaux-et-plateaux/sousse/sousse-jawhara/a-vendre-bureau-h1-haut-standing-sousse-ville/692d79e9145e1617cbaeb920/,A vendre bureau H1 haut standing à Sousse Ville,,"Sousse, 10 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/appartements/tunis/el-omrane-suprieur/-vendre-immeuble-r3-omrane-suprieur/68da5920b63311fc4f25d7c8/,À VENDRE  Immeuble R+3 à Omrane Supérieur,,"Tunis, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartement-95-m-haut-standing-hamam-ghzez/68b87044711369bbe4f795f0/,Appartement 95 m² haut standing à hamam ghzez,,"Nabeul, 10 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/-vendre-villa-en-r1-de-530m-sur-un-terrain-260m-beni-khiar-nabeul/692d776a145e1617cbaeb79e/,"À vendre: Villa en R+1 de 530m² sur un terrain 260m² à Beni Khiar, Nabeul.",,"tunis, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ben-arous/mgrine/fond-et-matriel-dun-local-mgrine-93974850/692d73e0265523b710eddf10/,Fond et matériel d'un local à Mégrine -93974850,,"Ben Arous, 10 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/appartements/lamanouba/manouba-ville/a-vendre-appartement-manouba/6915d135265523b710e3f1df/,A vendre appartement Manouba,,"la-manouba, 10 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/ben-arous/boumhel/-vendre-villa-triplex-boumhal-cite-el-mahrajen/691f82c8145e1617cba97c87/,À VENDRE – VILLA TRIPLEX À BOUMHAL CITE EL MAHRAJEN,,"Ben Arous, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ariana/les-jardins-el-menzah-1/fonds-de-commerce-pressing-jardin-menzah-1-superficie-110-m-en-pleine-activit-matriel-complet/691f8583265523b710e8a8fe/,Fonds de commerce Pressing à Jardin Menzah 1 Superficie : 110 m²  En pleine activité  Matériel complet,,"Ariana, 10 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/maisons-et-villas/ben-arous/ben-arous/-vendre-maison-deux-niveaux-ben-arous-avec-patio-intrieur-deux-logements-indpendants-toitterrasse-exploitable-et-fort-potentiel-pour-habitation-ou-investissement-locatif/692d6fa6265523b710eddc21/,"À vendre – Maison à deux niveaux à Ben Arous, avec patio intérieur, deux logements indépendants, toit-terrasse exploitable et fort potentiel pour habitation ou investissement locatif.",,"Ben Arous, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/ariana/ariana-essoughra/a-vendre-s1-a-ariana-soghra/692d6a57145e1617cbaeaf30/,A vendre S+1 a Ariana Soghra,,"Ariana, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-6/avendre-appartement-s1/68dce64c07c7711d7c79cee4/,Avendre Appartement s+1,,"Ben Arous, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-6/-vendre-appartement-s2/68c92daa07c7711d7c6dc9b1/,À vendre : Appartement S+2,,"Ben Arous, 10 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-14000-m-kerkouane/68dd1bb4516f1ddb82e77c48/,Terrain 14000 m² à Kerkouane,,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/grombalia/-/692d66c1145e1617cbaeacea/,أرض فلاحية خصبة للبيع بقرنبالية,,"Nabeul, 10 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/el-manar-2/a-vendre-appartement-rnov-s3-au-cur-manar-2/692d6555145e1617cbaeabee/,a vendre appartement rénové s+3 au cœur manar 2,,"Tunis, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/monastir/monastir/-vendre-appartement-cit-omrane-monastir-/692d64c6145e1617cbaeab84/,À Vendre appartement à Cité Omrane Monastir-حي العمران,,"Monastir, 10 days ago",Appartements,
https://www.tayara.tn/item/appartements/ben-arous/mgrine/appartement-haut-standing-mgrine-coteau-94332726/692d6410145e1617cbaeab02/,Appartement haut standing à Mégrine coteau- 94332726,,"Ben Arous, 10 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/sousse/kala-sghira/a-vendre-une-villa-kalaa-sghira/692d63ad265523b710edd465/,A vendre une villa à kalaa sghira,,"Sousse, 10 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/sousse/kantaoui/a-vendre-s1-de-haut-standing-kantaoui/6819ff14c1f8f57898eb7d22/,A vendre S+1 de haut standing à kantaoui,,"Sousse, 10 days ago",Appartements,
