url,title,price,location_time,category,seller
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s1-au-5-me-tage-haut-standing-la-rsidence-ella-2-el-ghazella/68513fd88a733cfc286ca113/,🏡 À vendre – Appartement S+1 au 5  ème étage haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s3-au-2-me-tage-haut-standing-la-rsidence-ella-2-el-ghazella/685159800e1c20e3eb0c0adb/,🏡 À vendre – Appartement S+3 au 2 éme étage  haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s2-au-3-me-tage-haut-standing-la-rsidence-ella-2-el-ghazella/685147f68a733cfc286caa05/,🏡 À vendre – Appartement S+2 au 3 éme étage  haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s3-au-4-me-tage-haut-standing-la-rsidence-ella-2-el-ghazella/68515e430e1c20e3eb0c0fe1/,🏡 À vendre – Appartement S+3 au 4 éme étage haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s2-au-4-me-tage-haut-standing-la-rsidence-ella-2-el-ghazella/68514aca0e1c20e3eb0bfb22/,🏡 À vendre – Appartement S+2 au 4 éme étage haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s1-au-rdc-haut-standing-la-rsidence-ella-2-el-ghazella/684fd8056596a8a5dfbdfaf7/,🏡 À vendre – Appartement S+1  au RDC   haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s3-au-rdc-haut-standing-la-rsidence-ella-2-el-ghazella/685155e80e1c20e3eb0c073d/,🏡 À vendre – Appartement S+3 au RDC haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/a-vendre-un-appartement-s3-au-5me-tage/67d0157cefd14d3d051efc81/,A vendre un appartement S+3 au 5éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/a-vendre-un-appartement-s2-au-3-me-tage/67d019f7c68ce6b5539b7e5b/,A vendre un appartement S+2 au 3 éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/a-vendre-un-appartement-s2-au-5me-tage/67d01bb7c68ce6b5539b7fec/,A vendre un appartement S+2 au 5éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/a-vendre-un-appartement-s3-au-1er-etage/67d01854efd14d3d051efeb7/,A vendre un appartement S+3 au 1er Etage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/a-vendre-un-appartement-s2-au-3me-tage/67d0142befd14d3d051efb6e/,A vendre un appartement S+2 au 3éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/a-vendre-un-appartement-s2-au-rdc/67d016cbc68ce6b5539b7b82/,A vendre un appartement S+2 au RDC,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/a-vendre-un-appartement-s2-au-rdc/67d0031aefd14d3d051eec71/,A vendre un appartement S+2 au RDC,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/a-vendre-un-appartement-s2-au-2me-tage/67d0126ac68ce6b5539b7819/,A vendre un appartement S+2 au 2éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s2-au-1-er-tage/67d2e51ec68ce6b5539d2afa/,A vendre un appartement S+2 au 1 er étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s2-au-2me-tage/67d414d8ca3467b14e641a50/,A vendre un appartement S+2 au 2éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s1-au-5-me-tage/67d41689ca3467b14e641d48/,A vendre un appartement S+1 au 5 éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s1-au-1-er-tage/67d42105ca3467b14e642bb1/,A vendre un appartement S+1 au 1 er étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s2-au-1-er-tage/67d7cee7ca3467b14e66692b/,A vendre un appartement S+2 au 1 er étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s2-au-4me-tage/67d7d45cfd1c6385be36e30f/,A vendre un appartement S+2 au 4éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s2-au-2me-tage/67d422feca3467b14e642e78/,A vendre un appartement S+2 au 2éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s1-au-5me-tage/67d4275fca3467b14e6434bb/,A vendre un appartement S+1 au 5éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s1-au-1-er-tage/67d41e78ca3467b14e6428a4/,A vendre un appartement S+1 au 1 er étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s1-au-rdc/67d2e3adefd14d3d0520ad4c/,A vendre un appartement S+1 au RDC,,"Sousse, a day ago",Immobilier Neuf,
